NODE	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	
N1	0.0281307	0.0281352	0.0281442	0.0281579	0.0281761	0.0281988	0.0282257	0.0282564	0.0282907	0.0283279	0.0283676	0.028409	0.0284515	0.0284945	0.0285373	0.0285791	0.0286193	0.0286572	0.0286925	0.0287245	0.028753	0.0287778	0.0287986	0.0288155	0.0288286	0.0288382	0.0288446	0.0288483	0.0288496	0.0288493	0.0288478	0.0288458	0.0288437	0.028842	0.028841	
N2	0.0653266	0.0623466	0.0595522	0.0569229	0.0544361	0.0520676	0.0497924	0.0475863	0.0454265	0.0432925	0.041167	0.0390367	0.0368928	0.034731	0.0325521	0.0303617	0.0281695	0.0259891	0.0238372	0.021732	0.019693	0.0177393	0.0158885	0.0141564	0.0125558	0.0110959	0.00978232	0.00861713	0.00759891	0.0067233	0.00598358	0.00537141	0.00487746	0.00449215	0.00420614	
N3	0.0298965	0.0300081	0.0315614	0.0344332	0.0384649	0.04342	0.0489544	0.0546125	0.0598541	0.0641127	0.0668721	0.0677463	0.0665433	0.0632973	0.0582618	0.051865	0.0446392	0.0371388	0.0298658	0.0232139	0.0174412	0.0126677	0.00889583	0.00604127	0.00396872	0.00252309	0.00155332	0.000927118	0.000537632	0.000304202	0.000169395	9.44491e-05	5.45054e-05	3.44679e-05	2.58475e-05	
ADCAHA_Calathus_freyi	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	3.97623e-05	9.61121e-05	0.000309578	0.000993111	0.00292053	0.00765989	0.0177109	0.0358718	0.063371	0.0973272	0.129625	0.14943	0.148912	0.128196	0.0953307	0.0612664	0.0340653	0.0164141	0.00686875	0.00250296	0.000796684	0.000222264	5.4554e-05	1.18272e-05	2.27432e-06	3.89621e-07	5.97407e-08	8.23957e-09	1.02786e-09	1.16699e-10	1.21456e-11	1.16877e-12	1.05301e-13	9.28098e-15	1.14893e-15	
ADCAHA_Calathus_ascendens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Calathus_auctus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Calathus_circumseptus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.0408185	0.0391005	0.03763	0.0363835	0.035337	0.0344668	0.0337488	0.0331595	0.0326757	0.0322749	0.0319354	0.0316366	0.0313591	0.0310853	0.0307989	0.030486	0.0301347	0.0297353	0.0292809	0.0287667	0.0281907	0.0275534	0.0268575	0.0261078	0.0253108	0.0244746	0.0236082	0.0227212	0.0218233	0.0209239	0.0200317	0.0191543	0.0182979	0.0174668	0.0166638	
