NODE	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	
N1	0.00048534	0.000544285	0.000687438	0.000965622	0.00147174	0.0023645	0.00389738	0.00644388	0.0104992	0.0166278	0.0253258	0.0367903	0.0506444	0.0657321	0.0801381	0.0915314	0.0977908	0.0976881	0.0913217	0.0800856	0.0661851	0.0519369	0.0391675	0.0289227	0.0215137	0.0167844	0.0144542	
N2	0.000710903	0.00072587	0.000894289	0.00126371	0.00194101	0.00310788	0.00503754	0.00809988	0.0127353	0.0193767	0.0283083	0.0394783	0.0523221	0.0656837	0.0779207	0.0872214	0.0920637	0.0916562	0.0861815	0.0767351	0.0649839	0.0526929	0.0413046	0.0317056	0.0242135	0.0187233	0.0149121	
N3	0.00957161	0.00897032	0.0094205	0.0108094	0.0131328	0.0164415	0.0207875	0.0261717	0.032496	0.0395288	0.046893	0.0540836	0.0605175	0.0656096	0.0688608	0.0699404	0.0687428	0.0654049	0.0602812	0.0538822	0.046791	0.0395784	0.032732	0.0266105	0.0214274	0.017257	0.0140575	
POCHCH_Chrysolina_bicolor	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Chrysolina_aurichalcea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N4	0.00113166	0.0011706	0.00147486	0.00213029	0.00330617	0.00525261	0.00828651	0.0127531	0.0189533	0.0270391	0.036894	0.0480359	0.0595892	0.070363	0.0790452	0.0844737	0.0859092	0.0832183	0.0769027	0.0679625	0.0576458	0.0471704	0.0375036	0.0292519	0.0226624	0.0177029	0.0141713	
N5	0.202633	0.168863	0.14071	0.116776	0.0959065	0.0773153	0.0606428	0.045888	0.0332473	0.0229209	0.0149607	0.00920965	0.00533149	0.00289633	0.0014743	0.000702445	0.000313067	0.000130462	5.08235e-05	1.85074e-05	6.29985e-06	2.00487e-06	5.96895e-07	1.6678e-07	4.4408e-08	1.20788e-08	4.36721e-09	
POCHCH_Chrysolina_cerealis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Chrysolina_fastuosa	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	7.36267e-05	0.000105383	0.000195363	0.000387415	0.000771839	0.00150999	0.00286363	0.00521632	0.00906539	0.0149579	0.0233517	0.0344104	0.0477818	0.0624522	0.0767764	0.0887401	0.0964166	0.0984807	0.0945893	0.0854785	0.07274	0.058375	0.0443011	0.0319823	0.0222678	0.015425	0.0112841	
N7	0.024202	0.0251361	0.030359	0.0387726	0.0493663	0.0609963	0.0723102	0.0818286	0.0881586	0.0902712	0.0877454	0.0808837	0.0706476	0.0584282	0.0457262	0.0338441	0.0236787	0.0156527	0.00977232	0.00576026	0.00320544	0.00168511	0.000839268	0.000399564	0.000186479	9.09616e-05	5.30082e-05	
N8	0.155414	0.134593	0.120718	0.110386	0.100795	0.0901157	0.0776658	0.063805	0.0495805	0.0362488	0.0248431	0.0159195	0.00952077	0.00530743	0.00275552	0.00133177	0.0005991	0.0002509	9.7876e-05	3.56e-05	1.20917e-05	3.8442e-06	1.14841e-06	3.25001e-07	8.91439e-08	2.56278e-08	9.91385e-09	
POCHCH_Chrysolina_americana	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Chrysolina_gemina	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	0.226297	0.18843	0.156133	0.127239	0.100337	0.0752127	0.0527121	0.0340685	0.020096	0.0107405	0.00517712	0.00224474	0.000874578	0.000306202	9.64224e-05	2.73494e-05	7.00091e-06	1.62101e-06	3.40378e-07	6.50029e-08	1.1326e-08	1.80687e-09	2.64964e-10	3.58839e-11	4.52743e-12	5.56163e-13	9.28788e-14	
POCHCH_Chrysolina_polita	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Chrysolina_grossa	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	9.93255e-09	1.88168e-08	5.79723e-08	2.11551e-07	7.94522e-07	2.91215e-06	1.01788e-05	3.35003e-05	0.000102965	0.000293814	0.000775059	0.00188406	0.00421055	0.0086364	0.0162391	0.02797	0.0441121	0.0637009	0.0842612	0.102191	0.113833	0.116816	0.111011	0.0985464	0.0828997	0.06756	0.0549081	
