NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	
N1	0.352673	0.285803	0.189306	0.102884	0.0459252	0.0168242	0.00504966	0.00123923	0.000248186	4.05048e-05	5.38229e-06	5.82224e-07	5.12993e-08	3.68605e-09	2.1639e-10	1.04037e-11	4.10881e-13	2.72985e-17	4.4835e-18	6.7259e-19	9.27155e-20	1.18821e-20	1.44969e-21	1.76581e-22	2.62102e-23	
N2	0.136641	0.141584	0.140889	0.133732	0.120087	0.101184	0.0794298	0.0577571	0.0387311	0.0238744	0.0134966	0.00698632	0.00330804	0.00143199	0.000566569	0.000204891	6.77457e-05	2.04926e-05	5.67802e-06	1.44482e-06	3.39816e-07	7.5184e-08	1.64649e-08	4.13199e-09	1.69945e-09	
N3	0.0817161	0.0914841	0.103594	0.114618	0.120548	0.118339	0.107201	0.0889693	0.0673288	0.0463106	0.028887	0.0163151	0.00833473	0.00384884	0.00160613	0.000605694	0.000206488	6.36843e-05	1.77953e-05	4.51861e-06	1.04966e-06	2.26863e-07	4.7813e-08	1.12943e-08	4.34604e-09	
POCUBR_Notaris_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.0371781	0.0467719	0.0632288	0.0846772	0.106903	0.123887	0.129878	0.122119	0.102426	0.0763594	0.0504768	0.0295394	0.0152881	0.00699372	0.00282741	0.00101031	0.000319221	8.92517e-05	2.21066e-05	4.86028e-06	9.526e-07	1.685e-07	2.80401e-08	5.09074e-09	1.58422e-09	
N5	0.0045529	0.00701849	0.0128867	0.0240995	0.042378	0.0676965	0.0967864	0.122964	0.138266	0.137245	0.120043	0.0924066	0.0625519	0.03722	0.0194666	0.00895182	0.00362172	0.00129047	0.00040562	0.000112796	2.79269e-05	6.25903e-06	1.33271e-06	3.11763e-07	1.17922e-07	
N6	7.09392e-29	5.98644e-26	4.53104e-23	2.85274e-20	1.46428e-17	5.98351e-15	1.89188e-12	4.46906e-10	7.53989e-08	8.5452e-06	0.000594472	0.021867	0.312648	0.466783	0.189902	0.00806382	0.00013297	1.1576e-06	6.1732e-09	2.20612e-11	5.6228e-14	1.07477e-16	1.62395e-19	2.09171e-22	2.77274e-25	
POCUDR_Sphenophorus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
POCUDR_Metamasius_hemipterus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POCUDR_Diocalandra_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
