NODE	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
N1	0.000826692	0.00680288	0.0186237	0.0333569	0.0481779	0.0614401	0.0724809	0.0812224	0.0878724	0.0927487	0.0961866	0.0984956	0.0999421	0.100745	0.101078	
POCHCH_Cyrtonus_plumbeus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N2	0.000212952	0.0014393	0.00414608	0.00846082	0.0143291	0.0216085	0.0301516	0.0399089	0.0510715	0.0642701	0.0808537	0.10328	0.135667	0.184564	0.260036	
N3	5.30756e-05	0.000372484	0.00114217	0.00254223	0.00480716	0.00827165	0.0134218	0.0209646	0.0319271	0.0478006	0.0707486	0.103908	0.151822	0.221066	0.321153	
POCHCH_Cyrtonus_puncticeps	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N4	5.6656e-05	0.000396449	0.00120996	0.00267658	0.00502467	0.00857826	0.0138089	0.0214056	0.0323756	0.0481892	0.0709902	0.103899	0.151449	0.220216	0.319724	
N5	1.73028e-06	1.87977e-05	0.00010335	0.00042943	0.00147327	0.00429044	0.010725	0.0231485	0.0433436	0.0708392	0.102137	0.132584	0.161061	0.195269	0.254576	
POCHCH_Cyrtonus_arcasi	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
POCHCH_Cyrtonus_pardoi	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N6	0.000174024	0.00125602	0.00397868	0.00904487	0.0170126	0.028022	0.0415561	0.0564341	0.0711553	0.0845431	0.0964943	0.108658	0.125057	0.152879	0.203735	
POCHCH_Cyrtonus_contractus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
POCHCH_Cyrtonus_fairmairei	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N7	0.000107736	0.000737419	0.00217119	0.0045754	0.00809329	0.0129048	0.0192835	0.0276706	0.038786	0.0537912	0.074529	0.103866	0.146182	0.208057	0.299245	
N8	5.81973e-05	0.00040583	0.00123248	0.00271143	0.00506384	0.00860883	0.0138174	0.0213827	0.0323201	0.0481098	0.0709056	0.103835	0.151432	0.220267	0.31985	
N9	4.63403e-05	0.000326917	0.00101106	0.00227664	0.00436603	0.00763219	0.0125908	0.0199893	0.0309047	0.0468831	0.0701421	0.103863	0.152615	0.222968	0.324386	
POCHCH_Cyrtonus_rotundatus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
POCHCH_Cyrtonus_majoricensis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
N10	5.28251e-05	0.000370089	0.00113225	0.00251474	0.00474841	0.00816769	0.0132637	0.0207542	0.031682	0.0475571	0.0705619	0.103848	0.151966	0.221485	0.321896	
N11	4.77719e-05	0.000336433	0.0010377	0.00232882	0.00444947	0.00774849	0.0127362	0.0201536	0.0310706	0.0470259	0.0702298	0.103857	0.152474	0.22265	0.323854	
POCHCH_Cyrtonus_dufouri	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_cupreovirens	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N12	4.01125e-05	0.000285258	0.000893232	0.00204292	0.00398651	0.00709436	0.0119067	0.0192025	0.0300955	0.0461718	0.0696883	0.103859	0.153272	0.224497	0.326966	
POCHCH_Cyrtonus_ruficornis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_cylindricus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
POCHCH_Cyrtonus_elegans	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
