NODE	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	
N1	0.160211	0.154809	0.143938	0.128265	0.109153	0.0884458	0.0681096	0.0498339	0.0347256	0.0231918	0.0150306	0.00965929	0.00637183	0.00453803	0.00371728	
N2	0.181169	0.15732	0.135881	0.116204	0.0977972	0.0804626	0.0643273	0.0497524	0.037159	0.0268489	0.0188923	0.0131164	0.00917804	0.00667084	0.00522134	
N3	0.154979	0.136545	0.121408	0.108255	0.0959589	0.0837747	0.0714395	0.0591439	0.0473845	0.0367509	0.0277239	0.0205521	0.0152318	0.0115699	0.00928294	
POCOCO_Epilachna_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N4	0.125498	0.114451	0.108257	0.104039	0.0992952	0.092365	0.0826737	0.0706901	0.0576029	0.0448372	0.0335948	0.0245755	0.01794	0.0134577	0.0107235	
N5	0.0896456	0.0869727	0.0909721	0.0973632	0.102194	0.102556	0.0971343	0.0863394	0.0719452	0.0563511	0.0417801	0.0297236	0.0207807	0.0148374	0.0114051	
N6	0.0077021	0.00987136	0.0158588	0.0269759	0.0442628	0.0671182	0.0922651	0.114013	0.12627	0.125453	0.112436	0.0920842	0.0706997	0.0531995	0.0417916	
N7	1.72398e-05	0.000124706	0.00111225	0.00774505	0.0378344	0.120439	0.23627	0.280122	0.200047	0.0870467	0.0241087	0.00448123	0.000587649	5.78588e-05	6.05436e-06	
POCOCO_Sumnius_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
POCOST_Prodilis_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
POCOSC_Cryptognatha_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N8	0.249056	0.22008	0.188339	0.146591	0.0988243	0.0560582	0.0263831	0.0102544	0.00329508	0.000879313	0.000196125	3.68466e-05	5.90048e-06	8.44978e-07	1.53114e-07	
POCOOR_Cryptolaemus_montrouzieri	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
POCOCO_Chnoodes_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCOMI_Microweisea_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N9	0.195653	0.168226	0.142473	0.118496	0.096447	0.0765505	0.0590661	0.04422	0.0321223	0.0227111	0.0157447	0.0108464	0.00757955	0.00552526	0.00433934	
N10	0.184128	0.163697	0.146686	0.129494	0.109984	0.0882059	0.0659756	0.0457082	0.0292602	0.0173397	0.00958359	0.00502549	0.00259171	0.00141043	0.000910373	
N11	0.146032	0.138171	0.136711	0.13368	0.123594	0.105285	0.0815686	0.0571521	0.0361816	0.0207637	0.0109013	0.0053424	0.00254787	0.00128377	0.000785625	
POCOCO_Azya_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	0.00696225	0.0115454	0.0248023	0.0516284	0.0930405	0.139668	0.172125	0.173073	0.141698	0.0946149	0.0518905	0.0238044	0.00955482	0.00375019	0.00184165	
POCOCO_Rhyzobius_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
POCOOR_Rodolia_cardinalis	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
POCOSC_Hyperaspis_lateralis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCOSC_Scymnus_nubilus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N13	0.203258	0.174973	0.148266	0.122877	0.0988803	0.0767572	0.05721	0.0408581	0.0279926	0.0184934	0.0119059	0.00760241	0.00494569	0.00340043	0.00258012	
N14	0.229763	0.194374	0.159135	0.12561	0.0952411	0.0691328	0.0479036	0.0316277	0.019893	0.0119515	0.00691119	0.00391045	0.00223409	0.00136012	0.000952928	
N15	0.218677	0.18734	0.157082	0.127902	0.100161	0.0746923	0.0525663	0.0346708	0.0213431	0.0122616	0.00661446	0.00340705	0.00173722	0.000940032	0.000605307	
POCOCH_Orcus_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N16	0.2273	0.196466	0.166597	0.135851	0.10409	0.073344	0.0467184	0.0265818	0.0134157	0.00599225	0.00237644	0.000847321	0.000281222	9.57922e-05	4.29787e-05	
POCOCH_Curinus_coeruleus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
POCOCH_Exochomus_quadripustulatus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N17	0.274252	0.227955	0.178819	0.130384	0.0869238	0.0522019	0.0279115	0.0131823	0.00547661	0.00200025	0.000644302	0.000184657	4.8227e-05	1.24645e-05	4.30058e-06	
