NODE	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	
N1	0.0379159	0.0379197	0.0379278	0.0379407	0.0379589	0.0379826	0.0380125	0.0380485	0.0380911	0.0381402	0.0381959	0.0382579	0.0383258	0.0383992	0.0384774	0.0385594	0.0386441	0.0387302	0.0388161	0.0388999	0.0389795	0.0390528	0.0391171	0.0391699	0.0392081	0.0392287	
N2	0.108037	0.0941457	0.0825233	0.0727977	0.0646503	0.0578094	0.0520438	0.047158	0.0429873	0.0393937	0.0362622	0.0334977	0.0310221	0.0287723	0.0266977	0.0247588	0.0229253	0.0211749	0.0194919	0.0178664	0.016293	0.0147698	0.0132978	0.0118799	0.0105203	0.00922402	
N3	0.148831	0.138516	0.134908	0.131422	0.122593	0.10605	0.0833553	0.0588278	0.0370467	0.0207619	0.0103499	0.00459375	0.00181868	0.000643791	0.000204322	5.83094e-05	1.50081e-05	3.49461e-06	7.38353e-07	1.41972e-07	2.49152e-08	4.00196e-09	5.90207e-10	8.05043e-11	1.06255e-11	1.91005e-12	
ADCAHA_Calathus_erratus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Calathus_rotundatus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.116771	0.101583	0.0887202	0.077821	0.0685737	0.0607117	0.0540075	0.0482681	0.04333	0.0390553	0.0353284	0.0320527	0.0291479	0.0265481	0.0241995	0.0220586	0.0200912	0.0182704	0.016576	0.0149928	0.0135098	0.0121194	0.010816	0.00959595	0.00845639	0.00739521	
N5	0.116114	0.101081	0.0884078	0.0777144	0.068673	0.0610031	0.054466	0.0488601	0.0440157	0.0397916	0.0360709	0.0327583	0.0297767	0.0270655	0.0245778	0.0222786	0.0201429	0.0181536	0.0163001	0.0145763	0.0129788	0.0115057	0.010155	0.00892387	0.00780802	0.00680126	
ADCAHA_Calathus_melanocephalus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.115125	0.100293	0.0878505	0.0774011	0.0686015	0.0611582	0.0548216	0.0493813	0.0446614	0.0405167	0.0368287	0.0335028	0.0304649	0.0276597	0.0250474	0.0226016	0.020307	0.0181567	0.01615	0.0142896	0.0125796	0.0110234	0.00962225	0.00837405	0.00727289	0.00630898	
