NODE	16	17	18	19	20	
N1	5.82547e-05	0.00309414	0.0428187	0.256918	0.69711	
N2	0.000241107	0.00877187	0.0996443	0.378763	0.51258	
N3	0.00350496	0.0553414	0.255758	0.400038	0.285357	
POLALU_Luciola_lateralis	0	0	1	0	0	
POLALU_Luciola_cruciata	0	0	1	0	0	
N4	7.93756e-05	0.00557963	0.0967586	0.401968	0.495614	
N5	0.0023592	0.0448807	0.243316	0.412347	0.297097	
POLAPH_Bicellonycha_sp	0	0	1	0	0	
POLAPH_Photuris_sp	0	0	1	0	0	
N6	6.32359e-05	0.00551763	0.108265	0.425845	0.460309	
POLALA_Lucidota_sp	0	0	0	1	0	
N7	8.33728e-05	0.00905773	0.160173	0.466812	0.363874	
N8	0.000494073	0.0222754	0.230252	0.461733	0.285246	
POLALA_Photinus_australis	0	0	1	0	0	
N9	0.00129814	0.0463651	0.372111	0.426242	0.153984	
N10	0.000126868	0.0247021	0.851045	0.120468	0.00365795	
POLALA_Ellychnia_corrusca	0	0	1	0	0	
POLALA_Ellychnia_californica	0	0	1	0	0	
POLALA_Photinus_pyralis	0	0	1	0	0	
N11	0.000384984	0.0190008	0.199598	0.45823	0.322787	
POLALA_Aspisoma_sp	0	1	0	0	0	
N12	0.00093895	0.0548322	0.648378	0.266558	0.0292936	
POLALA_Pyractomena_borealis	0	0	1	0	0	
POLALA_Pyractomena_angulata	0	0	1	0	0	
POLALA_Cryptolestes_sp	0	0	1	0	0	
