NODE	11	12	13	14	15	16	17	
N1	3.25189e-12	4.13335e-09	1.63198e-06	0.000234308	0.0114703	0.176831	0.811462	
N2	0.000162991	0.0039043	0.0345956	0.145882	0.303869	0.321888	0.189697	
ADCACI_Omus_californicus	0	1	0	0	0	0	0	
N3	0.000521405	0.01102	0.0812785	0.254106	0.345812	0.223119	0.0841436	
ADCACI_Amblycheila_baroni	0	0	1	0	0	0	0	
ADCACI_Mantichora_amygdaloides	0	0	0	1	0	0	0	
N4	6.93346e-10	2.27125e-07	3.13381e-05	0.00181627	0.040013	0.297454	0.660685	
N5	1.16162e-05	0.000435619	0.0064257	0.0482846	0.189794	0.381432	0.373617	
N6	0.000207701	0.00542883	0.0480902	0.190377	0.350247	0.291869	0.11378	
ADCACI_Megacephala_brasiliensis	0	0	0	0	0	1	0	
ADCACI_Megacephala_sobrina	0	1	0	0	0	0	0	
ADCACI_Megacephala_whelani	0	1	0	0	0	0	0	
N7	3.14304e-09	8.62566e-07	9.10405e-05	0.00395494	0.0644906	0.34846	0.583002	
N8	2.0877e-09	7.48665e-07	0.000103518	0.00521426	0.0831833	0.383651	0.527847	
N9	1.10882e-05	0.000905787	0.023883	0.18808	0.417519	0.287788	0.0818137	
N10	3.92283e-05	0.00273283	0.0550674	0.306378	0.429112	0.175092	0.0315789	
N11	0.000139474	0.00722792	0.0999786	0.391845	0.377872	0.108225	0.0147121	
N12	2.18848e-05	0.00223552	0.0736263	0.557297	0.321673	0.0426237	0.00252314	
ADCACI_Oxycheila_sp	0	0	0	1	0	0	0	
ADCACI_Lophyridia_lunulata	0	0	0	1	0	0	0	
ADCACI_Therates_sp	0	1	0	0	0	0	0	
N13	0.000322595	0.0192502	0.174489	0.429879	0.306246	0.0645755	0.00523757	
N14	0.00694674	0.442211	0.45315	0.0919734	0.00559885	0.000118736	1.13941e-06	
ADCACI_Prothyma_sp	0	1	0	0	0	0	0	
ADCACI_Pentacomia_sp	0	1	0	0	0	0	0	
N15	1.51836e-09	2.79356e-06	0.00169705	0.252047	0.536823	0.207885	0.001545	
ADCACI_Cicindela_sedecimpunctata	0	0	0	0	0	1	0	
ADCACI_Cicindela_aurulenta	0	0	0	1	0	0	0	
N16	0.000126342	0.00736049	0.0987989	0.356367	0.379898	0.134812	0.0226364	
N17	0.000509012	0.0175681	0.150882	0.390777	0.326758	0.0980076	0.0154976	
ADCACI_Cicindela_dorsalis	0	0	1	0	0	0	0	
ADCACI_Cicindela_repanda	0	1	0	0	0	0	0	
N18	0.00546833	0.129649	0.477918	0.316516	0.064843	0.00535597	0.000249455	
ADCACI_Cicindela_hybrida	0	0	1	0	0	0	0	
ADCACI_Cicindela_punctulata	0	1	0	0	0	0	0	
N19	5.09048e-09	1.61424e-06	0.000179249	0.00729185	0.0979228	0.395667	0.498937	
N20	4.74715e-09	1.51428e-06	0.000182924	0.00777721	0.10276	0.398642	0.490637	
N21	3.41206e-07	3.41268e-05	0.0013566	0.0230707	0.156707	0.405512	0.413319	
N22	7.09913e-06	0.00037235	0.00753339	0.0670313	0.251583	0.393369	0.280103	
N23	0.000237161	0.00896251	0.0892725	0.318925	0.404171	0.152771	0.0256619	
ADCACI_Cicindela_sexguttata	0	1	0	0	0	0	0	
ADCACI_Cicindela_splendida	0	0	0	0	1	0	0	
ADCACI_Cicindela_tranquebarica	0	0	0	1	0	0	0	
ADCACI_Myriochile_undulata	0	0	0	0	1	0	0	
N24	7.45047e-07	7.50348e-05	0.00276309	0.0394473	0.210088	0.414694	0.332931	
N25	4.11997e-05	0.0016438	0.0223451	0.127715	0.316083	0.345396	0.186777	
ADCACI_Taenidia_circumdata	0	0	1	0	0	0	0	
ADCACI_Cylindera_cognata	0	0	1	0	0	0	0	
N26	1.56324e-05	0.000696879	0.0126831	0.100168	0.308418	0.369237	0.208782	
ADCACI_Ellipsoptera_marginata	0	0	0	0	1	0	0	
ADCACI_Cicindela_marutha	0	0	0	1	0	0	0	
ADCACI_Ctenostoma_sp	0	1	0	0	0	0	0	
ADCACI_Lophyra_sp	0	1	0	0	0	0	0	
