NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
N1	1.20623e-35	1.14892e-34	1.71311e-33	2.55429e-32	3.60686e-31	4.78758e-30	5.96283e-29	6.96109e-28	7.60975e-27	7.78248e-26	7.43885e-25	6.63932e-24	5.52794e-23	4.28961e-22	3.09949e-21	2.08346e-20	1.30172e-19	7.55289e-19	4.06634e-18	2.02972e-17	1.16789e-13	2.14008e-12	3.35584e-11	4.49722e-10	5.14429e-09	5.01723e-08	4.16806e-07	2.94694e-06	1.77213e-05	9.05984e-05	0.000393728	0.00145496	0.00457597	0.0122707	0.0281421	0.0554781	0.0947298	0.141649	0.188164	0.225653	0.247377	
N2	1.90992e-37	1.60052e-36	3.02114e-35	6.50116e-34	1.51824e-32	4.19069e-31	1.40126e-29	5.17677e-28	1.90201e-26	6.55397e-25	2.06626e-23	5.90217e-22	1.52134e-20	3.53157e-19	7.37398e-18	1.3835e-16	2.32991e-15	3.51776e-14	4.75515e-13	5.74605e-12	6.19673e-11	5.95386e-10	5.0877e-09	3.86e-08	2.5958e-07	1.54483e-06	8.12386e-06	3.76988e-05	0.000154192	0.000555338	0.00176009	0.00490787	0.0120428	0.0260232	0.0495782	0.083378	0.123845	0.162269	0.186759	0.187285	0.161394	
N3	1.4412e-38	4.36047e-37	2.45405e-35	1.37766e-33	7.16976e-32	3.41739e-30	1.4868e-28	5.89286e-27	2.12403e-25	6.95033e-24	2.06109e-22	5.5293e-21	1.3395e-19	2.92505e-18	5.74706e-17	1.01412e-15	1.60422e-14	2.27077e-13	2.87098e-12	3.23628e-11	3.24676e-10	2.89391e-09	2.28775e-08	1.60143e-07	9.91056e-07	5.41413e-06	2.6073e-05	0.000110541	0.00041212	0.00134974	0.00388011	0.00978432	0.0216346	0.0419441	0.0713265	0.106484	0.139806	0.161889	0.16605	0.151653	0.123644	
N4	6.45027e-42	2.90426e-40	2.36277e-38	1.84065e-36	1.31121e-34	8.49957e-33	5.00349e-31	2.66997e-29	1.28912e-27	5.62108e-26	2.20925e-24	7.81125e-23	2.47957e-21	7.05226e-20	1.79341e-18	4.06934e-17	8.22124e-16	1.47569e-14	2.34835e-13	3.30604e-12	4.10864e-11	4.4979e-10	4.32845e-09	3.65404e-08	2.70067e-07	1.74422e-06	9.82614e-06	4.8206e-05	0.000205644	0.00076187	0.00244889	0.0068249	0.0164877	0.0345365	0.0627853	0.0992335	0.136738	0.164923	0.174987	0.164083	0.135924	
N5	5.29982e-44	3.21597e-42	3.22053e-40	3.23922e-38	3.02902e-36	2.58376e-34	1.99839e-32	1.39709e-30	8.80593e-29	4.99175e-27	2.53838e-25	1.15493e-23	4.68905e-22	1.69412e-20	5.4313e-19	1.54063e-17	3.85511e-16	8.48404e-15	1.63704e-13	2.76095e-12	4.05732e-11	5.179e-10	5.72447e-09	5.46248e-08	4.48673e-07	3.16324e-06	1.90918e-05	9.84043e-05	0.000432197	0.00161445	0.00512103	0.0137768	0.0314071	0.0606464	0.0991955	0.137525	0.16191	0.16258	0.140736	0.107782	0.0771519	
N6	7.0548e-48	9.05063e-46	1.79909e-43	3.31663e-41	5.47361e-39	8.04374e-37	1.04956e-34	1.21268e-32	1.23733e-30	1.11174e-28	8.77088e-27	6.05798e-25	3.65215e-23	1.91591e-21	8.71866e-20	3.43087e-18	1.16372e-16	3.3915e-15	8.46514e-14	1.80377e-12	3.27081e-11	5.0315e-10	6.54608e-09	7.1817e-08	6.62537e-07	5.12595e-06	3.31777e-05	0.000179245	0.000806681	0.00301896	0.00938181	0.0241825	0.0516623	0.0914476	0.134167	0.163387	0.165762	0.14131	0.103268	0.067712	0.0436756	
N7	7.99124e-30	1.1378e-28	3.23455e-27	9.73996e-26	2.76245e-24	7.21728e-23	1.72781e-21	3.78124e-20	7.55044e-19	1.37316e-17	2.27031e-16	3.40614e-15	4.62848e-14	5.68581e-13	6.3023e-12	6.2911e-11	5.64476e-10	4.54387e-09	3.27524e-08	2.10999e-07	1.21265e-06	6.20604e-06	2.82328e-05	0.000113975	0.000407638	0.00128965	0.00360396	0.00888442	0.0192984	0.0369019	0.0620748	0.091828	0.119476	0.136825	0.138149	0.123345	0.0978775	0.0696392	0.0451794	0.0277107	0.01736	
N8	9.59351e-36	8.91367e-34	1.33146e-31	1.87686e-29	2.36028e-27	2.61841e-25	2.54688e-23	2.15951e-21	1.5863e-19	1.00269e-17	5.41375e-16	2.47667e-14	9.5156e-13	3.04077e-11	7.99638e-10	1.71049e-08	2.93892e-07	4.00147e-06	4.25607e-05	0.000348484	0.00216497	0.0100681	0.0346444	0.0874272	0.160912	0.21564	0.210932	0.151606	0.0809007	0.032476	0.00995253	0.00236394	0.00044163	6.57932e-05	7.9148e-06	7.77425e-07	6.29501e-08	4.23534e-09	2.38265e-10	1.13485e-11	5.82064e-13	
N9	1.87276e-46	8.76129e-44	5.30492e-41	2.82656e-38	1.3104e-35	5.25437e-33	1.81067e-30	5.32551e-28	1.32683e-25	2.77742e-23	4.84106e-21	6.95716e-19	8.15472e-17	7.70323e-15	5.78717e-13	3.40716e-11	1.54641e-09	5.3124e-08	1.35324e-06	2.49797e-05	0.000325696	0.00291673	0.017423	0.0675297	0.166345	0.258017	0.251758	0.155286	0.0613332	0.0158869	0.00278128	0.000339459	2.97347e-05	1.9184e-06	9.32613e-08	3.48483e-09	1.01838e-10	2.36337e-12	4.4222e-14	6.91292e-16	1.32779e-17	
