NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
N1	0.317499	0.268702	0.193418	0.118379	0.0613841	0.0268294	0.00983	0.00300385	0.000762342	0.000160171	2.77999e-05	3.98128e-06	4.70312e-07	4.58482e-08	3.69227e-09	2.46026e-10	1.35911e-11	6.23907e-13	3.8305e-17	6.84731e-18	1.12046e-18	1.68093e-19	2.31563e-20	2.93396e-21	3.42471e-22	3.69e-23	3.68896e-24	3.56782e-25	4.98117e-26	
N2	0.198583	0.209605	0.203079	0.168734	0.115355	0.0635454	0.027928	0.00975147	0.00270258	0.000595291	0.000104513	1.46844e-05	1.65925e-06	1.51603e-07	1.12664e-08	6.85118e-10	3.43012e-11	1.42256e-12	4.91658e-14	1.42445e-15	3.47946e-17	7.20535e-19	1.27173e-20	1.92291e-22	2.50314e-24	2.81888e-26	2.76377e-28	2.43643e-30	3.12754e-32	
N3	0.231244	0.225116	0.196448	0.150807	0.099778	0.0559104	0.0261918	0.0101694	0.00325547	0.000857006	0.000185383	3.29708e-05	4.82887e-06	5.83738e-07	5.84088e-08	4.85321e-09	3.36045e-10	1.94624e-11	9.46455e-13	3.87986e-14	1.34607e-15	3.96813e-17	9.97895e-19	2.14913e-20	3.97925e-22	6.35916e-24	8.8208e-26	1.09883e-27	2.06666e-29	
N4	0.157766	0.167446	0.170156	0.159259	0.132959	0.0968339	0.0606362	0.032345	0.0146131	0.00557283	0.00179097	0.000484869	0.000110648	2.13123e-05	3.47143e-06	4.79284e-07	5.62391e-08	5.62472e-09	4.80964e-10	3.52741e-11	2.2261e-12	1.21285e-13	5.72381e-15	2.34758e-16	8.39715e-18	2.63145e-19	7.30815e-21	1.916e-22	8.14862e-24	
N5	0.10513	0.121327	0.141151	0.154422	0.151132	0.128395	0.093068	0.0570019	0.0293387	0.0126527	0.0045661	0.00137854	0.000348373	7.37769e-05	1.31144e-05	1.96063e-06	2.47092e-07	2.63172e-08	2.37535e-09	1.82211e-10	1.19147e-11	6.66184e-13	3.19508e-14	1.31871e-15	4.69958e-17	1.4519e-18	3.92249e-20	9.81752e-22	4.0393e-23	
N6	0.102606	0.115923	0.131839	0.143241	0.142566	0.126481	0.0984423	0.0666395	0.0390633	0.0197906	0.00866167	0.00327638	0.00107225	0.00030405	7.48387e-05	1.60222e-05	2.99018e-06	4.87614e-07	6.96518e-08	8.73723e-09	9.65052e-10	9.41177e-11	8.1298e-12	6.24408e-13	4.29004e-14	2.66833e-15	1.54667e-16	9.1301e-18	8.43302e-19	
POCHBR_Acanthoscelides_obtectus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.252539	0.238967	0.198388	0.143102	0.0886427	0.0466703	0.0207305	0.00773484	0.00242007	0.000635196	0.00014013	2.6062e-05	4.10165e-06	5.48528e-07	6.26113e-08	6.12762e-09	5.16525e-10	3.76703e-11	2.38738e-12	1.32039e-13	6.39916e-15	2.72834e-16	1.02726e-17	3.42837e-19	1.0182e-20	2.70634e-22	6.53337e-24	1.53154e-25	5.74987e-27	
N8	0.218774	0.23526	0.22317	0.168408	0.0963612	0.0411432	0.0130977	0.00313005	0.000567561	7.90652e-05	8.57213e-06	7.32565e-07	4.99485e-08	2.74823e-09	1.23316e-10	4.55688e-12	1.39928e-13	3.60039e-15	7.82229e-17	1.44527e-18	2.28591e-20	3.11402e-22	3.6746e-24	3.77601e-26	3.39583e-28	2.68527e-30	1.8769e-32	1.18637e-34	1.06882e-36	
