NODE	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	
N1	2.03717e-17	3.07361e-10	1.24322e-06	0.000835261	0.0841093	0.790278	0.124734	4.17243e-05	1.4275e-10	1.48449e-18	6.73774e-22	1.77799e-25	2.77535e-29	2.48682e-33	1.67576e-36	5.06119e-38	1.44518e-39	3.80801e-41	9.31079e-43	2.12272e-44	4.82078e-46	
N2	8.74422e-21	2.94153e-15	2.23533e-10	3.21802e-06	0.00599235	0.702618	0.289043	0.00234335	5.81811e-08	2.50824e-13	3.2077e-19	4.77294e-26	1.47076e-33	1.56152e-39	1.008e-42	6.25193e-45	3.25087e-47	9.01632e-49	1.87015e-47	2.08378e-46	7.32734e-46	
N3	5.29907e-18	6.15246e-14	4.09902e-10	1.27552e-06	0.00140724	0.275762	0.580809	0.141809	0.000210746	6.30914e-08	6.62766e-12	3.13591e-16	7.67823e-21	1.05642e-25	8.57391e-31	4.20267e-36	1.26575e-41	9.53457e-45	2.961e-47	6.23482e-51	1.11431e-54	
N4	1.32375e-21	4.32957e-17	7.66882e-13	6.2668e-09	1.94193e-05	0.0149128	0.339999	0.644437	0.000631212	1.06326e-07	5.83856e-12	1.36014e-16	1.51711e-21	8.68431e-27	4.54083e-32	2.16329e-35	1.85006e-38	1.26568e-41	7.0198e-45	3.19365e-48	1.29738e-51	
POTEPI_Zophosis_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	1.69725e-23	1.04271e-18	3.55023e-14	5.70427e-10	3.4729e-06	0.00515787	0.252849	0.741434	0.000555808	5.47932e-08	1.57217e-12	1.82181e-17	1.00274e-22	2.87517e-28	4.51787e-34	4.25417e-40	3.62171e-45	2.95607e-49	2.04308e-53	1.14657e-57	5.4975e-62	
N6	7.27849e-22	9.32604e-18	7.51957e-14	3.27923e-10	6.63713e-07	0.000483721	0.0778727	0.916921	0.0047184	3.41298e-06	7.55136e-10	7.13939e-14	3.47449e-18	9.79564e-23	1.73531e-27	2.049e-32	1.68598e-37	1.00075e-42	4.40424e-48	1.46936e-53	4.10098e-59	
POTEPI_Tentyria_schaumi	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POTEPI_Tentyria_rotundata	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	1.09082e-25	8.66566e-21	3.89692e-16	8.68944e-12	8.05932e-08	0.000221545	0.06982	0.929277	0.000680894	6.73328e-08	2.00386e-12	2.49028e-17	1.53465e-22	5.19664e-28	1.03002e-33	1.24118e-39	9.27146e-46	4.89414e-52	1.06403e-54	6.40176e-57	7.59147e-60	
N8	1.78286e-27	1.90843e-22	1.17707e-17	3.72248e-13	5.22088e-09	2.49987e-05	0.023951	0.975343	0.000681164	6.07339e-08	1.59815e-12	1.73025e-17	9.12544e-23	2.58552e-28	4.16733e-34	3.93763e-40	2.20209e-46	1.70423e-51	3.6658e-53	2.86095e-52	1.96299e-52	
N9	1.12395e-28	1.50565e-23	1.20801e-18	5.17519e-14	1.029e-09	7.46614e-06	0.0122203	0.987158	0.000613741	4.77505e-08	1.08901e-12	1.02822e-17	4.81986e-23	1.25075e-28	1.92619e-34	1.84099e-40	1.12246e-46	4.42791e-53	2.0772e-58	4.63522e-61	9.96105e-65	
POTETE_Hegeter_fernandezi	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	1.96154e-32	1.23687e-26	3.32712e-21	4.14268e-16	2.20858e-11	4.29623e-07	0.00217297	0.997545	0.000281103	9.97681e-09	1.05977e-13	4.27545e-19	7.45016e-25	5.81102e-31	4.04011e-37	4.75875e-41	6.19533e-45	6.25562e-49	4.95636e-53	3.10469e-57	1.57832e-61	
POTETE_Hegeter_transversus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	1.94753e-35	2.78092e-29	1.92257e-23	6.16148e-18	8.62743e-13	4.63076e-08	0.000670804	0.999213	0.000115982	1.67171e-09	7.1752e-15	1.17303e-20	8.09901e-27	2.44352e-33	2.70507e-40	9.65604e-48	8.11498e-54	3.93423e-59	1.3803e-60	1.77206e-60	1.69055e-47	
