NODE	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	
N1	0.0448221	0.0531244	0.0676185	0.0852515	0.101826	0.112953	0.115487	0.108596	0.0939132	0.0747459	0.0548049	0.0370563	0.0231285	0.0133382	0.00711425	0.00351297	0.00160758	0.000682476	0.000269102	9.86726e-05	3.36904e-05	1.07272e-05	3.19058e-06	8.88396e-07	2.32473e-07	5.77599e-08	1.41175e-08	3.84728e-09	1.64331e-09	
POCHCH_Timarcha_intricata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N2	0.146213	0.163602	0.165494	0.152086	0.127012	0.0962219	0.0659642	0.0408264	0.0227709	0.0114314	0.00516218	0.00209679	0.000766354	0.00025222	7.48264e-05	2.00353e-05	4.8486e-06	1.06215e-06	2.10966e-07	3.80582e-08	6.24737e-09	9.35156e-10	1.28e-10	1.60919e-11	1.87462e-12	2.0654e-13	2.26455e-14	2.81997e-15	6.101e-16	
POCHCH_Timarcha_metallica	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.141242	0.173021	0.194443	0.187045	0.146613	0.0909647	0.044019	0.0165226	0.00481255	0.00109235	0.000194485	2.73762e-05	3.07285e-06	2.77463e-07	2.03301e-08	1.21903e-09	6.03034e-11	2.48003e-12	8.54101e-14	2.48004e-15	6.11069e-17	1.28534e-18	2.32124e-20	3.61908e-22	4.9012e-24	5.82289e-26	6.24909e-28	6.80476e-30	1.1615e-31	
POCHCH_Timarcha_tenebricosa	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.135015	0.169518	0.196588	0.193249	0.15176	0.092038	0.042378	0.0147136	0.00384992	0.000761652	0.00011457	1.31954e-05	1.17263e-06	8.10526e-08	4.39274e-09	1.88151e-10	6.41823e-12	1.75663e-13	3.8849e-15	6.98973e-17	1.02975e-18	1.24991e-20	1.25738e-22	1.05436e-24	7.41315e-27	4.40324e-29	2.24621e-31	1.05913e-33	8.36825e-36	
N5	0.119679	0.162255	0.204903	0.210834	0.16318	0.0911052	0.0359335	0.00991733	0.00190942	0.000256707	2.41881e-05	1.6063e-06	7.57123e-08	2.55354e-09	6.21745e-11	1.10324e-12	1.44065e-14	1.39832e-16	1.01897e-18	5.63046e-21	2.38237e-23	7.79327e-26	1.98939e-28	3.99874e-31	6.38407e-34	8.16333e-37	8.42845e-40	7.11166e-43	6.69176e-46	
N6	0.106006	0.142026	0.181978	0.199238	0.172874	0.114123	0.0562549	0.0205789	0.00559217	0.00113457	0.000173139	2.00485e-05	1.77828e-06	1.22008e-07	6.5387e-09	2.76366e-10	9.29882e-12	2.51325e-13	5.5038e-15	9.84662e-17	1.45051e-18	1.77255e-20	1.80965e-22	1.55388e-24	1.12939e-26	6.99291e-29	3.72385e-31	1.78416e-33	1.24392e-35	
N7	0.00975433	0.0211108	0.0465946	0.0883906	0.138613	0.176978	0.182372	0.150874	0.0999031	0.052877	0.0223686	0.00757031	0.00205368	0.00044787	7.88205e-05	1.12475e-05	1.30861e-06	1.24906e-07	9.84563e-09	6.45306e-10	3.54122e-11	1.63825e-12	6.43195e-14	2.15696e-15	6.21681e-17	1.54963e-18	3.3735e-20	6.79389e-22	2.37805e-23	
