NODE	17	18	19	20	21	22	
N1	0.0243099	0.97569	4.11472e-21	8.95871e-42	6.50291e-63	3.24887e-84	
POLALA_Cryptolestes_sp	0	0	1	0	0	0	
N2	0.00300254	0.996997	1.09511e-22	1.51439e-45	6.2048e-69	2.90416e-64	
N3	0.000602865	0.999397	5.78069e-22	4.18264e-44	8.97522e-67	9.93282e-90	
POLALU_Luciola_lateralis	0	1	0	0	0	0	
POLALU_Luciola_cruciata	0	1	0	0	0	0	
N4	0.000661257	0.999339	2.91915e-21	6.21347e-44	3.60194e-54	2.69581e-65	
N5	0.000290031	0.99971	1.85042e-11	2.47721e-33	7.37174e-56	1.05161e-78	
POLAPH_Bicellonycha_sp	0	0	1	0	0	0	
POLAPH_Photuris_sp	0	1	0	0	0	0	
N6	0.000141143	0.999859	1.67818e-11	1.45854e-23	2.37083e-36	9.53537e-42	
POLALA_Lucidota_sp	0	0	0	0	1	0	
N7	3.40488e-05	0.999966	1.77544e-11	3.59581e-34	1.27018e-57	6.09258e-53	
N8	5.79774e-07	0.184318	0.815681	4.47506e-23	4.0995e-46	9.67478e-56	
POLALA_Photinus_australis	0	0	1	0	0	0	
N9	8.87998e-09	0.0320135	0.967987	4.19875e-23	2.40128e-46	1.05241e-58	
N10	7.28917e-13	0.000410662	0.999589	3.83573e-24	1.85659e-48	3.00226e-73	
POLALA_Ellychnia_corrusca	0	0	1	0	0	0	
POLALA_Ellychnia_californica	0	0	1	0	0	0	
POLALA_Photinus_pyralis	0	0	1	0	0	0	
N11	1.96306e-05	0.99998	3.09978e-21	1.30203e-43	1.2381e-66	5.23226e-90	
POLALA_Aspisoma_sp	0	1	0	0	0	0	
N12	6.83138e-07	0.999999	5.05855e-23	3.19996e-46	5.92487e-70	6.19041e-94	
POLALA_Pyractomena_borealis	0	1	0	0	0	0	
POLALA_Pyractomena_angulata	0	1	0	0	0	0	
