NODE	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	
N1	4.78395e-35	3.0145e-34	2.35244e-33	1.90364e-32	1.58715e-31	1.3491e-30	1.15082e-29	9.69616e-29	7.96455e-28	6.31837e-27	4.81014e-26	3.49932e-25	2.42579e-24	1.59926e-23	1.00129e-22	5.94691e-22	3.34744e-21	1.78431e-20	8.99997e-20	4.29263e-19	1.93476e-18	8.23515e-18	3.30819e-17	1.91443e-13	2.44246e-12	2.76604e-11	2.77765e-10	2.47088e-09	1.94527e-08	1.35422e-07	8.32995e-07	4.52422e-06	2.1684e-05	9.16689e-05	0.000341697	0.00112282	0.00325255	0.00830769	0.0187213	0.0372642	0.0656538	0.102766	0.143819	0.181783	0.210467	0.226382	
ADDYHY_Hydrovatus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N2	2.49342e-38	1.33449e-37	1.17034e-36	1.25305e-35	1.49489e-34	1.87537e-33	2.37542e-32	2.95459e-31	3.54545e-30	4.06497e-29	4.45369e-28	4.78532e-27	5.59085e-26	8.77469e-25	1.98395e-23	5.21804e-22	1.32952e-20	3.06586e-19	6.28065e-18	1.13932e-16	1.83335e-15	2.62601e-14	3.35956e-13	3.8475e-12	3.94722e-11	3.62581e-10	2.97895e-09	2.18654e-08	1.43217e-07	8.36187e-07	4.34765e-06	2.0112e-05	8.27117e-05	0.000302207	0.000980525	0.00282426	0.00722149	0.0163955	0.0330689	0.0592871	0.0944901	0.133649	0.166844	0.181759	0.169837	0.133232	
N3	1.50086e-10	2.44517e-10	7.09666e-10	2.55291e-09	9.80565e-09	3.80238e-08	1.44935e-07	5.33908e-07	1.87783e-06	6.25116e-06	1.95768e-05	5.74382e-05	0.000157446	0.000402464	0.000958165	0.00212276	0.00437375	0.00837765	0.0149137	0.0246693	0.0379127	0.0541297	0.0717948	0.0884622	0.10126	0.107686	0.106401	0.0976856	0.0833398	0.0660768	0.0486919	0.0333509	0.0212336	0.0125665	0.006913	0.00353457	0.00167936	0.00074121	0.000303746	0.000115484	4.06913e-05	1.32705e-05	4.00372e-06	1.12434e-06	3.06377e-07	9.81481e-08	
N4	2.91425e-09	4.65977e-09	1.4224e-08	5.6828e-08	2.43676e-07	1.02755e-06	4.09817e-06	1.51836e-05	5.18141e-05	0.000162169	0.000464465	0.00121577	0.00290616	0.00634079	0.0126236	0.0229276	0.037987	0.0574136	0.0791671	0.09961	0.114394	0.119946	0.114876	0.100538	0.0804481	0.0588893	0.0394604	0.0242201	0.0136265	0.00703241	0.00333165	0.00145007	0.000580272	0.000213667	7.24533e-05	2.26439e-05	6.52803e-06	1.73755e-06	4.27413e-07	9.72813e-08	2.05204e-08	4.02189e-09	7.36041e-10	1.27445e-10	2.19998e-11	4.86651e-12	
ADDYHY_Stictotarsus_griseostriatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYHY_Nebrioporus_lanceolatus_M	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYHY_Hydroporus_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	9.08974e-44	8.82822e-43	2.30668e-41	8.83265e-40	4.08045e-38	2.02559e-36	9.98592e-35	4.67834e-33	2.03889e-31	8.18417e-30	3.0112e-28	1.01286e-26	3.10942e-25	8.701e-24	2.21681e-22	5.13669e-21	1.08132e-19	2.06561e-18	3.57645e-17	5.6057e-16	7.94397e-15	1.01653e-13	1.17304e-12	1.21919e-11	1.13984e-10	9.57427e-10	7.21677e-09	4.8761e-08	2.95012e-07	1.5967e-06	7.72402e-06	3.3371e-05	0.000128683	0.000442662	0.00135786	0.0037132	0.00905024	0.0196561	0.0380294	0.0655034	0.100341	0.136458	0.164261	0.174081	0.160691	0.126243	
N6	5.15807e-31	4.81987e-30	9.59494e-29	2.21992e-27	5.05598e-26	1.08471e-24	2.16688e-23	4.01602e-22	6.89378e-21	1.09465e-19	1.60604e-18	2.17474e-17	2.71487e-16	3.12101e-15	3.30037e-14	3.20677e-13	2.85979e-12	2.33823e-11	1.75089e-10	1.19946e-09	7.50965e-09	4.29255e-08	2.23792e-07	1.06314e-06	4.5978e-06	1.80859e-05	6.46535e-05	0.000209874	0.000618173	0.00165097	0.00399537	0.00875582	0.0173666	0.0311587	0.0505461	0.0741056	0.0981542	0.117418	0.126843	0.123758	0.109141	0.0871838	0.0633979	0.0424267	0.0267157	0.0164659	
ADDYDY_Cybister_sugillatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	9.83979e-34	1.34808e-32	4.20453e-31	1.37258e-29	4.20712e-28	1.1927e-26	3.11766e-25	7.50287e-24	1.66027e-22	3.37399e-21	6.28907e-20	1.07391e-18	1.6778e-17	2.39535e-16	3.12112e-15	3.70702e-14	4.00846e-13	3.94127e-12	3.51949e-11	2.85096e-10	2.09251e-09	1.39001e-08	8.34761e-08	4.52733e-07	2.2152e-06	9.76916e-06	3.87948e-05	0.000138608	0.000445194	0.00128452	0.00332708	0.00773132	0.0161093	0.0300832	0.0503296	0.0754116	0.101177	0.121547	0.130784	0.126152	0.109306	0.0854324	0.0607316	0.0398736	0.0248279	0.015258	
ADDYDY_Cybister_tripunctatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N8	3.97444e-37	9.63428e-36	4.98211e-34	2.56351e-32	1.2228e-30	5.36801e-29	2.16375e-27	7.99239e-26	2.6999e-24	8.32363e-23	2.33687e-21	5.96131e-20	1.37856e-18	2.88303e-17	5.4392e-16	9.23369e-15	1.4068e-13	1.91837e-12	2.33499e-11	2.5297e-10	2.43248e-09	2.07007e-08	1.55464e-07	1.02742e-06	5.95853e-06	3.02432e-05	0.000134	0.000517045	0.00173364	0.00504157	0.0126956	0.0276489	0.0520304	0.0845642	0.118698	0.143944	0.150931	0.136998	0.107813	0.0736994	0.0438587	0.0227888	0.0103928	0.00421831	0.00159645	0.000657176	
ADDYDY_Cybister_japonicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
ADDYDY_Cybister_lateralimarginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	1.412e-41	3.18341e-40	1.43564e-38	6.99232e-37	3.28295e-35	1.44188e-33	5.86921e-32	2.20593e-30	7.63893e-29	2.43331e-27	7.11972e-26	1.91093e-24	4.69874e-23	1.05711e-21	2.17326e-20	4.07772e-19	6.97421e-18	1.08594e-16	1.53751e-15	1.97695e-14	2.30574e-13	2.43635e-12	2.32953e-11	2.01322e-10	1.57076e-09	1.1052e-08	7.00518e-08	3.99571e-07	2.04895e-06	9.43673e-06	3.90004e-05	0.000144511	0.00047969	0.0014253	0.00378794	0.00899753	0.0190868	0.0361319	0.0609865	0.0917019	0.122721	0.146032	0.154376	0.144879	0.120586	0.0886126	
N10	1.26046e-45	5.76907e-44	5.09577e-42	4.38449e-40	3.46627e-38	2.50237e-36	1.64642e-34	9.85673e-33	5.36081e-31	2.64443e-29	1.18122e-27	4.76982e-26	1.73832e-24	5.70793e-23	1.68585e-21	4.47111e-20	1.06299e-18	2.26168e-17	4.29918e-16	7.289e-15	1.10043e-13	1.47694e-12	1.75944e-11	1.85749e-10	1.73526e-09	1.43237e-08	1.04327e-07	6.69598e-07	3.78247e-06	1.87838e-05	8.19193e-05	0.000313461	0.00105155	0.00309065	0.00795481	0.0179244	0.0353558	0.0610605	0.0923753	0.122528	0.142702	0.146269	0.132476	0.106804	0.0777269	0.0522622	
N11	1.44462e-44	6.44176e-43	4.67284e-41	3.59776e-39	2.68801e-37	1.87209e-35	1.19556e-33	6.95275e-32	3.66931e-30	1.75337e-28	7.57215e-27	2.95036e-25	1.0354e-23	3.26734e-22	9.25559e-21	2.34969e-19	5.33687e-18	1.0827e-16	1.95866e-15	3.15445e-14	4.51547e-13	5.73596e-12	6.45593e-11	6.42841e-10	5.65466e-09	4.3879e-08	2.99966e-07	1.80428e-06	9.53758e-06	4.42589e-05	0.00018012	0.000642306	0.00200547	0.00547918	0.0130931	0.0273567	0.0499733	0.0798196	0.111516	0.136369	0.146138	0.137515	0.114067	0.0841018	0.0561963	0.0354916	
N12	6.89031e-42	2.39127e-40	1.60944e-38	1.10821e-36	7.09751e-35	4.15706e-33	2.21747e-31	1.07513e-29	4.73038e-28	1.88578e-26	6.80097e-25	2.21542e-23	6.50822e-22	1.72148e-20	4.09345e-19	8.73635e-18	1.67084e-16	2.85902e-15	4.37012e-14	5.95778e-13	7.23305e-12	7.80812e-11	7.48364e-10	6.35904e-09	4.78378e-08	3.18173e-07	1.86855e-06	9.67741e-06	4.41496e-05	0.000177231	0.000625423	0.00193841	0.00527256	0.0125782	0.0263029	0.0481958	0.0773597	0.108759	0.133927	0.144488	0.136664	0.113535	0.0832419	0.0545353	0.0328966	0.0194469	
N13	1.02349e-23	5.57222e-23	6.29947e-22	8.53686e-21	1.17531e-19	1.55024e-18	1.9176e-17	2.2064e-16	2.35309e-15	2.32167e-14	2.11643e-13	1.78064e-12	1.3813e-11	9.87018e-11	6.49055e-10	3.92432e-09	2.17966e-08	1.11118e-07	5.19497e-07	2.22555e-06	8.72991e-06	3.13313e-05	0.00010281	0.000308245	0.000843887	0.00210839	0.00480469	0.00998204	0.0188985	0.0325933	0.0511905	0.0731988	0.0952782	0.112879	0.121714	0.119453	0.106715	0.0867929	0.0642787	0.0433596	0.0266526	0.0149474	0.00767906	0.00366124	0.00168531	0.000829911	
