NODE	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	
N1	1.3968e-22	4.7849e-22	2.08549e-21	8.97621e-21	3.73411e-20	1.4984e-19	5.79605e-19	2.15994e-18	7.7494e-18	2.67477e-17	8.87417e-17	7.33184e-13	6.84815e-12	5.8719e-11	4.61028e-10	3.3057e-09	2.15874e-08	1.2804e-07	6.87903e-07	3.33903e-06	1.4607e-05	5.74609e-05	0.000202849	0.000641501	0.0018147	0.00458665	0.01035	0.0208451	0.0374796	0.0602208	0.0866447	0.112031	0.130962	0.13981	0.138633	0.131356	0.124347	
N2	1.74617e-25	1.53042e-24	2.8384e-23	5.92243e-22	1.21369e-20	2.32364e-19	4.07428e-18	6.49727e-17	9.40582e-16	1.23572e-14	1.47307e-13	1.59234e-12	1.55914e-11	1.3809e-10	1.10454e-09	7.96615e-09	5.1721e-08	3.01833e-07	1.58091e-06	7.42129e-06	3.11835e-05	0.000117148	0.000393066	0.00117692	0.00314277	0.00748195	0.0158806	0.0300667	0.0508338	0.0768872	0.104301	0.127284	0.140164	0.139588	0.125789	0.102335	0.0745178	
N3	1.40668e-26	1.76509e-25	4.45296e-24	1.21536e-22	3.1742e-21	7.63318e-20	1.6669e-18	3.28639e-17	5.83085e-16	9.28813e-15	1.32563e-13	1.69192e-12	1.92755e-11	1.95666e-10	1.76664e-09	1.41634e-08	1.00661e-07	6.33201e-07	3.52019e-06	1.72715e-05	7.46934e-05	0.000284397	0.000952412	0.00280297	0.00724455	0.0164353	0.0327161	0.0571296	0.0875056	0.117574	0.138618	0.143536	0.130833	0.105536	0.0762359	0.0505138	0.0319864	
N4	6.59163e-14	1.68134e-13	7.57242e-13	4.13287e-12	2.41251e-11	1.41656e-10	8.07646e-10	4.37764e-09	2.22747e-08	1.05603e-07	4.64385e-07	1.88879e-06	7.09225e-06	2.45526e-05	7.82852e-05	0.000229704	0.0006198	0.00153692	0.00350045	0.00731887	0.0140414	0.0247088	0.039867	0.0589619	0.0799149	0.0992466	0.112927	0.117725	0.11245	0.0984368	0.0789996	0.0581746	0.0393879	0.0246427	0.014422	0.00812073	0.00465474	
ADDYDY_Cybister_sugillatus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	5.67268e-15	2.94797e-14	3.25832e-13	4.1208e-12	4.95519e-11	5.36989e-10	5.15945e-09	4.36686e-08	3.24325e-07	2.10704e-06	1.19397e-05	5.88535e-05	0.000251716	0.000931987	0.0029811	0.00822335	0.0195346	0.0399192	0.0701272	0.105877	0.137399	0.153349	0.147335	0.122023	0.0872602	0.0539875	0.028963	0.0135059	0.00548826	0.0019485	0.000605895	0.000165391	3.97065e-05	8.3974e-06	1.57126e-06	2.6901e-07	5.40704e-08	
N6	1.48432e-18	1.78035e-17	4.65498e-16	1.20195e-14	2.73575e-13	5.39292e-12	9.14923e-11	1.32916e-09	1.64541e-08	1.72716e-07	1.52976e-06	1.13778e-05	7.07326e-05	0.000365948	0.00156941	0.00555973	0.0162224	0.0388983	0.0765263	0.123413	0.163114	0.176768	0.157256	0.115054	0.0694006	0.0346215	0.0143362	0.00494773	0.00142953	0.000347398	7.1352e-05	1.24475e-05	1.85433e-06	2.37616e-07	2.66231e-08	2.7799e-09	3.77269e-10	
ADDYDY_Cybister_lateralimarginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYDY_Cybister_japonicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
