NODE	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
N1	0.374987	0.295103	0.184675	0.0924052	0.0370631	0.0119269	0.00307963	0.000637994	0.000106053	1.41523e-05	1.51762e-06	1.30975e-07	9.11566e-09	5.12933e-10	2.34051e-11	8.69091e-13	3.71525e-17	5.87285e-18	8.52097e-19	1.20847e-19	2.46798e-20	
N2	0.313109	0.274791	0.198581	0.118794	0.0589803	0.0243286	0.00834064	0.00237772	0.000564163	0.000111585	1.84384e-05	2.55258e-06	2.97076e-07	2.9186e-08	2.43279e-09	1.73203e-10	1.06347e-11	5.71806e-13	2.76218e-14	1.2666e-15	8.11654e-17	
N3	0.286836	0.261517	0.201906	0.130991	0.0707921	0.0316565	0.0116661	0.00353693	0.000882196	0.000181234	3.07258e-05	4.30981e-06	5.01644e-07	4.86151e-08	3.93724e-09	2.67594e-10	1.53434e-11	7.48701e-13	3.17603e-14	1.26731e-15	7.88074e-17	
N4	0.216024	0.209354	0.183429	0.145376	0.104081	0.0671534	0.0389394	0.0202375	0.00940433	0.00389989	0.00144111	0.000474084	0.000138784	3.61573e-05	8.39058e-06	1.73805e-06	3.23099e-07	5.46951e-08	8.80482e-09	1.54533e-09	4.51663e-10	
N5	0.119751	0.130106	0.139358	0.142382	0.134724	0.115542	0.0885695	0.0601775	0.0360711	0.0190307	0.00882996	0.00360352	0.00129446	0.000409807	0.000114531	2.83265e-05	6.22959e-06	1.23447e-06	2.30575e-07	4.74231e-08	1.65515e-08	
N6	0.00546366	0.0151952	0.0435241	0.100153	0.173777	0.221416	0.204912	0.137385	0.0668678	0.0237373	0.00618473	0.00119164	0.000171265	1.8543e-05	1.52941e-06	9.72935e-08	4.84107e-09	1.91767e-10	6.23117e-12	1.796e-13	7.23139e-15	
N7	0.00131057	0.0047266	0.0181593	0.0558963	0.127005	0.205819	0.234908	0.188412	0.106432	0.0424915	0.0120302	0.00242263	0.000348116	3.58591e-05	2.66839e-06	1.45114e-07	5.85399e-09	1.78268e-10	4.19521e-12	8.14913e-14	2.21832e-15	
POCESP_Spondylis_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
POCESP_Asemum_striatum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCELE_Rhagium_mordax	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	0.000494788	0.00345663	0.0235849	0.103781	0.261359	0.335293	0.199794	0.0605617	0.0104599	0.00112853	8.15348e-05	4.1577e-06	1.55833e-07	4.43275e-09	9.82164e-11	1.73273e-12	2.48356e-14	2.95728e-16	3.02363e-18	2.82701e-20	3.25986e-22	
POCELE_Acmaeops_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCELE_Gaurotes_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	0.18887	0.187213	0.171369	0.144774	0.11261	0.0803845	0.0524749	0.0312221	0.0168826	0.00827664	0.00367223	0.00147277	0.000533574	0.000174629	5.16824e-05	1.38731e-05	3.40326e-06	7.77749e-07	1.74007e-07	4.34762e-08	1.70932e-08	
N10	0.0375214	0.0722106	0.143597	0.219595	0.234581	0.170484	0.0844383	0.0290143	0.00709738	0.00127075	0.000171012	1.7718e-05	1.44354e-06	9.42237e-08	5.00983e-09	2.20366e-10	8.149e-12	2.5849e-13	7.25754e-15	1.91777e-16	6.90369e-18	
POCECE_Xylotrechus_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCELA_Mecynippus_pubicornis	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCESP_Tetropium_castaneum	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.250144	0.241971	0.205163	0.147579	0.0879657	0.0428919	0.0170105	0.00547717	0.0014322	0.000304541	5.27674e-05	7.46937e-06	8.66493e-07	8.26967e-08	6.52539e-09	4.28621e-10	2.36778e-11	1.11896e-12	4.66813e-14	1.85274e-15	1.09348e-16	
N12	0.0902294	0.10771	0.130051	0.146472	0.147629	0.130906	0.101492	0.0686923	0.040606	0.0209968	0.00951843	0.00379376	0.0013342	0.000415945	0.000115687	2.8975e-05	6.63062e-06	1.41917e-06	2.95121e-07	6.38406e-08	1.84993e-08	
