NODE	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
N1	0.0538068	0.0538151	0.0538167	0.0537808	0.0536624	0.0534056	0.0529484	0.0522296	0.0511953	0.0498074	0.0480486	0.0459277	0.0434801	0.0407664	0.037867	0.034875	0.0318875	0.0289978	0.0262883	0.0238259	0.0216603	0.0198249	0.0183395	0.0172147	0.0164565	0.0160717	
POCHCH_Timarcha_intricata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N2	0.0333262	0.033183	0.0344461	0.0369612	0.0405435	0.0449485	0.0498487	0.0548282	0.0594013	0.063058	0.0653293	0.0658594	0.0644676	0.0611827	0.0562404	0.050044	0.0430966	0.0359228	0.0289967	0.0226897	0.0172466	0.0127871	0.00932856	0.00681799	0.00516677	0.00427921	
POCHCH_Timarcha_metallica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N3	0.025044	0.025752	0.0283675	0.0328824	0.0392579	0.0472961	0.0565138	0.0660699	0.0747966	0.0813655	0.0845688	0.0836353	0.0784669	0.0696965	0.0585327	0.0464489	0.0348288	0.0246933	0.0165781	0.0105655	0.0064178	0.00373954	0.00211399	0.00118655	0.000697953	0.000483869	
N4	0.0264859	0.0270625	0.0294699	0.0336582	0.0395327	0.0468477	0.0551163	0.0635748	0.0712312	0.0770064	0.0799434	0.0794278	0.075348	0.0681369	0.0586761	0.0480932	0.0375178	0.0278709	0.0197405	0.0133616	0.00867747	0.00544565	0.00334617	0.00206583	0.00134834	0.00101483	
POCHCH_Timarcha_pimelioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
POCHCH_Timarcha_tenebricosa	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.0228102	0.0240608	0.0276824	0.0337433	0.0422552	0.052951	0.0650662	0.0772253	0.0875447	0.0940069	0.0950304	0.0900199	0.0796389	0.0656442	0.0503392	0.03589	0.023796	0.0146914	0.00846903	0.00458032	0.0023427	0.00114827	0.000551586	0.000270178	0.000145155	9.68751e-05	
N6	0.0207793	0.0221928	0.0260796	0.0325835	0.0417953	0.0534832	0.0668184	0.0802252	0.0915061	0.0983156	0.0988762	0.0926469	0.0806047	0.0649595	0.0484206	0.0333616	0.0212531	0.0125371	0.00686947	0.00351609	0.00169791	0.000787039	0.000360945	0.000172514	9.33673e-05	6.3872e-05	
N7	0.0179395	0.0192687	0.0228945	0.0290503	0.037958	0.0495509	0.063166	0.0773412	0.0898833	0.0983088	0.100576	0.0958262	0.0847634	0.0694622	0.0526678	0.0369296	0.0239535	0.0143913	0.00803096	0.00418341	0.00205193	0.000962183	0.000443106	0.000210263	0.00011165	7.49e-05	
N8	0.0235859	0.0249782	0.0289219	0.0354597	0.0444971	0.0555575	0.0676118	0.079084	0.0880933	0.0928934	0.0923693	0.0863935	0.0758849	0.0625374	0.0483321	0.0350282	0.0238134	0.0151971	0.00911543	0.00515	0.00275136	0.00140083	0.000691238	0.000343132	0.00018522	0.000124052	
N9	0.155719	0.147013	0.137012	0.124935	0.110275	0.0932244	0.0747814	0.0564927	0.0399574	0.0263464	0.0161436	0.00917227	0.00482515	0.00234814	0.00105671	0.000439794	0.000169371	6.04197e-05	1.99981e-05	6.15666e-06	1.76951e-06	4.77628e-07	1.22426e-07	3.05914e-08	8.07308e-09	2.97336e-09	
N10	0.201677	0.184515	0.161683	0.134918	0.106486	0.0789409	0.0546089	0.035053	0.0207812	0.0113374	0.00567606	0.00260247	0.00109124	0.000418092	0.000146299	4.67521e-05	1.36478e-05	3.64154e-06	8.8894e-07	1.98818e-07	4.08401e-08	7.74248e-09	1.37124e-09	2.35338e-10	4.42481e-11	1.33585e-11	
POCHCH_Timarcha_rugosa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_espanoli	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_ventricosa	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
