NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	
N1	0.338677	0.278744	0.190601	0.108921	0.0522138	0.021045	0.00714208	0.00204266	0.000492642	0.000100242	1.72181e-05	2.49819e-06	3.06424e-07	3.18069e-08	2.79735e-09	2.08744e-10	1.32378e-11	7.14694e-13	4.38765e-17	8.70472e-18	1.59825e-18	2.71885e-19	4.29009e-20	6.2863e-21	8.56407e-22	1.08602e-22	1.28347e-23	1.41529e-24	1.45796e-25	1.40519e-26	1.2727e-27	1.12616e-28	1.44625e-29	
N2	0.262609	0.242932	0.1948	0.136208	0.083429	0.0449236	0.0213236	0.00894126	0.00331777	0.0010911	0.000318481	8.26271e-05	1.90822e-05	3.92895e-06	7.22387e-07	1.18807e-07	1.75088e-08	2.31627e-09	2.7557e-10	2.95382e-11	2.85793e-12	2.50054e-13	1.9821e-14	1.42597e-15	9.32771e-17	5.55829e-18	3.02376e-19	1.50622e-20	6.90568e-22	2.94597e-23	1.20023e-24	5.04097e-26	3.29161e-27	
POCHCA_Agroiconota_propinqua	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.206791	0.202812	0.181409	0.147439	0.108301	0.0715176	0.0422696	0.0222862	0.0104581	0.00436181	0.00161572	0.000531459	0.000155264	4.0309e-05	9.30683e-06	1.91293e-06	3.50421e-07	5.72834e-08	8.36786e-09	1.09392e-09	1.28176e-10	1.34824e-11	1.2752e-12	1.08631e-13	8.34895e-15	5.79882e-16	3.646e-17	2.07877e-18	1.0767e-19	5.08021e-21	2.20713e-22	9.56126e-24	7.51582e-25	
N4	0.212794	0.20869	0.186018	0.1494	0.107046	0.0678389	0.0377825	0.0184133	0.0078316	0.00290285	0.000937178	0.000263576	6.46188e-05	1.38241e-05	2.58426e-06	4.22827e-07	6.06615e-08	7.64632e-09	8.48593e-10	8.31023e-11	7.19745e-12	5.52588e-13	3.76959e-14	2.2902e-15	1.24209e-16	6.02744e-18	2.62311e-19	1.02614e-20	3.61768e-22	1.15446e-23	3.38498e-25	9.88055e-27	4.79997e-28	
N5	0.195466	0.199684	0.188504	0.158934	0.116685	0.0734893	0.039396	0.0179083	0.00689154	0.0022441	0.000618513	0.000144403	2.85914e-05	4.80817e-06	6.88002e-07	8.39363e-08	8.7506e-09	7.81459e-10	5.99334e-11	3.95812e-12	2.25717e-13	1.11461e-14	4.7797e-16	1.78504e-17	5.82252e-19	1.66354e-20	4.17487e-22	9.22911e-24	1.80215e-25	3.11772e-27	4.80645e-29	6.88192e-31	1.54834e-32	
N6	0.247344	0.235212	0.197211	0.144411	0.0913089	0.0493409	0.0226076	0.00873616	0.002838	0.00077391	0.000177128	3.40548e-05	5.50885e-06	7.51424e-07	8.66536e-08	8.47307e-09	7.04736e-10	5.00256e-11	3.04115e-12	1.58888e-13	7.15966e-15	2.79244e-16	9.46012e-18	2.79349e-19	7.21478e-21	1.63526e-22	3.26338e-24	5.75271e-26	8.98752e-28	1.24969e-29	1.56249e-31	1.84946e-33	3.29934e-35	
POCHCR_Pachybrachis_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.263929	0.246814	0.200296	0.139759	0.0828529	0.0412596	0.0171023	0.00586205	0.00165462	0.000383758	7.30928e-05	1.144e-05	1.47367e-06	1.56603e-07	1.3768e-08	1.00469e-09	6.10715e-11	3.10419e-12	1.32458e-13	4.76423e-15	1.45034e-16	3.75227e-18	8.28415e-20	1.56707e-21	2.55003e-23	3.58358e-25	4.3658e-27	4.62807e-29	4.28448e-31	3.47608e-33	2.48128e-35	1.58786e-37	1.43777e-39	
N8	0.226857	0.223478	0.197812	0.153125	0.10135	0.0565101	0.0263126	0.0101836	0.00326892	0.000869859	0.000192007	3.52096e-05	5.37567e-06	6.85192e-07	7.31419e-08	6.5615e-09	4.96519e-10	3.18167e-11	1.7334e-12	8.0618e-14	3.21384e-15	1.10266e-16	3.26909e-18	8.40811e-20	1.88336e-21	3.68782e-23	6.33578e-25	9.58447e-27	1.28106e-28	1.51808e-30	1.60271e-32	1.55529e-34	2.2832e-36	
N9	0.0581104	0.0845185	0.125332	0.162673	0.176428	0.157528	0.11504	0.0684841	0.0331867	0.0130925	0.00421085	0.00110686	0.000238611	4.23638e-05	6.22458e-06	7.6091e-07	7.78198e-08	6.69686e-09	4.87737e-10	3.02354e-11	1.60433e-12	7.32618e-14	2.89427e-15	9.9416e-17	2.98337e-18	7.85729e-20	1.82404e-21	3.74787e-23	6.84257e-25	1.11427e-26	1.62693e-28	2.20445e-30	4.74008e-32	
POCHCL_Coptocephala_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Lachnaia_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.262167	0.247148	0.202388	0.141493	0.0830418	0.0404149	0.0161938	0.00532609	0.00143791	0.00031934	5.85509e-05	8.90301e-06	1.12844e-06	1.19869e-07	1.0731e-08	8.14131e-10	5.26323e-11	2.91503e-12	1.39034e-13	5.73926e-15	2.0603e-16	6.46159e-18	1.7782e-19	4.31193e-21	9.24992e-23	1.76208e-24	2.99157e-26	4.54203e-28	6.1873e-30	7.58628e-32	8.4072e-34	8.66074e-36	1.38143e-37	
POCHCL_Smaragdina_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Macrolenes_dentipes	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.272639	0.251594	0.199614	0.13568	0.0785369	0.0384783	0.015878	0.00549994	0.00159636	0.000388106	7.90957e-05	1.35354e-05	1.94965e-06	2.37077e-07	2.44192e-08	2.1383e-09	1.59797e-10	1.02319e-11	5.63607e-13	2.68149e-14	1.10636e-15	3.97415e-17	1.24767e-18	3.43637e-20	8.33359e-22	1.78581e-23	3.39314e-25	5.73539e-27	8.65185e-29	1.16848e-30	1.41948e-32	1.60133e-34	2.80597e-36	
POCHCR_Cryptocephalus_venustus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	0.21923	0.22298	0.204363	0.160174	0.103883	0.0548754	0.0234683	0.00811805	0.00227552	0.00051864	9.65497e-05	1.47562e-05	1.86191e-06	1.95089e-07	1.70754e-08	1.25585e-09	7.80677e-11	4.12516e-12	1.86314e-13	7.23092e-15	2.42386e-16	7.05196e-18	1.78908e-19	3.97562e-21	7.77103e-23	1.34155e-24	2.05333e-26	2.7966e-28	3.4012e-30	3.70613e-32	3.63276e-34	3.28203e-36	4.49503e-38	
POCHCH_Exema_canadensis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Chlamisus_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N13	0.0249854	0.0400132	0.0690265	0.108284	0.146396	0.167151	0.159495	0.126396	0.0828828	0.0448906	0.0200738	0.0074166	0.00226777	0.000575247	0.000121419	2.14002e-05	3.16184e-06	3.93245e-07	4.13505e-08	3.6926e-09	2.81305e-10	1.83643e-11	1.03196e-12	5.01354e-14	2.11483e-15	7.77792e-17	2.50412e-18	7.08504e-20	1.76841e-21	3.91032e-23	7.72793e-25	1.44076e-26	4.32492e-28	
N14	0.00492324	0.0094601	0.022178	0.0491525	0.0929837	0.144457	0.181279	0.182226	0.146055	0.0931104	0.0471666	0.0189905	0.00608488	0.00155493	0.000317809	5.21363e-05	6.89257e-06	7.37592e-07	6.41961e-08	4.56689e-09	2.66919e-10	1.28839e-11	5.16296e-13	1.72661e-14	4.84364e-16	1.14558e-17	2.29566e-19	3.91655e-21	5.71538e-23	7.16696e-25	7.76747e-27	7.49111e-29	1.05536e-30	
N15	0.000195641	0.000632624	0.00262587	0.0098683	0.0303492	0.073442	0.137012	0.194666	0.209133	0.16929	0.10321	0.0474987	0.0165811	0.00442188	0.000908997	0.000145519	1.83399e-05	1.83985e-06	1.48517e-07	9.74744e-09	5.25296e-10	2.34601e-11	8.75827e-13	2.75524e-14	7.35863e-16	1.68015e-17	3.30076e-19	5.61316e-21	8.30922e-23	1.0764e-24	1.22789e-26	1.27144e-28	1.98217e-30	
POCHEU_Colasposoma_auripenne	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHEU_Bromius_obscurus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	0.00342017	0.00640629	0.0151361	0.0351869	0.0715201	0.120929	0.166503	0.184871	0.164755	0.11761	0.0672215	0.0307877	0.0113196	0.00334975	0.000800531	0.000155111	2.44756e-05	3.16039e-06	3.35641e-07	2.94737e-08	2.15161e-09	1.31288e-10	6.73249e-12	2.91706e-13	1.07355e-14	3.37319e-16	9.0943e-18	2.11404e-19	4.2573e-21	7.4664e-23	1.15259e-24	1.66138e-26	3.68488e-28	
POCHEU_Basilepta_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHEU_Paria_sp	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCR_Lema_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	0.152903	0.166702	0.175567	0.16814	0.139635	0.0976785	0.0567139	0.0271778	0.0107458	0.00351526	0.000955684	0.000217099	4.14514e-05	6.69234e-06	9.19154e-07	1.08025e-07	1.09258e-08	9.56162e-10	7.27796e-11	4.8419e-12	2.82857e-13	1.45736e-14	6.64988e-16	2.69777e-17	9.76665e-19	3.16629e-20	9.22269e-22	2.42133e-23	5.74887e-25	1.24015e-26	2.46146e-28	4.77768e-30	1.49174e-31	
POCHEU_Nodonota_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N18	0.0321946	0.0882379	0.217573	0.314334	0.233998	0.0909127	0.0198679	0.00264014	0.000227667	1.34164e-05	5.62951e-07	1.73837e-08	4.0586e-10	7.32677e-12	1.04226e-13	1.1874e-15	1.09867e-17	8.35826e-20	5.28506e-22	2.80453e-24	1.25982e-26	4.82821e-29	1.58993e-31	4.52788e-34	1.1218e-36	2.43116e-39	4.6321e-42	7.79549e-45	1.16386e-47	1.54788e-50	1.84263e-53	2.0005e-56	2.70998e-59	
POCHEU_Colaspis_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
