NODE	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	
N1	0.981676	0.0183242	2.29308e-22	1.27985e-33	3.14725e-45	2.8812e-57	8.78632e-79	1.11051e-100	7.98342e-123	3.75092e-145	1.24856e-167	3.10628e-190	6.00227e-213	9.2732e-236	2.4273e-258	
ADCATR_Bembidion_ruficorne	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N2	0.835575	0.164425	1.92074e-13	8.97359e-36	5.10579e-59	9.11882e-83	7.14279e-107	2.93238e-131	7.05036e-156	1.07039e-180	1.08282e-205	7.59396e-231	3.80376e-256	1.3918e-281	4.36815e-307	
N3	0.663176	0.318023	0.0188016	6.34501e-14	1.02158e-35	4.21686e-58	7.05654e-81	5.94911e-104	2.8773e-127	8.70794e-151	1.75483e-174	2.46692e-198	2.50786e-222	1.89696e-246	1.90494e-270	
N4	0.00530379	0.111114	0.506149	0.377434	7.75053e-23	3.14761e-45	4.68951e-68	3.341e-91	1.32338e-114	3.215e-138	5.13432e-162	5.67597e-186	4.52111e-210	2.67899e-234	1.75584e-258	
ADCATR_Bembidion_aenulum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N5	1.76515e-07	0.000215164	0.0425969	0.957188	9.68601e-24	1.53673e-47	7.76943e-72	1.71508e-96	1.96346e-121	1.29103e-146	5.19785e-172	1.33579e-197	2.24574e-223	2.49545e-249	2.04573e-275	
ADCATR_Bembidion_insulatum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_umbratum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_coxendix	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.704557	0.295443	6.59881e-13	1.12889e-35	2.08125e-59	1.09712e-83	2.37326e-108	2.56535e-133	1.47061e-158	1.17117e-114	1.71949e-127	1.11664e-140	5.27579e-154	1.99711e-167	6.6704e-181	
N7	0.625887	0.36598	0.00813227	2.3546e-15	1.73652e-38	2.74344e-62	1.50981e-86	3.53641e-111	3.8799e-136	1.9238e-161	5.9214e-188	1.82453e-211	4.43361e-235	8.69893e-259	1.64282e-282	
N8	0.110365	0.482909	0.372658	0.0340677	7.03309e-24	2.82582e-46	2.45686e-67	1.82335e-79	9.51012e-92	3.6349e-104	1.06191e-116	2.44781e-129	4.56395e-142	7.02147e-155	1.07522e-167	
N9	2.78043e-33	6.84738e-13	2.16183e-06	0.999998	7.11732e-28	9.49047e-56	1.7589e-32	7.95583e-33	3.04717e-33	1.0099e-33	2.9455e-34	7.66286e-35	1.79784e-35	3.83886e-36	9.1466e-37	
ADCATR_Bembidion_tibiale	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_tetracolum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N10	0.00310121	0.112624	0.593778	0.290497	9.08614e-24	5.07704e-47	9.66475e-71	8.33622e-95	3.82619e-119	1.03357e-143	1.75814e-168	1.975e-193	1.51456e-218	8.10376e-244	3.65835e-269	
N11	1.39456e-06	0.00115958	0.109918	0.888921	2.09535e-23	7.88581e-47	9.5678e-71	5.08045e-95	1.40022e-119	2.23038e-144	2.20837e-169	1.43112e-194	6.30204e-220	1.93843e-245	4.87113e-271	
ADCATR_Bembidion_planatum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_decorum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N12	0.000691432	0.0544537	0.528554	0.416301	2.74975e-23	2.52331e-46	1.26931e-67	3.5941e-80	6.57531e-93	8.30947e-106	7.60035e-119	5.19204e-132	2.70349e-145	1.08533e-158	3.75515e-172	
ADCATR_Bembidion_mexicanum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N13	1.81891e-34	2.28353e-11	1.80791e-05	0.999982	5.586e-27	4.8569e-54	5.23052e-33	1.29508e-33	2.60726e-34	4.41669e-35	6.453e-36	8.28397e-37	9.47956e-38	9.78127e-39	1.00447e-39	
ADCATR_Bembidion_transversale	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_sejunctum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N14	0.292361	0.573146	0.134493	7.97817e-13	1.40462e-34	4.47378e-57	4.29727e-80	1.71945e-103	3.47726e-127	4.02543e-151	2.90657e-175	1.39299e-199	4.64318e-224	1.11603e-248	2.84454e-273	
ADCATR_Bembidion_punctulatum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N15	0.119681	0.53517	0.345149	5.93871e-12	1.74027e-23	1.09659e-35	3.28548e-58	3.05297e-81	1.27917e-104	2.88736e-128	3.9132e-152	3.42872e-176	2.0496e-200	8.70724e-225	4.05988e-249	
ADCATR_Bembidion_articulatum	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N16	0.00912027	0.232679	0.758201	1.33944e-11	1.51409e-33	4.09415e-56	4.23338e-79	2.10082e-102	5.74651e-126	9.52027e-150	1.02298e-173	7.51027e-198	3.92419e-222	1.50802e-246	5.91026e-271	
ADCATR_Bembidion_quadrimaculatum	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_tairuense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
