NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	
N1	0.304978	0.263743	0.19585	0.123921	0.0662637	0.0296976	0.0110679	0.00340616	0.000860551	0.00017768	2.98867e-05	4.08791e-06	4.544e-07	4.10661e-08	3.0215e-09	1.81373e-10	8.90653e-12	3.5893e-13	2.73387e-17	4.5285e-18	6.83404e-19	9.41616e-20	1.1874e-20	1.37496e-21	1.47137e-22	1.4793e-23	1.46732e-24	1.80502e-25	
N2	0.221456	0.199606	0.169569	0.135336	0.101129	0.0705024	0.0456977	0.0274505	0.0152377	0.00779674	0.00366964	0.00158601	0.000628605	0.000228242	7.5865e-05	2.30735e-05	6.41952e-06	1.63376e-06	3.8038e-07	8.10425e-08	1.5807e-08	2.82413e-09	4.62621e-10	6.96333e-11	9.70025e-12	1.28753e-12	1.84064e-13	4.42522e-14	
N3	0.177362	0.166458	0.152642	0.13509	0.113722	0.0897919	0.0657006	0.0441296	0.0270188	0.0150044	0.00753215	0.00341048	0.00139105	0.000510758	0.000168793	5.02152e-05	1.3454e-05	3.24857e-06	7.07483e-07	1.39109e-07	2.47242e-08	3.97809e-09	5.80757e-10	7.7255e-11	9.45895e-12	1.09714e-12	1.33163e-13	2.54847e-14	
POCUBR_Notaris_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.181575	0.17154	0.158555	0.14052	0.116882	0.0895726	0.0623469	0.039007	0.021775	0.0107904	0.00473014	0.0018301	0.000624077	0.000187437	4.95732e-05	1.15481e-05	2.37075e-06	4.29271e-07	6.86274e-08	9.69865e-09	1.21329e-09	1.34558e-10	1.32513e-11	1.1612e-12	9.08982e-14	6.45575e-15	4.55754e-16	5.43094e-17	
N5	0.0993189	0.107409	0.122144	0.134632	0.136975	0.125629	0.102708	0.0744088	0.0475997	0.0268253	0.0132981	0.00579368	0.00221763	0.000745829	0.000220511	5.73638e-05	1.31454e-05	2.65743e-06	4.74691e-07	7.50608e-08	1.05273e-08	1.31228e-09	1.45718e-10	1.44532e-11	1.28706e-12	1.0482e-13	8.60858e-15	1.19379e-15	
POCUDR_Rhynchophorus_ferrugineus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUDR_Cosmopolites_sordidus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.223431	0.202574	0.173549	0.139188	0.103362	0.0702948	0.0433487	0.0240402	0.0119125	0.00524927	0.00205009	0.000708099	0.000216046	5.82031e-05	1.38474e-05	2.91133e-06	5.41449e-07	8.91928e-08	1.30338e-08	1.69245e-09	1.95639e-10	2.01708e-11	1.85864e-12	1.5341e-13	1.13847e-14	7.70454e-16	5.19642e-17	5.99222e-18	
POCUDR_Diocalandra_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.309067	0.300476	0.229898	0.115193	0.036579	0.00759249	0.00107666	0.000108727	8.1006e-06	4.58505e-07	2.02001e-08	7.06836e-10	1.99814e-11	4.6297e-13	8.90233e-15	1.43605e-16	1.96187e-18	2.289e-20	2.29798e-22	1.99845e-24	1.51471e-26	1.00617e-28	5.88797e-31	3.05119e-33	1.40955e-35	5.88888e-38	2.33281e-40	1.1713e-42	
POCUDR_Sphenophorus_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUDR_Metamasius_hemipterus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	0.207799	0.188905	0.163305	0.133862	0.103715	0.0757032	0.0518833	0.0332817	0.0199241	0.0111026	0.00574613	0.00275696	0.00122445	0.000502811	0.000190744	6.68072e-05	2.15959e-05	6.4421e-06	1.7734e-06	4.506e-07	1.05714e-07	2.29135e-08	4.59372e-09	8.54422e-10	1.4892e-10	2.52221e-11	4.73145e-12	1.45613e-12	
N9	0.164309	0.177024	0.190383	0.180194	0.139571	0.0856558	0.0412333	0.0155923	0.00466607	0.00111632	0.000215923	3.41506e-05	4.46501e-06	4.87546e-07	4.48842e-08	3.51425e-09	2.35881e-10	1.3672e-11	6.88867e-13	3.03569e-14	1.17665e-15	4.03298e-17	1.22898e-18	3.35095e-20	8.25678e-22	1.87659e-23	4.15185e-25	1.28192e-26	
POCUBR_Echinocnemus_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUER_Tanysphyrus_lemnae	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUER_Procas_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.308108	0.260523	0.192946	0.123394	0.0672643	0.030906	0.0118549	0.00376569	0.000984149	0.000210588	3.67732e-05	5.23077e-06	6.05775e-07	5.71532e-08	4.39988e-09	2.77037e-10	1.43093e-11	6.08255e-13	2.1335e-14	6.18314e-16	1.48068e-17	2.92963e-19	4.79683e-21	6.54634e-23	7.65715e-25	8.59244e-27	1.32144e-28	5.51104e-30	
N11	0.279287	0.241981	0.189099	0.131972	0.0813516	0.0438209	0.0204336	0.00818566	0.00280097	0.000815359	0.000201393	4.21499e-05	7.472e-06	1.1224e-06	1.43022e-07	1.54842e-08	1.42718e-09	1.12251e-10	7.55342e-12	4.3605e-13	2.16585e-14	9.28372e-16	3.4447e-17	1.11003e-18	3.11966e-20	7.72469e-22	1.778e-23	6.13149e-25	
N12	0.173928	0.165133	0.154238	0.138936	0.118109	0.0929429	0.0666713	0.0430972	0.0248944	0.0127729	0.00579642	0.00231974	0.000817101	0.00025301	6.88259e-05	1.64453e-05	3.45217e-06	6.36972e-07	1.03384e-07	1.47744e-08	1.86122e-09	2.06966e-10	2.03477e-11	1.77265e-12	1.37497e-13	9.66658e-15	6.76028e-16	7.85309e-17	
N13	0.167977	0.158538	0.147086	0.132546	0.114349	0.0930746	0.0705513	0.0492694	0.0314325	0.0182025	0.0095232	0.004486	0.00189814	0.000720284	0.000244886	7.45587e-05	2.03266e-05	4.96317e-06	1.08591e-06	2.13053e-07	3.75217e-08	5.94015e-09	8.47268e-10	1.09374e-10	1.29223e-11	1.44368e-12	1.69599e-13	3.13182e-14	
N14	0.154493	0.147531	0.139878	0.129724	0.115658	0.0975235	0.0767185	0.0557213	0.0370848	0.0224988	0.0123996	0.00619443	0.0028016	0.00114654	0.000424554	0.000142295	4.31951e-05	1.18859e-05	2.96772e-06	6.73146e-07	1.38884e-07	2.61028e-08	4.47772e-09	7.03458e-10	1.02117e-10	1.41258e-11	2.09988e-12	5.16764e-13	
POCUMO_Acalles_camelus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUMO_Acalles_echinatus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	0.143266	0.13757	0.131887	0.124387	0.113521	0.098767	0.080935	0.061897	0.0438805	0.0286938	0.0172442	0.00949923	0.00478739	0.00220443	0.000926615	0.000355372	0.000124326	3.96797e-05	1.15571e-05	3.07387e-06	7.47409e-07	1.66445e-07	3.40639e-08	6.44961e-09	1.14612e-09	1.97713e-10	3.62939e-11	9.79354e-12	
POCUCE_Zacladus_geranii	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	0.151228	0.154651	0.160056	0.156271	0.136919	0.104608	0.0686473	0.038411	0.0182752	0.00739369	0.00254833	0.000750499	0.00018957	4.12411e-05	7.76155e-06	1.26934e-06	1.81202e-07	2.26786e-08	2.4992e-09	2.43517e-10	2.1066e-11	1.62473e-12	1.12245e-13	6.99e-15	3.96548e-16	2.09483e-17	1.09851e-18	8.62101e-20	
POCUCE_Nedyus_quadrimaculatus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
