NODE	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
N1	0.157377	0.150435	0.137949	0.121692	0.103499	0.0850213	0.0675612	0.0520006	0.0388113	0.0281189	0.0197947	0.0135523	0.00903213	0.00586506	0.00371419	0.00229605	0.00138695	0.000819517	0.000474218	0.000269084	0.000149961	8.22557e-05	4.45445e-05	2.3934e-05	1.28669e-05	7.02141e-06	3.98422e-06	2.43992e-06	1.69304e-06	1.39505e-06	
N2	0.118039	0.12366	0.123435	0.117752	0.107607	0.0943756	0.0795564	0.0645404	0.0504423	0.0380169	0.0276538	0.0194307	0.0131988	0.0086746	0.0055211	0.00340632	0.00203944	0.00118647	0.000671732	0.000370795	0.000200028	0.000105776	5.50574e-05	2.83782e-05	1.462e-05	7.64567e-06	4.16709e-06	2.47226e-06	1.70101e-06	1.4546e-06	
N3	0.113543	0.119363	0.119926	0.115453	0.106694	0.0947731	0.0809929	0.0666374	0.0528098	0.0403275	0.0296833	0.0210654	0.0144179	0.00952012	0.00606683	0.00373312	0.00221944	0.00127596	0.000710126	0.000383166	0.000200858	0.000102589	5.12677e-05	2.52264e-05	1.23441e-05	6.10693e-06	3.14176e-06	1.7619e-06	1.15588e-06	9.6118e-07	
N4	0.121511	0.127426	0.12737	0.121589	0.110957	0.0968166	0.0807602	0.0643716	0.0489983	0.0355941	0.0246613	0.0162871	0.0102481	0.00614087	0.00350311	0.001902	0.000982738	0.000483204	0.000226131	0.000100765	4.27905e-05	1.73438e-05	6.72832e-06	2.51058e-06	9.08908e-07	3.24157e-07	1.1697e-07	4.48142e-08	2.00408e-08	1.26225e-08	
N5	0.107364	0.115006	0.119335	0.119373	0.1144	0.104361	0.0900892	0.0732223	0.0558016	0.0397412	0.0263808	0.0162893	0.00934118	0.00496906	0.0024499	0.00111885	0.000473168	0.000185293	6.72071e-05	2.25926e-05	7.04751e-06	2.0442e-06	5.5332e-07	1.40645e-07	3.39566e-08	7.95633e-09	1.8859e-09	4.90315e-10	1.6291e-10	8.84111e-11	
N6	0.0848356	0.0918409	0.0973386	0.100605	0.100906	0.0977269	0.0909803	0.0811009	0.0689997	0.0558828	0.0429947	0.0313723	0.0216835	0.0141825	0.00877276	0.00512985	0.00283528	0.00148137	0.000731977	0.000342337	0.000151748	6.3886e-05	2.56262e-05	9.84113e-06	3.64504e-06	1.31743e-06	4.73735e-07	1.75664e-07	7.2874e-08	4.18517e-08	
N7	0.000133747	0.000238822	0.000532846	0.00123885	0.00277709	0.0058297	0.0113347	0.0203227	0.0335379	0.0508934	0.0709764	0.0909342	0.106999	0.115605	0.114671	0.10442	0.0872897	0.0669959	0.0472228	0.0305835	0.0182151	0.00999185	0.0050619	0.00238008	0.00104827	0.000439984	0.000181756	7.84737e-05	3.94648e-05	2.73387e-05	
ADDYAG_Agabus_biguttatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N8	3.4666e-05	6.31295e-05	0.000151833	0.000398579	0.00103118	0.00251137	0.00564515	0.0116109	0.0217639	0.0371011	0.0574515	0.0807503	0.102963	0.119053	0.124798	0.118578	0.10212	0.0797189	0.0564224	0.0362215	0.0211066	0.0111772	0.00539051	0.00237687	0.00096567	0.000367385	0.000135496	5.20899e-05	2.39095e-05	1.58705e-05	
