NODE	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
N1	0.000176438	0.000416203	0.00139408	0.00476054	0.0143806	0.0363831	0.0753996	0.126677	0.171576	0.186706	0.162862	0.113706	0.0634782	0.0283201	0.010095	0.00287546	0.000654758	0.00011927	1.73973e-05	2.03456e-06	1.91049e-07	1.44295e-08	8.78281e-10	4.3174e-11	1.71803e-12	7.73831e-17	1.25438e-17	1.83672e-18	2.43284e-19	2.91938e-20	3.17861e-21	3.14509e-22	2.83248e-23	2.32559e-24	1.74356e-25	1.1957e-26	7.51771e-28	4.36371e-29	2.44601e-30	1.96642e-31	
N2	0.000259354	0.000656672	0.00208041	0.00640214	0.0173885	0.0401508	0.0774925	0.123906	0.163281	0.176776	0.156945	0.114164	0.0680329	0.0332333	0.0133231	0.00439095	0.00119233	0.000267464	4.97125e-05	7.68132e-06	9.90188e-07	1.0689e-07	9.69992e-09	7.4289e-10	4.81991e-11	2.65503e-12	1.24143e-13	4.91871e-15	1.64924e-16	4.68344e-18	1.13232e-19	2.37323e-21	4.60669e-23	1.01837e-24	3.41052e-26	1.59063e-27	7.88358e-29	3.74166e-30	1.83904e-31	1.84194e-32	
N3	9.41398e-05	0.00020542	0.000560208	0.00156446	0.00410078	0.00973857	0.0206462	0.0388182	0.0645177	0.0946266	0.122349	0.139378	0.139853	0.123599	0.0962274	0.0660187	0.0399337	0.0213108	0.0100412	0.00418106	0.00154008	0.000502374	0.000145296	3.73046e-05	8.51383e-06	1.72954e-06	3.13177e-07	5.06211e-08	7.31467e-09	9.46306e-10	1.09775e-10	1.14363e-11	1.07169e-12	9.04884e-14	6.8985e-15	4.76469e-16	3.00711e-17	1.78616e-18	1.1289e-19	1.35946e-20	
N4	3.98807e-07	1.14061e-06	4.25328e-06	1.61938e-05	5.83502e-05	0.000193848	0.000587273	0.00161357	0.004008	0.00898207	0.0181348	0.0329514	0.0538393	0.0790502	0.104245	0.123419	0.131145	0.125048	0.106982	0.0821206	0.0565638	0.0349664	0.0194048	0.00967104	0.0043306	0.00174332	0.000631311	0.000205814	6.04569e-05	1.60168e-05	3.83138e-06	8.28641e-07	1.62317e-07	2.88699e-08	4.68275e-09	6.98736e-10	9.78364e-11	1.35182e-11	2.13206e-12	6.13501e-13	
N5	2.24206e-11	1.26955e-10	9.2431e-10	6.72168e-09	4.57336e-08	2.83387e-07	1.57987e-06	7.87662e-06	3.49971e-05	0.00013825	0.000484643	0.00150521	0.00413567	0.0100386	0.0214993	0.0405776	0.0674197	0.0985141	0.126486	0.142589	0.141046	0.122362	0.0930658	0.0620443	0.0362542	0.0185696	0.00833979	0.00328551	0.0011361	0.000345107	9.21909e-05	2.16901e-05	4.5041e-06	8.28362e-07	1.35749e-07	2.00553e-08	2.7359e-09	3.63859e-10	5.49834e-11	1.56424e-11	
N6	2.16494e-12	1.23622e-11	1.04542e-10	9.03692e-10	7.26636e-09	5.27962e-08	3.42845e-07	1.97942e-06	1.01292e-05	4.58408e-05	0.000183136	0.000644819	0.00199803	0.00544088	0.0130039	0.0272458	0.0499873	0.0802262	0.112532	0.137847	0.147362	0.137407	0.11171	0.0791627	0.0488934	0.0263209	0.0123527	0.00505587	0.00180566	0.000563118	0.000153492	3.66113e-05	7.65399e-06	1.4059e-06	2.27851e-07	3.28725e-08	4.31426e-09	5.46451e-10	7.94415e-11	2.20823e-11	
N7	7.55064e-16	6.53684e-15	8.18786e-14	1.01466e-12	1.15882e-11	1.19757e-10	1.11226e-09	9.24846e-09	6.86414e-08	4.53467e-07	2.65923e-06	1.38045e-05	6.32616e-05	0.000255218	0.000903938	0.00280315	0.0075907	0.0179035	0.0366912	0.0651886	0.100201	0.133008	0.152236	0.15006	0.127276	0.0928438	0.0582442	0.0314336	0.0146051	0.0058492	0.00202227	0.000604739	0.000156769	3.53244e-05	6.94204e-06	1.19655e-06	1.83411e-07	2.62028e-08	4.15791e-09	1.26898e-09	
N8	5.11781e-35	4.8755e-33	5.8537e-31	6.55113e-29	6.56874e-27	5.83344e-25	4.56182e-23	3.12658e-21	1.86922e-19	9.69921e-18	4.3447e-16	1.67037e-14	5.47722e-13	1.52137e-11	3.55297e-10	6.91955e-09	1.11374e-07	1.46691e-06	1.56375e-05	0.000133294	0.000896411	0.00468657	0.018745	0.056384	0.125305	0.202203	0.23328	0.190174	0.108885	0.0438192	0.0124892	0.0025547	0.000381457	4.23607e-05	3.5653e-06	2.31651e-07	1.1841e-08	4.89634e-10	1.80268e-11	1.11149e-12	
N9	7.97909e-54	5.9105e-51	4.96015e-48	3.69674e-45	2.4245e-42	1.39248e-39	6.96809e-37	3.02153e-34	1.12869e-31	3.60918e-29	9.81162e-27	2.25078e-24	4.32174e-22	6.88423e-20	9.00923e-18	9.58265e-16	8.18605e-14	5.54233e-12	2.9301e-10	1.18948e-08	3.63767e-07	8.19879e-06	0.000132757	0.00149867	0.0113804	0.0556889	0.166915	0.289844	0.2784	0.146397	0.0422558	0.00679824	0.000641447	3.76744e-05	1.45361e-06	3.85482e-08	7.29369e-10	1.01682e-11	1.09985e-13	1.62836e-15	
POCUDR_Sitophilus_granarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
