NODE	11	12	13	14	15	16	17	18	19	20	21	22	
N1	0.0797958	0.0800217	0.08048	0.0811499	0.0819842	0.0829155	0.0838658	0.0847591	0.0855327	0.0861432	0.0865659	0.0867862	
N2	0.132986	0.117388	0.105535	0.0964172	0.0891358	0.082937	0.0772343	0.0716197	0.0658582	0.0598648	0.0536666	0.0473569	
ADCACI_Omus_californicus	0	0	0	0	0	0	1	0	0	0	0	0	
N3	0.218607	0.184959	0.152313	0.12181	0.0944632	0.0710133	0.051837	0.0369277	0.0259441	0.0183132	0.0133626	0.0104499	
ADCACI_Amblycheila_baroni	0	1	0	0	0	0	0	0	0	0	0	0	
ADCACI_Mantichora_amygdaloides	0	0	1	0	0	0	0	0	0	0	0	0	
N4	0.0953149	0.0871009	0.0832991	0.0821267	0.0823137	0.0830829	0.0839596	0.0845555	0.0843887	0.0827793	0.0789135	0.0721652	
N5	0.191992	0.164419	0.138899	0.115605	0.0947142	0.0763806	0.0607068	0.0477139	0.0373198	0.0293351	0.023482	0.0194312	
ADCACI_Megacephala_whelani	0	1	0	0	0	0	0	0	0	0	0	0	
N6	0.253337	0.211589	0.169157	0.12843	0.0918448	0.0614199	0.0382245	0.0221318	0.0120229	0.00629712	0.00339795	0.00214834	
ADCACI_Megacephala_brasiliensis	0	0	0	1	0	0	0	0	0	0	0	0	
ADCACI_Megacephala_sobrina	0	1	0	0	0	0	0	0	0	0	0	0	
N7	0.107306	0.0961933	0.0892009	0.085228	0.0833051	0.0825651	0.0822139	0.0815178	0.07982	0.076593	0.0715145	0.0645422	
ADCACI_Lophyra_sp	0	0	0	0	0	0	0	1	0	0	0	0	
N8	0.113915	0.101625	0.0933661	0.0880916	0.0848581	0.0828024	0.0811351	0.0791595	0.0763124	0.0722129	0.0666967	0.059825	
N9	0.115167	0.102613	0.0940477	0.0884548	0.0849193	0.0826028	0.0807347	0.078629	0.0757228	0.0716237	0.0661485	0.059337	
N10	0.140318	0.123318	0.109899	0.0991532	0.0902689	0.0825631	0.0755103	0.068761	0.0621402	0.05562	0.0492678	0.0431812	
N11	0.126512	0.113008	0.103818	0.0973519	0.09217	0.0871108	0.0814081	0.0747604	0.067311	0.0595194	0.0519547	0.045076	
ADCACI_Myriochile_undulata	0	0	0	0	0	0	0	1	0	0	0	0	
N12	0.14237	0.127213	0.116687	0.108589	0.10085	0.0918876	0.0809916	0.0685221	0.055707	0.0440672	0.0347809	0.0283349	
ADCACI_Ellipsoptera_marginata	0	0	0	0	1	0	0	0	0	0	0	0	
ADCACI_Cicindela_marutha	0	0	0	0	1	0	0	0	0	0	0	0	
