NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	
N1	0.351675	0.285525	0.189686	0.103388	0.0462184	0.0169184	0.00506152	0.00123583	0.000246113	3.99921e-05	5.30951e-06	5.7718e-07	5.1521e-08	3.78917e-09	2.30481e-10	1.16418e-11	4.90377e-13	3.10567e-17	5.35031e-18	8.47343e-19	1.23684e-19	1.67003e-20	2.10118e-21	2.51197e-22	3.03052e-23	4.88908e-24	
N2	0.20323	0.198901	0.177699	0.145029	0.108049	0.073373	0.0453421	0.0254614	0.0129774	0.00599912	0.00251418	0.000955144	0.000328977	0.000102764	2.91284e-05	7.49695e-06	1.75338e-06	3.72963e-07	7.22213e-08	1.27451e-08	2.05263e-09	3.02527e-10	4.11544e-11	5.34834e-12	7.66701e-13	1.98942e-13	
N3	0.104494	0.117668	0.132747	0.142655	0.140662	0.124291	0.0970154	0.0663068	0.0394658	0.0203891	0.00912657	0.00353704	0.00118698	0.000345177	8.70928e-05	1.90976e-05	3.64652e-06	6.07626e-07	8.85708e-08	1.13233e-08	1.27347e-09	1.26545e-10	1.12178e-11	9.14692e-13	7.69925e-14	1.08394e-14	
POCUBR_Notaris_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.0745337	0.088825	0.110205	0.132413	0.145803	0.142061	0.119948	0.0866983	0.0532625	0.0276969	0.012164	0.00450756	0.00140931	0.000372002	8.29951e-05	1.56748e-05	2.51082e-06	3.41841e-07	3.96516e-08	3.92854e-09	3.33373e-10	2.43053e-11	1.52941e-12	8.42614e-14	4.44851e-15	4.15185e-16	
N5	0.0490319	0.0609137	0.0812686	0.107194	0.131409	0.144075	0.138162	0.114432	0.0812854	0.0493343	0.0255377	0.0112695	0.00424127	0.00136276	0.000374418	8.81381e-05	1.78167e-05	3.1006e-06	4.65802e-07	6.05846e-08	6.84418e-09	6.7434e-10	5.84214e-11	4.57013e-12	3.61337e-13	4.84692e-14	
N6	1.44953e-11	9.46512e-10	5.66542e-08	2.5161e-06	7.9121e-05	0.0016569	0.0211648	0.144076	0.415689	0.334697	0.0751352	0.00712916	0.000358851	1.09486e-05	2.207e-07	3.12085e-09	3.23497e-11	2.5421e-13	1.55512e-15	7.56715e-18	2.9819e-20	9.66709e-23	2.62037e-25	6.08723e-28	1.28804e-30	3.24083e-33	
POCUDR_Sphenophorus_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUDR_Metamasius_hemipterus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUDR_Diocalandra_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.0578979	0.0704536	0.090874	0.11528	0.135826	0.143242	0.132227	0.105454	0.0721252	0.0421395	0.0209948	0.00891703	0.00323076	0.000999914	0.00026486	6.01809e-05	1.17601e-05	1.98195e-06	2.88933e-07	3.6549e-08	4.02484e-09	3.8731e-10	3.27781e-11	2.49219e-12	1.89823e-13	2.55366e-14	
