NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	
N1	2.36958e-44	6.21625e-43	2.40642e-41	8.87477e-40	3.03722e-38	9.6162e-37	2.81189e-35	7.58133e-34	1.88157e-32	4.29133e-31	8.97873e-30	1.72045e-28	3.0138e-27	4.8181e-26	7.01727e-25	9.29468e-24	1.1177e-22	1.21813e-21	1.20121e-20	1.07001e-19	8.59638e-19	6.21932e-18	4.04619e-17	1.07336e-12	2.94763e-11	6.49809e-10	1.14784e-08	1.62226e-07	1.83265e-06	1.65416e-05	0.00011933	0.000688861	0.00318971	0.0118914	0.0358794	0.0881776	0.17755	0.293037	0.389449	
N2	4.45791e-45	8.87481e-44	3.9051e-42	1.7751e-40	7.51021e-39	2.91502e-37	1.03856e-35	3.44e-34	1.10851e-32	3.9016e-31	1.7405e-29	9.735e-28	5.8062e-26	3.27017e-24	1.6533e-22	7.36816e-21	2.87407e-19	9.7768e-18	2.8933e-16	7.43352e-15	1.65474e-13	3.18464e-12	5.2858e-11	7.54505e-10	9.23366e-09	9.65718e-08	8.60401e-07	6.51009e-06	4.17111e-05	0.000225712	0.0010292	0.00394681	0.0127073	0.0342839	0.0772574	0.144387	0.220377	0.266217	0.23952	
N3	3.15917e-31	8.16321e-30	4.50503e-28	2.39919e-26	1.15066e-24	4.93328e-23	1.885e-21	6.4014e-20	1.92675e-18	5.1256e-17	1.20171e-15	2.47602e-14	4.47054e-13	7.05303e-12	9.69534e-11	1.15798e-09	1.19837e-08	1.07167e-07	8.26026e-07	5.47404e-06	3.11165e-05	0.00015139	0.000629163	0.00222951	0.00672588	0.01725	0.0375694	0.0694193	0.108744	0.144332	0.162238	0.154383	0.124313	0.0846582	0.0487347	0.0237298	0.00984696	0.00362296	0.00138617	
N4	1.38587e-26	3.64683e-26	1.38383e-25	5.86548e-25	3.06186e-24	4.56304e-23	2.0294e-21	9.9118e-20	4.25324e-18	1.56382e-16	4.89546e-15	1.29962e-13	2.91605e-12	5.51299e-11	8.7563e-10	1.16512e-08	1.29525e-07	1.19991e-06	9.24021e-06	5.90143e-05	0.00031193	0.00136194	0.00490391	0.0145415	0.0354714	0.0711227	0.117164	0.158553	0.176293	0.161144	0.121203	0.0751161	0.0384369	0.0162885	0.00574587	0.00170436	0.000435648	0.000103221	2.87919e-05	
N5	7.37709e-32	1.84865e-30	1.08881e-28	7.57881e-27	5.27325e-25	3.39874e-23	1.95007e-21	9.75162e-20	4.20056e-18	1.5476e-16	4.85301e-15	1.29031e-13	2.89907e-12	5.48747e-11	8.72495e-10	1.16201e-08	1.29282e-07	1.19846e-06	9.23422e-06	5.9003e-05	0.000311983	0.00136254	0.00490699	0.0145521	0.0354984	0.071174	0.117235	0.158621	0.176326	0.161123	0.121142	0.0750453	0.0383812	0.0162556	0.00573062	0.00169866	0.000433883	0.000102752	2.86691e-05	
N6	1.15559e-31	4.8464e-30	4.1944e-28	3.49192e-26	2.57268e-24	1.65009e-22	9.14969e-21	4.3655e-19	1.7851e-17	6.23264e-16	1.85135e-14	4.66178e-13	9.91565e-12	1.77531e-10	2.66637e-09	3.34817e-08	3.50383e-07	3.04649e-06	2.19452e-05	0.000130624	0.00064095	0.00258734	0.00857748	0.0233212	0.051951	0.0947619	0.14151	0.173044	0.17339	0.142514	0.0962324	0.0534924	0.024541	0.00932396	0.00294825	0.0007828	0.000178363	3.7395e-05	9.29488e-06	
N7	1.00883e-25	1.47534e-24	3.90306e-23	1.20684e-21	3.69077e-20	1.04518e-18	2.67239e-17	6.10379e-16	1.23829e-14	2.22252e-13	3.51703e-12	4.89084e-11	5.95728e-10	6.3348e-09	5.86119e-08	4.70266e-07	3.26094e-06	1.94773e-05	9.98792e-05	0.000438323	0.00164122	0.00522825	0.0141333	0.0323472	0.0625624	0.102101	0.140461	0.162807	0.159002	0.130922	0.0909971	0.0534844	0.0266485	0.0112915	0.00408609	0.0012712	0.000344918	8.56373e-05	2.38514e-05	
N8	3.43706e-21	1.88486e-19	1.76486e-17	1.54129e-15	1.1194e-13	6.53293e-12	3.00166e-10	1.06491e-08	2.85703e-07	5.66768e-06	8.12076e-05	0.000821244	0.00574076	0.027258	0.0866462	0.182261	0.251954	0.229156	0.138706	0.0570532	0.0163722	0.00336968	0.000510753	5.84009e-05	5.14625e-06	3.56106e-07	1.96712e-08	8.80076e-10	3.22987e-11	9.83411e-13	2.50933e-14	5.415e-16	9.96389e-18	1.57501e-19	2.1531e-21	2.56018e-23	2.6596e-25	2.42186e-27	2.17429e-29	
N9	3.49769e-25	5.6029e-23	1.31245e-20	2.51287e-18	3.80386e-16	4.47448e-14	4.01716e-12	2.69889e-10	1.32775e-08	4.67106e-07	1.14547e-05	0.000190575	0.00209138	0.0147095	0.0644519	0.171536	0.27273	0.258632	0.148369	0.0529781	0.0122025	0.00188042	0.000200573	1.52635e-05	8.50962e-07	3.55684e-08	1.13724e-09	2.8308e-11	5.57132e-13	8.78911e-15	1.12503e-16	1.18131e-18	1.0276e-20	7.47164e-23	4.57798e-25	2.38129e-27	1.05875e-29	4.06758e-32	1.74807e-34	
POCUDR_Sitophilus_granarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUDR_Sitophilus_zeamais	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUDR_Sitophilus_oryzae	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUMO_Pachylobius_picivorus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
