NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	
N1	0.337857	0.279594	0.192585	0.110084	0.0518305	0.0199241	0.00620266	0.00155404	0.000312085	5.01429e-05	6.44621e-06	6.64151e-07	5.49957e-08	3.67372e-09	1.98829e-10	8.76004e-12	3.15751e-13	2.31793e-17	3.62786e-18	5.1752e-19	6.74575e-20	8.05569e-21	8.84151e-22	8.96952e-23	8.54737e-24	8.11526e-25	1.04198e-25	
N2	0.118779	0.13446	0.14877	0.153039	0.14173	0.116161	0.0835325	0.0524749	0.0287332	0.0136997	0.00568629	0.00205526	0.000647346	0.000177868	4.26901e-05	8.96387e-06	1.6495e-06	2.66504e-07	3.78808e-08	4.74688e-09	5.256e-10	5.15598e-11	4.49845e-12	3.52008e-13	2.53601e-14	1.87133e-15	2.38591e-16	
N3	0.156916	0.166724	0.16783	0.156123	0.130931	0.0970336	0.0626521	0.0349167	0.0167016	0.00683557	0.0023907	0.000714481	0.000182612	3.99726e-05	7.50778e-06	1.21264e-06	1.68841e-07	2.03182e-08	2.119e-09	1.92062e-10	1.51736e-11	1.04827e-12	6.35939e-14	3.41468e-15	1.66062e-16	8.02403e-18	6.42111e-19	
POCUBR_Notaris_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.200246	0.203413	0.188525	0.156584	0.114228	0.0718862	0.0384839	0.017351	0.00654513	0.00205763	0.000538095	0.000117015	2.11766e-05	3.19445e-06	4.02563e-07	4.24946e-08	3.76885e-09	2.81757e-10	1.78164e-11	9.56275e-13	4.37246e-14	1.70935e-15	5.73444e-17	1.65733e-18	4.15622e-20	9.51409e-22	3.57408e-23	
N5	0.180031	0.186908	0.180284	0.15809	0.123166	0.0836035	0.0487246	0.0241402	0.0101047	0.00356181	0.00105601	0.000263429	5.53711e-05	9.82867e-06	1.47745e-06	1.88681e-07	2.05423e-08	1.91368e-09	1.53117e-10	1.05627e-11	6.30654e-13	3.27151e-14	1.48041e-15	5.87501e-17	2.07527e-18	7.08248e-20	4.07732e-21	
POCUDR_Cosmopolites_sordidus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUDR_Rhynchophorus_ferrugineus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.260824	0.246163	0.199831	0.139476	0.0833845	0.0424895	0.0183686	0.00671314	0.0020696	0.000537789	0.000117838	2.18039e-05	3.41458e-06	4.53873e-07	5.13763e-08	4.97045e-09	4.12565e-10	2.94959e-11	1.82364e-12	9.7893e-14	4.58056e-15	1.87553e-16	6.74571e-18	2.13975e-19	6.03189e-21	1.59874e-22	7.27811e-24	
POCUDR_Diocalandra_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.0200488	0.182679	0.647268	0.140869	0.00888077	0.000251074	3.90978e-06	3.77723e-08	2.44608e-10	1.121e-12	3.78446e-15	9.70645e-18	1.93819e-20	3.07354e-23	3.93495e-26	4.12401e-29	3.58039e-32	2.6015e-35	1.59622e-38	8.33624e-42	3.73172e-45	1.44095e-48	4.82703e-52	1.41088e-55	3.63131e-59	8.54444e-63	2.36988e-66	
POCUDR_Sphenophorus_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUDR_Metamasius_hemipterus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	0.00188424	0.00367886	0.008727	0.0199845	0.0407161	0.071932	0.109234	0.142053	0.157871	0.149734	0.121096	0.0834752	0.0490485	0.0245797	0.0105161	0.00384689	0.00120552	0.000324377	7.514e-05	1.50277e-05	2.60294e-06	3.91785e-07	5.1454e-08	5.94137e-09	6.19811e-10	6.66749e-11	1.30593e-11	
N9	1.80508e-10	2.9659e-09	5.66748e-08	9.16513e-07	1.20768e-05	0.000126313	0.00102144	0.00621202	0.0275709	0.0864072	0.184605	0.259842	0.234827	0.135068	0.0498902	0.0121446	0.00201567	0.00023615	2.01605e-05	1.28963e-06	6.33174e-08	2.43589e-09	7.4768e-11	1.86253e-12	3.85151e-14	7.06874e-16	1.89731e-17	
POCUBR_Echinocnemus_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUER_Tanysphyrus_lemnae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUER_Procas_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.300645	0.275515	0.20754	0.125788	0.0601239	0.0223349	0.00638747	0.00139841	0.000233742	2.98175e-05	2.9075e-06	2.17399e-07	1.25205e-08	5.5846e-10	1.94127e-11	5.2948e-13	1.14126e-14	1.95826e-16	2.69469e-18	2.99552e-20	2.70933e-22	2.00763e-24	1.22692e-26	6.22324e-29	2.63657e-31	9.47973e-34	4.31162e-36	
N11	0.28635	0.26466	0.204946	0.131709	0.0693228	0.0295114	0.0100638	0.00273211	0.000588716	0.000100662	1.36825e-05	1.48349e-06	1.28881e-07	9.01946e-09	5.11423e-10	2.36396e-11	8.96338e-13	2.80542e-14	7.29316e-16	1.58441e-17	2.89355e-19	4.46782e-21	5.86521e-23	6.58342e-25	6.37265e-27	5.54986e-29	7.0316e-31	
N12	0.181028	0.190979	0.186949	0.163531	0.124063	0.0800398	0.0433852	0.0196165	0.00736834	0.00229464	0.000592125	0.000126676	2.24975e-05	3.32347e-06	4.09398e-07	4.21737e-08	3.6447e-09	2.6515e-10	1.62963e-11	8.49318e-13	3.76773e-14	1.42818e-15	4.64372e-17	1.3006e-18	3.16255e-20	7.03657e-22	2.54661e-23	
N13	0.0781439	0.0966225	0.12266	0.146546	0.155867	0.143236	0.111998	0.0739349	0.0410474	0.0191321	0.00748317	0.00245719	0.000678081	0.000157504	3.08547e-05	5.10943e-06	7.17069e-07	8.55271e-08	8.69545e-09	7.55921e-10	5.63709e-11	3.61801e-12	2.00577e-13	9.65307e-15	4.09064e-16	1.65511e-17	1.14334e-18	
N14	0.020715	0.0314988	0.0540374	0.0888379	0.128946	0.15943	0.16524	0.142459	0.101779	0.0601735	0.0294467	0.0119461	0.00402802	0.00113269	0.000266695	5.28121e-05	8.83711e-06	1.25562e-06	1.52235e-07	1.58275e-08	1.4179e-09	1.0997e-10	7.41915e-12	4.37892e-13	2.29448e-14	1.16701e-15	1.06467e-16	
POCUMO_Acalles_camelus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUMO_Acalles_echinatus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	0.0396243	0.0553659	0.0820958	0.114314	0.141889	0.153501	0.143018	0.113905	0.0771718	0.0443453	0.0215787	0.00888768	0.00309961	0.000916312	0.000229982	4.91071e-05	8.9418e-06	1.39215e-06	1.85856e-07	2.13406e-08	2.11425e-09	1.81333e-10	1.3516e-11	8.81269e-13	5.13336e-14	2.95926e-15	2.93836e-16	
POCUCE_Zacladus_geranii	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	6.21611e-05	0.000207702	0.000874708	0.00332623	0.0106634	0.0283357	0.0618844	0.110306	0.159447	0.185857	0.173899	0.130185	0.0778492	0.037187	0.0142144	0.00436218	0.00107977	0.000216815	3.5544e-05	4.79023e-06	5.34497e-07	4.9732e-08	3.88631e-09	2.57115e-10	1.46429e-11	7.86398e-13	7.39809e-14	
POCUCE_Rhinoncus_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUCE_Nedyus_quadrimaculatus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	0.196419	0.201064	0.188501	0.158267	0.116282	0.0733607	0.0392044	0.0175886	0.00658812	0.00205403	0.000532354	0.000114687	2.05554e-05	3.06976e-06	3.82791e-07	3.99564e-08	3.50116e-09	2.58332e-10	1.61032e-11	8.50937e-13	3.82527e-14	1.46814e-15	4.82866e-17	1.36677e-18	3.35931e-20	7.58252e-22	2.78069e-23	
N18	0.225539	0.221283	0.193096	0.148992	0.100838	0.0594115	0.0302896	0.0133073	0.00502546	0.00162952	0.000453658	0.000108527	2.23428e-05	3.9664e-06	6.08628e-07	8.09408e-08	9.35614e-09	9.42874e-10	8.3098e-11	6.42509e-12	4.37216e-13	2.62674e-14	1.39781e-15	6.61525e-17	2.81685e-18	1.16848e-19	8.69093e-21	
N19	0.314172	0.290249	0.213262	0.117667	0.0473263	0.0138225	0.00296308	0.000474067	5.765e-05	5.42392e-06	4.0131e-07	2.36983e-08	1.13183e-09	4.42406e-11	1.43039e-12	3.86226e-14	8.78485e-16	1.69645e-17	2.80139e-19	3.98177e-21	4.90081e-23	5.25253e-25	4.92784e-27	4.06912e-29	2.98512e-31	2.02941e-33	1.98004e-35	
POCUCU_Cionus_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUMO_Adexius_scrobipennis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUMO_Ruteria_hypocrita	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N20	0.172575	0.181418	0.178211	0.159183	0.126167	0.0871411	0.0518055	0.0262989	0.011344	0.00414632	0.00128262	0.000335771	7.44486e-05	1.40017e-05	2.23808e-06	3.04776e-07	3.54533e-08	3.53317e-09	3.02576e-10	2.23388e-11	1.42663e-12	7.91119e-14	3.82864e-15	1.63211e-16	6.2776e-18	2.36861e-19	1.4037e-20	
POCUTY_Tychius_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N21	0.184969	0.188918	0.177959	0.153041	0.118589	0.0817327	0.0495534	0.0262053	0.0120158	0.00475918	0.00162504	0.000478067	0.000121228	2.65309e-05	5.02028e-06	8.23211e-07	1.17278e-07	1.45562e-08	1.57861e-09	1.50039e-10	1.25361e-11	9.23606e-13	6.02008e-14	3.48748e-15	1.82238e-16	9.41573e-18	8.79621e-19	
POCUSC_Scolytus_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUBA_Metialma_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N22	0.229141	0.22841	0.202189	0.15458	0.0994251	0.0527388	0.0227629	0.00792935	0.0022199	0.000498848	9.00658e-05	1.30987e-05	1.54029e-06	1.47121e-07	1.1473e-08	7.34484e-10	3.88195e-11	1.70356e-12	6.24277e-14	1.92104e-15	4.99127e-17	1.10078e-18	2.07136e-20	3.34336e-22	4.66791e-24	5.88426e-26	1.11767e-27	
N23	0.187014	0.201582	0.200188	0.171854	0.122076	0.0699297	0.0318359	0.0114305	0.00322712	0.000716762	0.000125619	1.74569e-05	1.93537e-06	1.72363e-07	1.24217e-08	7.29856e-10	3.52248e-11	1.40669e-12	4.68139e-14	1.30727e-15	3.08382e-17	6.18793e-19	1.06474e-20	1.59049e-22	2.11551e-24	2.66826e-26	4.53572e-28	
N24	0.142504	0.171131	0.196504	0.192224	0.149829	0.089725	0.0404408	0.0135632	0.00336708	0.000618212	8.41578e-05	8.53582e-06	6.49292e-07	3.73261e-08	1.63527e-09	5.50743e-11	1.43854e-12	2.93981e-14	4.74115e-16	6.085e-18	6.26579e-20	5.21707e-22	3.539e-24	1.97011e-26	9.0673e-29	3.51342e-31	1.726e-33	
N25	0.143065	0.162589	0.17888	0.1768	0.148032	0.1011	0.0551135	0.0237207	0.00802804	0.00213726	0.000448978	7.47858e-05	9.93532e-06	1.05949e-06	9.12959e-08	6.39958e-09	3.67337e-10	1.73775e-11	6.81754e-13	2.23147e-14	6.12892e-16	1.42046e-17	2.79348e-19	4.69258e-21	6.83129e-23	9.22553e-25	1.86627e-26	
N26	0.125445	0.14208	0.157405	0.161339	0.146669	0.11512	0.0767929	0.043158	0.0203468	0.00803468	0.00265847	0.000738214	0.000172462	3.40009e-05	5.67639e-06	8.05462e-07	9.75167e-08	1.0113e-08	9.0191e-10	6.94498e-11	4.6366e-12	2.69629e-13	1.37431e-14	6.20915e-16	2.55395e-17	1.03953e-18	6.5605e-20	
