NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	
N1	0.0583201	0.0583349	0.0583647	0.0584092	0.0584675	0.0585383	0.0586196	0.0587092	0.0588043	0.0589018	0.0589983	0.0590904	0.0591745	0.0592473	0.0593055	0.0593465	0.0593679	
POELCA_Cardiophorus_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N2	0.0722369	0.0692616	0.0667753	0.0647162	0.0630174	0.0616089	0.0604193	0.0593777	0.0584157	0.0574686	0.0564775	0.0553904	0.0541641	0.0527652	0.0511709	0.0493703	0.047364	
N3	0.077418	0.074036	0.0710081	0.068295	0.0658544	0.0636423	0.0616143	0.0597267	0.057938	0.0562097	0.0545075	0.0528017	0.0510684	0.0492894	0.0474525	0.0455516	0.0435863	
POELDE_Athous_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.0780507	0.0746161	0.0715171	0.068718	0.0661805	0.0638651	0.0617317	0.0597408	0.0578546	0.0560379	0.0542588	0.0524895	0.050707	0.0488935	0.0470367	0.0451299	0.0431719	
N5	0.0721565	0.0692709	0.0669396	0.0650713	0.0635643	0.0623134	0.0612158	0.0601777	0.0591194	0.0579787	0.0567126	0.0552974	0.0537262	0.0520056	0.0501509	0.0481818	0.046118	
POELAG_Agrypnus_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
POELAG_Chalcolepidius_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N6	0.0801436	0.0765505	0.0732428	0.0701918	0.0673666	0.0647359	0.0622683	0.0599342	0.057706	0.0555596	0.0534742	0.0514331	0.0494233	0.0474358	0.0454647	0.0435071	0.0415623	
N7	0.106488	0.10147	0.096492	0.0913458	0.0858107	0.0797194	0.0730108	0.0657553	0.0581486	0.0504771	0.0430675	0.0362326	0.0302276	0.0252246	0.0213088	0.018491	0.0167295	
POELAG_Lacon_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POELAG_Adelocera_sp_M	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N8	0.0780971	0.0746723	0.0715918	0.0688155	0.0662999	0.0639999	0.0618708	0.05987	0.0579585	0.0561019	0.0542712	0.0524435	0.0506018	0.0487344	0.0468349	0.0449013	0.0429351	
N9	0.058023	0.0561184	0.0550398	0.0546817	0.0549303	0.055663	0.0567494	0.0580518	0.0594281	0.0607354	0.0618349	0.062598	0.0629122	0.0626871	0.061859	0.0603948	0.0582933	
POELEL_Elater_sp	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
POELME_Melanotus_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N10	0.0885977	0.0844482	0.0804436	0.0765515	0.0727353	0.068961	0.0652041	0.0614553	0.0577238	0.0540377	0.0504421	0.0469938	0.0437548	0.0407846	0.0381328	0.0358334	0.0339003	
POELEL_Agriotes_sputator	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N11	0.083714	0.0832479	0.0855048	0.0891295	0.0924364	0.0936868	0.0914964	0.0852357	0.0752381	0.0626957	0.0492761	0.0366213	0.0259339	0.0177883	0.0121834	0.00875807	0.00705367	
POELEL_Agriotes_obscurus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
POELEL_Agriotes_lineatus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
POELDE_Limonius_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
