NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
N1	0.416876	0.308939	0.174472	0.072826	0.0216906	0.00449288	0.000637254	6.14219e-05	4.01496e-06	1.78335e-07	5.40856e-09	1.12773e-10	1.63024e-12	2.747e-17	2.32334e-18	1.66109e-19	1.00938e-20	5.24158e-22	2.33869e-23	9.0136e-25	3.01646e-26	8.80971e-28	2.25636e-29	5.09181e-31	1.01697e-32	1.80543e-34	2.86073e-36	4.06162e-38	5.1864e-40	5.97754e-42	6.2393e-44	5.91702e-46	5.11389e-48	4.03966e-50	2.92472e-52	1.94587e-54	1.19268e-56	6.75065e-59	3.53655e-61	1.72235e-63	9.83067e-66	
N2	0.259995	0.289829	0.229073	0.134571	0.0598199	0.0202534	0.00523993	0.00103955	0.000158894	1.88227e-05	1.73975e-06	1.26369e-07	7.26672e-09	3.33245e-10	1.22759e-11	3.65808e-13	8.87805e-15	1.76639e-16	2.89927e-18	3.94956e-20	4.49142e-22	4.28762e-24	3.45448e-26	2.36137e-28	1.37666e-30	6.88259e-33	2.96974e-35	1.11586e-37	3.70715e-40	1.12119e-42	3.25621e-45	9.78094e-48	3.1959e-50	1.11161e-52	3.85363e-55	1.26062e-57	3.78125e-60	1.02812e-62	2.5267e-65	5.68525e-68	1.96464e-70	
N3	0.0776195	0.129005	0.1785	0.197039	0.173451	0.122795	0.0704895	0.0330299	0.0127031	0.00402859	0.0010579	0.000230915	4.20482e-05	6.41e-06	8.20871e-07	8.86079e-08	8.08937e-09	6.26702e-10	4.13399e-11	2.32969e-12	1.12538e-13	4.67552e-15	1.67623e-16	5.20297e-18	1.40285e-19	3.29631e-21	6.77173e-23	1.22012e-24	1.93415e-26	2.70578e-28	3.35051e-30	3.68315e-32	3.60471e-34	3.15004e-36	2.46539e-38	1.73473e-40	1.10451e-42	6.46197e-45	3.62253e-47	2.15944e-49	2.04061e-51	
POCUEN_Foucartia_squamulata	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.0404079	0.0802525	0.134247	0.177904	0.1879	0.16002	0.110862	0.062888	0.0293547	0.0113208	0.00361989	0.00096277	0.00021363	3.96607e-05	6.17774e-06	8.09581e-07	8.95014e-08	8.36974e-09	6.63868e-10	4.47835e-11	2.57636e-12	1.26749e-13	5.3474e-15	1.94006e-16	6.07009e-18	1.64254e-19	3.855e-21	7.86984e-23	1.40148e-24	2.18338e-26	2.98423e-28	3.58856e-30	3.80722e-32	3.57347e-34	2.97541e-36	2.20363e-38	1.45559e-40	8.60383e-43	4.59277e-45	2.35932e-47	2.18923e-49	
N5	0.0818496	0.122132	0.156709	0.172678	0.162341	0.129482	0.0872854	0.049629	0.0237825	0.00960707	0.00327427	0.000942818	0.000229773	4.74929e-05	8.34483e-06	1.24954e-06	1.59875e-07	1.7527e-08	1.6511e-09	1.34044e-10	9.40617e-12	5.72227e-13	3.027e-14	1.3965e-15	5.63557e-17	1.99517e-18	6.21471e-20	1.70804e-21	4.15357e-23	8.96157e-25	1.72007e-26	2.94473e-28	4.50804e-30	6.18659e-32	7.62939e-34	8.47488e-36	8.50052e-38	7.7251e-40	6.431e-42	5.27015e-44	8.30034e-46	
N6	0.0937578	0.136284	0.168277	0.177347	0.158789	0.120133	0.0764846	0.0408715	0.0183058	0.00686866	0.00215966	0.000569507	0.000126124	2.34985e-05	3.69089e-06	4.89891e-07	5.50904e-08	5.26346e-09	4.28511e-10	2.98178e-11	1.77898e-12	9.12932e-14	4.04271e-15	1.54981e-16	5.16007e-18	1.4969e-19	3.79542e-21	8.43751e-23	1.64961e-24	2.84489e-26	4.34047e-28	5.87542e-30	7.07586e-32	7.60215e-34	7.30555e-36	6.29565e-38	4.87739e-40	3.40611e-42	2.15618e-44	1.29341e-46	1.41382e-48	
N7	0.0481223	0.0798681	0.119017	0.153748	0.168848	0.156243	0.121371	0.0790381	0.0431365	0.0197372	0.00757713	0.00244352	0.000662972	0.000151622	2.92935e-05	4.79279e-06	6.65862e-07	7.87789e-08	7.9613e-09	6.89407e-10	5.13205e-11	3.29504e-12	1.83073e-13	8.83145e-15	3.71125e-16	1.36306e-17	4.38964e-19	1.24349e-20	3.10825e-22	6.87663e-24	1.35057e-25	2.36157e-27	3.68682e-29	5.15303e-31	6.46528e-33	7.30058e-35	7.43952e-37	6.86765e-39	5.81293e-41	4.853e-43	7.72897e-45	
N8	0.0151888	0.0309597	0.0603575	0.102418	0.145954	0.172452	0.168088	0.134843	0.0889431	0.0482311	0.0215143	0.00790402	0.00239602	0.000600733	0.000124927	2.16181e-05	3.12401e-06	3.78442e-07	3.85854e-08	3.32495e-09	2.4318e-10	1.51604e-11	8.0909e-13	3.7122e-14	1.47042e-15	5.04912e-17	1.50907e-18	3.94116e-20	9.02855e-22	1.82093e-23	3.2449e-25	5.12665e-27	7.20496e-29	9.03609e-31	1.01441e-32	1.02238e-34	9.27719e-37	7.60266e-39	5.6632e-41	4.0283e-43	5.38603e-45	
POCUEN_Liophloeus_tessulatus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	0.0019342	0.00708492	0.0231105	0.0596264	0.119373	0.183049	0.212683	0.185646	0.12096	0.0585788	0.0210435	0.00561086	0.00111412	0.00016575	1.86309e-05	1.59828e-06	1.05818e-07	5.47004e-09	2.23353e-10	7.2856e-12	1.91907e-13	4.12365e-15	7.29742e-17	1.07301e-18	1.32179e-20	1.37457e-22	1.21536e-24	9.19693e-27	5.99305e-29	3.38225e-31	1.66202e-33	7.14673e-36	2.70176e-38	9.019e-41	2.66949e-43	7.03296e-46	1.65528e-48	3.49242e-51	6.62953e-54	1.15093e-56	2.99872e-59	
POCUEN_Barypeithes_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	1.88476e-05	0.000135156	0.000943637	0.00507706	0.0204916	0.0612298	0.133608	0.209956	0.23445	0.18386	0.100347	0.0379173	0.00991342	0.00180093	0.000229319	2.0723e-05	1.34917e-06	6.43338e-08	2.28516e-09	6.14785e-11	1.2728e-12	2.05826e-14	2.63603e-16	2.70796e-18	2.25763e-20	1.54398e-22	8.74732e-25	4.14256e-27	1.65356e-29	5.60586e-32	1.6255e-34	4.05768e-37	8.77259e-40	1.65182e-42	2.72294e-45	3.94874e-48	5.06042e-51	5.7552e-54	5.83248e-57	5.31946e-60	6.51823e-63	
N11	9.92162e-10	2.58432e-08	6.83095e-07	1.38221e-05	0.000202975	0.00208701	0.0144881	0.0651217	0.180487	0.292553	0.265757	0.134417	0.0381096	0.0061442	0.00058257	3.40778e-05	1.29174e-06	3.31608e-08	5.98713e-10	7.84911e-12	7.6765e-14	5.73129e-16	3.33193e-18	1.5345e-20	5.68336e-23	1.71549e-25	4.27021e-28	8.85882e-31	1.54631e-33	2.29057e-36	2.90208e-39	3.16726e-42	2.9971e-45	2.4738e-48	1.79089e-51	1.14298e-54	6.46136e-58	3.24969e-61	1.4601e-64	5.89542e-68	2.9027e-71	
