NODE	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	
N1	0.170476	0.168836	0.161587	0.145455	0.120757	0.0913699	0.0625958	0.0386936	0.0215439	0.0107953	0.00486637	0.00197328	0.00071978	0.000236209	6.9754e-05	1.8541e-05	4.43738e-06	9.56577e-07	1.85824e-07	3.25451e-08	5.14175e-09	7.3323e-10	9.44404e-11	1.09943e-11	1.15771e-12	1.0389e-16	3.05307e-17	8.54387e-18	2.27787e-18	5.78866e-19	1.40293e-19	3.24479e-20	7.16769e-21	1.51402e-21	3.06391e-22	5.96094e-23	1.12216e-23	2.06912e-24	3.81899e-25	7.30967e-26	1.54688e-26	4.74053e-27	
N2	0.0555347	0.077544	0.102202	0.12371	0.135472	0.133438	0.118101	0.093995	0.0673475	0.0434825	0.0253147	0.0132953	0.00630169	0.00269652	0.00104212	0.000363919	0.000114896	3.28158e-05	8.4848e-06	1.98749e-06	4.22105e-07	8.13499e-08	1.42398e-08	2.26601e-09	3.28135e-10	4.32813e-11	5.20515e-12	5.71307e-13	5.72799e-14	5.25027e-15	4.40252e-16	3.37907e-17	2.375e-18	1.52943e-19	9.0321e-21	4.90142e-22	2.45563e-23	1.14803e-24	5.12846e-26	2.30523e-27	1.19338e-28	1.32239e-29	
N3	0.0114098	0.0194086	0.0337782	0.0552129	0.0819133	0.108906	0.129116	0.136222	0.12779	0.106568	0.0790044	0.0520806	0.0305387	0.0159354	0.00740344	0.00306414	0.00113048	0.00037205	0.000109308	2.8693e-05	6.73535e-06	1.41521e-06	2.6644e-07	4.4995e-08	6.82348e-09	9.30326e-10	1.14178e-10	1.26297e-11	1.26074e-12	1.13724e-13	9.28214e-15	6.86437e-16	4.60575e-17	2.80765e-18	1.55717e-19	7.86923e-21	3.63018e-22	1.5335e-23	5.97964e-25	2.2112e-26	8.6682e-28	6.79338e-29	
N4	0.00552061	0.00864736	0.0139621	0.0222391	0.0340069	0.049156	0.0665825	0.0840914	0.0987367	0.107592	0.108693	0.101737	0.0881984	0.0708093	0.0526454	0.0362501	0.023121	0.013663	0.00748253	0.00379882	0.00178854	0.000781213	0.000316694	0.000119208	4.16843e-05	1.35474e-05	4.09435e-06	1.15131e-06	3.01388e-07	7.34916e-08	1.67031e-08	3.5407e-09	7.00558e-10	1.29502e-10	2.23987e-11	3.63449e-12	5.56452e-13	8.14581e-14	1.1765e-14	1.80205e-15	3.43711e-16	1.22884e-16	
ADDYDY_Cybister_sugillatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	1.3253e-08	6.1045e-08	3.37691e-07	1.75867e-06	8.28839e-06	3.50914e-05	0.000133188	0.000452512	0.00137407	0.0037225	0.00898024	0.019254	0.0366176	0.0616546	0.0917414	0.120437	0.139281	0.141707	0.126701	0.0994688	0.0685265	0.0414153	0.0219575	0.010215	0.00417219	0.00149733	0.000472682	0.000131428	3.22356e-05	6.98655e-06	1.34055e-06	2.28179e-07	3.4527e-08	4.65473e-09	5.60375e-10	6.03906e-11	5.84248e-12	5.09635e-13	4.05106e-14	3.04687e-15	2.54184e-16	4.54138e-17	
N6	4.56986e-13	3.82204e-12	4.25083e-11	4.51684e-10	4.33622e-09	3.70216e-08	2.79108e-07	1.84968e-06	1.07355e-05	5.43824e-05	0.000239622	0.000915262	0.00302019	0.00858062	0.0209197	0.0436263	0.0775856	0.117337	0.150527	0.163449	0.149957	0.116088	0.0757637	0.0416694	0.0193149	0.00754981	0.00249119	0.00069497	0.000164236	3.29568e-05	5.63109e-06	8.21758e-07	1.02765e-07	1.10517e-08	1.02586e-09	8.25021e-11	5.77081e-12	3.52559e-13	1.89317e-14	9.11835e-16	4.43518e-17	4.52122e-18	
ADDYDY_Cybister_lateralimarginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYDY_Cybister_japonicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYDY_Cybister_tripunctatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
