NODE	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
N1	3.75629e-12	1.16792e-11	7.24652e-11	5.78265e-10	4.75389e-09	3.67139e-08	2.56322e-07	1.58956e-06	8.67534e-06	4.14382e-05	0.000172602	0.000625417	0.00196843	0.0053777	0.0127537	0.0262813	0.0471482	0.0738709	0.101578	0.123506	0.13432	0.133045	0.123444	0.111804	0.104053	
N2	2.00565e-09	6.92334e-09	3.31908e-08	1.64581e-07	7.84758e-07	3.49593e-06	1.4349e-05	5.38234e-05	0.000183459	0.000565745	0.00157294	0.00393231	0.00882234	0.0177415	0.0319643	0.0516154	0.0748051	0.0975554	0.114958	0.123158	0.121004	0.110385	0.0951726	0.0796028	0.0668877	
N3	3.09728e-06	7.03916e-06	1.9595e-05	5.39377e-05	0.000142672	0.000359643	0.000858378	0.0019284	0.0040569	0.00795819	0.0145069	0.0245092	0.0383038	0.0553034	0.0737146	0.0906998	0.103076	0.10835	0.105624	0.0959231	0.0817796	0.0662912	0.0521404	0.040989	0.0334011	
N4	0.000417709	0.000556261	0.000929843	0.00166466	0.00299063	0.00525432	0.00890881	0.0144543	0.0223119	0.0326369	0.0451195	0.0588524	0.072358	0.083822	0.0915015	0.0941816	0.0915147	0.0841074	0.0733256	0.060905	0.0485215	0.0374699	0.0285235	0.0219641	0.0177078	
POCHCH_Chrysolina_bicolor	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Chrysolina_aurichalcea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N5	0.0697682	0.0667098	0.0691443	0.0754693	0.083794	0.0917614	0.0967702	0.0966116	0.0902442	0.0782538	0.0626729	0.046213	0.0313151	0.0194823	0.0111245	0.00583063	0.00280616	0.00124083	0.000504441	0.00018871	6.50672e-05	2.0779e-05	6.26413e-06	1.92505e-06	7.82406e-07	
POCHCH_Chrysolina_cerealis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Chrysolina_fastuosa	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	7.63358e-10	1.97062e-09	9.33572e-09	5.3388e-08	3.05339e-07	1.625e-06	7.82271e-06	3.36562e-05	0.000128695	0.000436167	0.00130848	0.00347286	0.00815604	0.016961	0.0312742	0.0512371	0.0748097	0.0977574	0.115007	0.122809	0.120386	0.110025	0.0957004	0.0812662	0.0692218	
N7	8.49974e-10	2.30084e-09	1.10358e-08	6.20711e-08	3.46873e-07	1.80662e-06	8.53596e-06	3.61375e-05	0.00013626	0.000456191	0.00135404	0.00356088	0.00829733	0.0171416	0.0314376	0.0512866	0.0746457	0.0973385	0.114398	0.122178	0.119943	0.109932	0.0960051	0.0818814	0.0699598	
N8	4.12132e-09	9.87187e-09	4.08661e-08	1.97648e-07	9.45699e-07	4.22003e-06	1.71938e-05	6.34327e-05	0.000211125	0.000632776	0.00170612	0.00413614	0.00901472	0.0176679	0.0311594	0.049513	0.0710356	0.0923101	0.109175	0.118341	0.118738	0.111776	0.10043	0.0878404	0.076227	
N9	1.32954e-08	3.0668e-08	1.12496e-07	4.68187e-07	1.94422e-06	7.66215e-06	2.80272e-05	9.4128e-05	0.000288612	0.000805436	0.0020423	0.00470071	0.0098167	0.0185992	0.0319805	0.049941	0.0709213	0.0917802	0.108586	0.118026	0.118736	0.111779	0.100033	0.086883	0.0749494	
POCHCH_Chrysolina_polita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Chrysolina_grossa	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N10	4.32759e-08	1.00033e-07	3.95345e-07	1.80429e-06	8.02547e-06	3.28634e-05	0.000121631	0.000404252	0.00120309	0.00320086	0.00760413	0.0161162	0.0304526	0.0512818	0.0769523	0.102915	0.122737	0.130676	0.124456	0.106428	0.0823126	0.0584252	0.0391968	0.026274	0.0191999	
POCHCH_Chrysolina_americana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
POCHCH_Chrysolina_gemina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N11	7.55453e-06	1.14925e-05	2.51183e-05	6.38212e-05	0.000167218	0.000426866	0.00103339	0.00234045	0.00492339	0.00958169	0.0172144	0.0285189	0.0435483	0.0612963	0.0795657	0.0953308	0.105572	0.108278	0.103145	0.0916503	0.0764691	0.0605719	0.0464125	0.0354961	0.0283496	
POCHCH_Chrysolina_timarchoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
