NODE	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	
N1	2.00411e-26	6.19487e-26	2.51089e-25	1.04007e-24	4.30755e-24	1.78346e-23	7.37848e-23	3.0422e-22	1.2444e-21	5.02189e-21	1.98806e-20	7.68e-20	2.88216e-19	1.04693e-18	3.67044e-18	1.23923e-17	4.02223e-17	1.25338e-16	1.29156e-12	1.05911e-11	7.9629e-11	5.48257e-10	3.45327e-09	1.98801e-08	1.0452e-07	5.01488e-07	2.19448e-06	8.75325e-06	3.18098e-05	0.000105276	0.000317203	0.000869924	0.00217127	0.00493237	0.0102002	0.0192134	0.0329952	0.0517413	0.0742777	0.0980008	0.119555	0.13606	0.146267	0.150954	0.152296	
N2	5.33365e-34	6.71896e-33	1.92823e-31	6.01443e-30	1.78622e-28	4.91891e-27	1.2481e-25	2.91236e-24	6.24413e-23	1.22931e-21	2.22107e-20	3.6804e-19	5.58936e-18	7.77372e-17	9.89321e-16	1.15108e-14	1.22332e-13	1.18642e-12	1.04907e-11	8.4497e-11	6.19394e-10	4.12871e-09	2.50054e-08	1.37498e-07	6.8596e-07	3.10288e-06	1.2719e-05	4.72224e-05	0.00015874	0.000482989	0.00132991	0.00331359	0.00747084	0.0152424	0.0281429	0.0470204	0.0710696	0.0971155	0.119851	0.133386	0.133668	0.120535	0.0980576	0.0727276	0.0503643	
N3	1.69002e-32	2.43911e-31	6.56133e-30	1.91199e-28	5.45393e-27	1.46473e-25	3.64519e-24	8.35057e-23	1.75541e-21	3.37977e-20	5.95143e-19	9.57267e-18	1.40476e-16	1.87853e-15	2.28657e-14	2.53051e-13	2.54338e-12	2.31911e-11	1.91639e-10	1.4337e-09	9.7011e-09	5.93161e-08	3.27441e-07	1.63059e-06	7.31939e-06	2.95952e-05	0.000107721	0.000352739	0.00103859	0.00274824	0.00653234	0.0139405	0.0266972	0.0458563	0.0706023	0.0973723	0.120206	0.132723	0.130973	0.115461	0.0909761	0.0642624	0.0410971	0.0244731	0.0145412	
N4	1.0215e-17	3.50637e-17	2.71291e-16	2.55475e-15	2.39586e-14	2.11825e-13	1.73908e-12	1.31956e-11	9.2357e-11	5.95577e-10	3.53539e-09	1.93024e-08	9.68557e-08	4.46339e-07	1.8877e-06	7.32232e-06	2.6035e-05	8.48056e-05	0.000252951	0.00069057	0.00172495	0.00394102	0.00823374	0.0157276	0.0274635	0.0438383	0.0639682	0.0853339	0.104085	0.116104	0.118472	0.110616	0.0945384	0.0739848	0.0530376	0.0348412	0.0209803	0.0115842	0.00586632	0.0027256	0.0011629	0.000456988	0.000167146	5.91916e-05	2.36089e-05	
ADDYDY_Cybister_sugillatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	4.27413e-17	1.67509e-16	1.42608e-15	1.44471e-14	1.44233e-13	1.34467e-12	1.15261e-11	9.03822e-11	6.47003e-10	4.22287e-09	2.5105e-08	1.35825e-07	6.68215e-07	2.98703e-06	1.2124e-05	4.46534e-05	0.000149146	0.000451535	0.0012385	0.00307654	0.0069191	0.0140849	0.0259479	0.0432568	0.065253	0.0890767	0.110052	0.123081	0.124638	0.11432	0.0950096	0.0715779	0.0489066	0.0303225	0.0170695	0.00873001	0.00405937	0.00171765	0.000662158	0.000232989	7.50737e-05	2.23052e-05	6.2172e-06	1.71571e-06	5.6904e-07	
N6	8.76679e-13	4.34724e-12	3.85299e-11	3.61368e-10	3.21732e-09	2.6141e-08	1.8981e-07	1.21717e-06	6.84818e-06	3.36842e-05	0.00014456	0.000540726	0.00176174	0.0049978	0.0123415	0.0265212	0.0495839	0.0806259	0.113986	0.140064	0.149542	0.138697	0.111736	0.0781964	0.0475547	0.0251475	0.0115749	0.00464341	0.00162622	0.000498208	0.000133817	3.15908e-05	6.57229e-06	1.20835e-06	1.96899e-07	2.85206e-08	3.68352e-09	4.25537e-10	4.41217e-11	4.1213e-12	3.48315e-13	2.67809e-14	1.889e-15	1.25709e-16	1.01899e-17	
ADDYDY_Cybister_lateralimarginalis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYDY_Cybister_japonicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYDY_Cybister_tripunctatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	2.48587e-31	3.54857e-30	1.0442e-28	3.25906e-27	9.61514e-26	2.61612e-24	6.52184e-23	1.48596e-21	3.08939e-20	5.85287e-19	1.00906e-17	1.58102e-16	2.24837e-15	2.89825e-14	3.38207e-13	3.56824e-12	3.39943e-11	2.92083e-10	2.26066e-09	1.57431e-08	9.85338e-08	5.53679e-07	2.79039e-06	1.26005e-05	5.09367e-05	0.000184175	0.000595175	0.00171776	0.00442483	0.0101669	0.0208261	0.0380143	0.061805	0.0894715	0.115294	0.132221	0.134937	0.122559	0.0991105	0.0714309	0.0459856	0.0265852	0.0139937	0.00696956	0.00364104	
N8	6.43637e-19	2.21445e-18	1.60129e-17	1.41538e-16	1.28261e-15	1.12142e-14	9.24862e-14	7.13122e-13	5.1212e-12	3.41877e-11	2.11909e-10	1.21848e-09	6.49454e-09	3.20648e-08	1.46544e-07	6.19568e-07	2.42171e-06	8.74609e-06	2.9169e-05	8.97879e-05	0.000254969	0.000667622	0.00161126	0.00358283	0.00733778	0.0138373	0.02402	0.0383745	0.0564144	0.0763078	0.0949638	0.108733	0.114557	0.111072	0.0991384	0.0814918	0.06173	0.0431316	0.0278374	0.0166328	0.00923547	0.00479991	0.00237161	0.00115653	0.00060865	
ADDYDY_Eretes_sticticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
