NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	
N1	2.31591e-05	0.0033284	0.127164	0.597449	0.26356	0.00846764	8.22976e-06	6.45681e-10	1.84066e-17	4.15361e-20	5.93141e-23	5.79951e-26	4.10447e-29	2.19163e-32	1.06063e-35	
N2	0.000108698	0.00844663	0.202716	0.561647	0.211518	0.0152683	0.000292981	1.69501e-06	3.52446e-09	3.10667e-12	1.3337e-15	3.12312e-19	4.35821e-23	3.8869e-27	3.17583e-31	
N3	2.84909e-08	6.5224e-06	0.000679876	0.0199605	0.174925	0.460188	0.295818	0.0460117	0.00236665	4.32896e-05	2.49652e-07	3.21759e-10	1.58717e-13	3.8926e-17	7.7939e-21	
N4	1.34234e-08	2.45689e-06	0.00024786	0.0101175	0.13842	0.507463	0.318086	0.0251693	0.000489478	3.2325e-06	8.82553e-09	1.15689e-11	8.19369e-15	3.44515e-18	1.42293e-21	
POSCSC_Phanaeus_chalcomelas	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N5	4.8697e-15	1.68884e-11	3.28728e-08	2.86135e-05	0.00874256	0.585361	0.400725	0.00513811	4.78013e-06	1.29795e-09	1.48268e-13	8.60727e-18	2.84615e-22	5.77794e-27	9.4672e-32	
N6	1.75781e-21	7.88958e-17	1.88259e-12	2.00658e-08	7.4451e-05	0.0574794	0.906015	0.0364259	5.00725e-06	1.66656e-10	2.15928e-15	1.36327e-20	4.75222e-26	9.84556e-32	1.35951e-37	
POSCSC_Phanaeus_igneus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
POSCSC_Phanaeus_vindex	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N7	1.05241e-38	4.08918e-37	1.76786e-14	2.58998e-09	0.000130324	0.999456	0.000413386	5.46244e-09	1.58563e-14	6.79872e-33	8.13971e-34	7.54447e-35	5.67553e-36	3.57495e-37	2.01943e-38	
POSCSC_Onitis_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
POSCSC_Malagoniella_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N8	3.19245e-13	1.89776e-10	6.42231e-08	9.02501e-06	0.000476439	0.00963362	0.0788544	0.274894	0.39783	0.20934	0.0285774	0.00038391	1.07437e-06	1.11122e-09	9.63904e-13	
POSCSC_Cheironitis_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N9	1.51256e-19	2.60503e-16	2.95764e-13	1.85255e-10	5.71324e-08	7.88724e-06	0.000467288	0.0117221	0.118859	0.430724	0.410201	0.0278782	0.000140409	2.08641e-07	2.25207e-10	
POSCSC_Bubas_bubalus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
POSCSC_Bubas_bison	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N10	0.000415575	0.0274775	0.4329	0.494908	0.0437933	0.000503419	1.30954e-06	1.10273e-09	3.87488e-13	6.74624e-17	6.5542e-21	3.87082e-25	1.48125e-29	3.85776e-34	8.4991e-39	
N11	0.00121995	0.0605995	0.646427	0.284633	0.00709574	2.43861e-05	2.21369e-08	7.56307e-12	1.20212e-15	1.02094e-19	5.10142e-24	1.60877e-28	3.37584e-33	4.91113e-38	5.96614e-43	
N12	0.000288792	0.0340612	0.689425	0.272456	0.00376332	5.45649e-06	1.98246e-09	2.65613e-13	1.58247e-17	4.67749e-22	1.62632e-26	3.8239e-29	1.23821e-31	3.18793e-34	8.08948e-37	
POSCSC_Digitonthophagus_gazella	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N13	0.000230304	0.0327971	0.707087	0.25794	0.00194417	1.24584e-06	1.83357e-10	9.60447e-15	2.26659e-19	2.76018e-24	1.88198e-29	7.56634e-35	1.85139e-40	2.93567e-46	2.15957e-51	
N14	0.000678446	0.0564844	0.840849	0.101395	0.000592424	7.43954e-07	3.33944e-10	6.92768e-14	7.75099e-18	5.18251e-22	2.22693e-26	6.48991e-31	1.33666e-35	2.00971e-40	2.65572e-45	
N15	9.759e-05	0.0212603	0.827795	0.150489	0.000357136	1.78903e-07	3.21574e-11	2.68178e-15	1.20901e-19	3.25999e-24	5.64707e-29	6.62515e-34	5.48082e-39	3.29973e-44	1.65936e-49	
POSCSC_Onthophagus_hecate	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POSCSC_Onthophagus_marginicollis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
