NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	
N1	0.0646388	0.0716525	0.0849717	0.102011	0.11782	0.126219	0.122586	0.106503	0.0821543	0.0560385	0.033736	0.0179152	0.00839691	0.00347935	0.00127873	0.000419968	0.00012614	3.78444e-05	1.54841e-05	
N2	0.0146455	0.0169164	0.0221702	0.0304862	0.0417893	0.0555329	0.0704487	0.0845245	0.0953289	0.100653	0.0992398	0.0912675	0.0783222	0.0628665	0.0474578	0.0340784	0.0238283	0.0170082	0.0134359	
ADCACI_Omus_californicus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N3	7.25971e-06	1.50928e-05	4.42484e-05	0.000136168	0.00039791	0.00107338	0.00264989	0.00596572	0.0122232	0.0227639	0.0385138	0.0592188	0.0828885	0.10598	0.124527	0.135767	0.139289	0.136955	0.131585	
ADCACI_Amblycheila_baroni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
ADCACI_Mantichora_amygdaloides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N4	0.106441	0.109992	0.118516	0.126183	0.127332	0.118643	0.100507	0.0766919	0.0524018	0.0319425	0.0173321	0.00836338	0.00359081	0.00137556	0.000473508	0.000148986	4.47143e-05	1.43148e-05	6.43288e-06	
N5	0.193244	0.180694	0.164076	0.141922	0.114512	0.0846002	0.0563942	0.0335562	0.0176906	0.00822291	0.00336059	0.00120649	0.000380936	0.000106207	2.63816e-05	5.94576e-06	1.26162e-06	2.73762e-07	8.03219e-08	
N6	0.208154	0.192476	0.17102	0.14334	0.110969	0.0778068	0.0486146	0.0267357	0.0128277	0.00533749	0.00191896	0.000595119	0.000159261	3.68888e-05	7.45195e-06	1.3365e-06	2.22792e-07	3.9543e-08	1.12356e-08	
N7	0.25847	0.227195	0.183474	0.135177	0.0901673	0.0540428	0.0289098	0.0137259	0.00575876	0.00212828	0.000691385	0.000197201	4.93791e-05	1.08685e-05	2.11102e-06	3.6576e-07	5.83907e-08	9.59527e-09	2.42483e-09	
N8	0.266767	0.235541	0.190087	0.137296	0.0870161	0.0476877	0.0223956	0.00897323	0.00306389	0.00089251	0.000222376	4.75612e-05	8.77045e-06	1.40202e-06	1.95743e-07	2.41673e-08	2.71237e-09	3.02937e-10	5.17794e-11	
ADCACI_Ctenostoma_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Cicindela_hybrida	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	0.303111	0.255673	0.19011	0.123901	0.0703635	0.0346187	0.0146754	0.00533416	0.0016556	0.000437383	9.81273e-05	1.86709e-05	3.01208e-06	4.12437e-07	4.81045e-08	4.82779e-09	4.30412e-10	3.8167e-11	5.32863e-12	
N10	0.279414	0.241996	0.18915	0.131945	0.0812129	0.0436827	0.0203878	0.00821986	0.00285632	0.000854978	0.000220604	4.91456e-05	9.47445e-06	1.58516e-06	2.31068e-07	2.9572e-08	3.4077e-09	3.95512e-10	7.50292e-11	
ADCACI_Therates_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.314856	0.505471	0.161115	0.0176162	0.000914019	2.68818e-05	4.99531e-07	6.30443e-09	5.68794e-11	3.8109e-13	1.9526e-15	7.83157e-18	2.50608e-20	6.50116e-23	1.3868e-25	2.46899e-28	3.75312e-31	5.13752e-34	7.81326e-37	
ADCACI_Oxycheila_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Lophyridia_lunulata	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	0.305176	0.256967	0.190362	0.123309	0.0693981	0.0337196	0.0140604	0.0050046	0.00151375	0.000387724	8.3888e-05	1.531e-05	2.35662e-06	3.06444e-07	3.38314e-08	3.21123e-09	2.7089e-10	2.25278e-11	2.93301e-12	
N13	0.310304	0.25985	0.190421	0.121433	0.0670113	0.0318247	0.0129403	0.00448433	0.00131934	0.000328577	6.91273e-05	1.22725e-05	1.83862e-06	2.32786e-07	2.50052e-08	2.30065e-09	1.85906e-10	1.43711e-11	1.67705e-12	
