NODE	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
N1	0.000782338	0.00641288	0.0174537	0.031043	0.0445083	0.0563686	0.0661018	0.0737256	0.0794956	0.0837379	0.086769	0.0888647	0.0902523	0.091113	0.0915875	0.0917839	
POCHCH_Cyrtonus_plumbeus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N2	0.000152797	0.0010331	0.00297939	0.00609529	0.0103685	0.015739	0.0221513	0.0296129	0.0382752	0.0485504	0.0612817	0.0779894	0.101227	0.135091	0.185954	0.263499	
N3	3.53103e-05	0.000247776	0.000759812	0.00169208	0.00320348	0.00552308	0.00898567	0.0140794	0.0215133	0.0323161	0.0479775	0.0706551	0.103472	0.150949	0.219626	0.318965	
POCHCH_Cyrtonus_puncticeps	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N4	3.65061e-05	0.000255793	0.000782577	0.00173751	0.00327793	0.00563004	0.0091246	0.0142446	0.021693	0.0324916	0.0481228	0.0707372	0.103451	0.150781	0.219265	0.318368	
N5	1.88338e-06	1.83192e-05	8.81294e-05	0.000322291	0.000992098	0.00265823	0.00628709	0.0132246	0.0248758	0.0420884	0.0645793	0.0910544	0.120572	0.15504	0.201956	0.276241	
POCHCH_Cyrtonus_arcasi	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
POCHCH_Cyrtonus_pardoi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N6	0.000107704	0.000764101	0.00236792	0.00527842	0.00981796	0.0161998	0.0244454	0.0343513	0.045558	0.057742	0.070928	0.0858963	0.104687	0.131238	0.172252	0.238366	
POCHCH_Cyrtonus_contractus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
POCHCH_Cyrtonus_fairmairei	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N7	7.08831e-05	0.000485805	0.0014339	0.00303371	0.00539708	0.00867084	0.0130749	0.0189499	0.0268261	0.0375261	0.0523172	0.0731342	0.102902	0.146001	0.208927	0.301249	
N8	3.86874e-05	0.000270038	0.000821363	0.00181073	0.00339017	0.00577965	0.00930383	0.0144403	0.0218877	0.0326637	0.0482473	0.0707852	0.10339	0.150572	0.218866	0.317732	
N9	3.33418e-05	0.000234339	0.000720573	0.00161093	0.00306499	0.00531535	0.00870375	0.0137292	0.0211159	0.0319106	0.0476239	0.0704337	0.103481	0.151297	0.220422	0.320304	
POCHCH_Cyrtonus_rotundatus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
POCHCH_Cyrtonus_majoricensis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
N10	3.63641e-05	0.000254527	0.00077759	0.00172401	0.00324912	0.00557838	0.00904388	0.0141325	0.0215537	0.032338	0.0479779	0.0706335	0.10343	0.150886	0.21954	0.318845	
N11	3.44372e-05	0.000241655	0.000741233	0.00165189	0.00313167	0.00541055	0.00882678	0.013875	0.021274	0.0320648	0.0477514	0.0705055	0.103462	0.151148	0.220103	0.319777	
POCHCH_Cyrtonus_dufouri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_cupreovirens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N12	3.0305e-05	0.000214001	0.000662897	0.00149593	0.00287659	0.00504441	0.00835102	0.0133082	0.0206557	0.0314585	0.0472464	0.0702171	0.103529	0.151724	0.221348	0.321838	
POCHCH_Cyrtonus_ruficornis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_cylindricus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
POCHCH_Cyrtonus_elegans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
