NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	
N1	0.138092	0.139093	0.139443	0.136226	0.126446	0.108761	0.0848014	0.058858	0.0358463	0.0189459	0.00861786	0.00335304	0.00111108	0.000312654	7.45827e-05	1.50707e-05	2.57959e-06	3.74261e-07	4.60813e-08	4.82314e-09	4.30058e-10	3.27582e-11	2.13965e-12	1.12833e-16	2.49943e-17	5.21715e-18	1.04601e-18	2.10388e-19	5.2668e-20	
N2	0.134178	0.128048	0.121549	0.113975	0.104672	0.0933348	0.0801712	0.065896	0.0515484	0.0382137	0.0267548	0.0176443	0.0109374	0.00636238	0.00346859	0.00177042	0.000845379	0.000377426	0.000157486	6.1402e-05	2.23684e-05	7.61564e-06	2.42534e-06	7.24198e-07	2.04055e-07	5.52239e-08	1.50692e-08	4.70086e-09	2.1847e-09	
N3	0.0805391	0.0809323	0.0845671	0.0900237	0.0953733	0.098441	0.0973374	0.0910734	0.0799447	0.0654551	0.0497904	0.0350948	0.02288	0.0137801	0.00766099	0.00392938	0.00185887	0.000810991	0.000326342	0.00012116	4.15284e-05	1.31556e-05	3.85921e-06	1.05211e-06	2.68409e-07	6.50257e-08	1.55016e-08	4.02277e-09	1.53005e-09	
POCUBR_Notaris_sp	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.0700783	0.0727808	0.080127	0.0900346	0.0997076	0.106028	0.106342	0.0993779	0.0858068	0.068051	0.0493625	0.0326512	0.0196522	0.0107469	0.00533432	0.00240178	0.000980636	0.000363055	0.000121894	3.71258e-05	1.02626e-05	2.57642e-06	5.88007e-07	1.22204e-07	2.32141e-08	4.07487e-09	6.85687e-10	1.25854e-10	3.74858e-11	
N5	0.0205658	0.024393	0.0331192	0.0468992	0.0650954	0.0855309	0.104356	0.116921	0.119471	0.11084	0.0930885	0.0706269	0.0483402	0.0298204	0.0165711	0.00829326	0.00373809	0.00151788	0.000555496	0.000183339	5.46127e-05	1.46961e-05	3.57673e-06	7.88648e-07	1.58098e-07	2.91144e-08	5.10871e-09	9.74556e-10	3.01058e-10	
N6	2.04668e-09	2.185e-08	2.90798e-07	3.33224e-06	3.1703e-05	0.000246011	0.0015281	0.00744097	0.027759	0.0773938	0.157187	0.227017	0.228849	0.159785	0.077762	0.0268343	0.00671604	0.0012486	0.000176436	1.93526e-05	1.67893e-06	1.1714e-07	6.67062e-09	3.14205e-10	1.24e-11	4.16122e-13	1.21672e-14	3.30141e-16	1.24329e-17	
POCUDR_Sphenophorus_sp	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUDR_Metamasius_hemipterus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUDR_Diocalandra_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.115658	0.114108	0.114847	0.115476	0.113301	0.106215	0.0935734	0.0765446	0.0576606	0.0397784	0.0250413	0.0143524	0.00747916	0.00354099	0.00152269	0.000594742	0.000211051	6.8075e-05	1.99705e-05	5.33212e-06	1.29681e-06	2.87553e-07	5.81948e-08	1.07648e-08	1.82528e-09	2.86155e-10	4.28568e-11	6.97193e-12	1.8875e-12	
