NODE	12	13	14	15	16	17	18	19	20	21	22	23	
N1	1.59607e-05	0.000266664	0.00146695	0.00511328	0.0136517	0.0301357	0.0571075	0.094933	0.140404	0.186605	0.224502	0.245797	
POELCA_Cardiophorus_sp	0	0	0	1	0	0	0	0	0	0	0	0	
N2	2.34872e-05	0.000246229	0.00117818	0.0040024	0.0109018	0.0250371	0.0497596	0.086934	0.134926	0.187452	0.234444	0.265095	
N3	1.75018e-05	0.000191968	0.000971977	0.00348319	0.0099145	0.0235556	0.0480172	0.0854597	0.134401	0.188406	0.236948	0.268633	
POELDE_Athous_sp	0	0	0	0	0	0	0	1	0	0	0	0	
N4	1.9473e-05	0.000203098	0.000986464	0.00345937	0.00978534	0.02329	0.0476863	0.0852223	0.134392	0.188631	0.237302	0.269023	
N5	0.000100976	0.000870691	0.00329666	0.00893065	0.0198734	0.0382918	0.0654349	0.100522	0.140206	0.179128	0.211368	0.231977	
POELAG_Agrypnus_sp	0	0	0	0	0	0	0	1	0	0	0	0	
POELAG_Chalcolepidius_sp	0	0	0	0	0	0	0	0	0	0	1	0	
N6	1.88197e-05	0.000226247	0.00120505	0.00437796	0.0123243	0.0284469	0.0555888	0.0940174	0.140092	0.186804	0.226013	0.250886	
N7	2.49071e-05	0.000289012	0.00146292	0.0050348	0.0135033	0.0299839	0.0569682	0.0946143	0.139589	0.185399	0.224179	0.248952	
POELAG_Adelocera_sp_M	0	0	0	0	0	0	0	0	1	0	0	0	
POELAG_Lacon_sp	0	0	0	0	0	0	0	0	1	0	0	0	
N8	0.00013822	0.00123706	0.00485563	0.0133589	0.0292826	0.0537986	0.0851371	0.11847	0.147974	0.169825	0.183782	0.192141	
N9	0.00103422	0.00802237	0.0255685	0.0548221	0.0912482	0.124889	0.144788	0.145381	0.129842	0.107571	0.088371	0.0784624	
POELEL_Elater_sp	0	0	0	0	1	0	0	0	0	0	0	0	
POELME_Melanotus_sp	0	0	0	0	0	1	0	0	0	0	0	0	
N10	0.000190966	0.00174056	0.00699505	0.0196121	0.0431181	0.0774264	0.115801	0.146491	0.159807	0.155153	0.14163	0.132034	
POELEL_Agriotes_sputator	0	0	0	0	0	0	0	0	1	0	0	0	
N11	0.000211549	0.00215603	0.00974739	0.0297166	0.0675667	0.118921	0.165235	0.183782	0.165738	0.123396	0.0797284	0.0538013	
POELEL_Agriotes_obscurus	0	0	0	0	0	0	0	0	0	0	1	0	
POELEL_Agriotes_lineatus	0	1	0	0	0	0	0	0	0	0	0	0	
POELDE_Limonius_sp	0	0	0	0	0	0	0	0	1	0	0	0	
