NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	
N1	0.000220626	0.000368899	0.000836372	0.00211278	0.00528653	0.0123246	0.0259355	0.0484175	0.0793722	0.113522	0.141038	0.151738	0.141053	0.113108	0.0781491	0.0464886	0.0237993	0.0104834	0.0039737	0.00129648	0.000364274	8.81995e-05	1.84178e-05	3.3202e-06	5.17281e-07	6.97368e-08	8.14638e-09	8.25819e-10	7.27671e-11	5.58337e-12	3.73795e-13	5.40826e-17	1.22523e-17	2.60277e-18	5.19352e-19	9.75424e-20	1.72869e-20	2.89972e-21	4.62137e-22	7.03772e-23	1.03956e-23	1.60506e-24	3.85543e-25	
N2	0.000304658	0.00053816	0.00121826	0.00293167	0.00684697	0.0148549	0.0292512	0.051578	0.0807537	0.111633	0.135723	0.144722	0.135074	0.110198	0.0785184	0.048841	0.0265215	0.012576	0.00521054	0.00188799	0.000598941	0.000166578	4.06788e-05	8.73736e-06	1.65372e-06	2.76365e-07	4.08663e-08	5.35898e-09	6.24677e-10	6.48835e-11	6.01499e-12	4.9473e-13	3.56358e-14	2.22184e-15	1.19464e-16	5.58981e-18	2.36914e-19	1.05295e-20	6.89917e-22	7.63065e-23	1.07167e-23	1.68783e-24	4.21964e-25	
N3	0.0164291	0.0207675	0.0288818	0.0412465	0.0576707	0.0767112	0.0954277	0.109856	0.116244	0.112558	0.0994354	0.079982	0.0584991	0.0388725	0.023456	0.0128496	0.00639054	0.00288581	0.00118361	0.000441105	0.000149448	4.60592e-05	1.29217e-05	3.30237e-06	7.69469e-07	1.63603e-07	3.17705e-08	5.64033e-09	9.16356e-10	1.36379e-10	1.86125e-11	2.33187e-12	2.68481e-13	2.84387e-14	2.77441e-15	2.49562e-16	2.07213e-17	1.58997e-18	1.12899e-19	7.44163e-21	4.62435e-22	3.00168e-23	3.68767e-24	
N4	0.0102559	0.0145583	0.0237531	0.0395329	0.0627153	0.0913787	0.119625	0.138761	0.141339	0.125679	0.0971948	0.0652256	0.0379367	0.0191151	0.00834508	0.00315853	0.00103743	0.000296083	7.3536e-05	1.5921e-05	3.01051e-06	4.98181e-07	7.22985e-08	9.22187e-09	1.03618e-09	1.02794e-10	9.02437e-12	7.0273e-13	4.865e-14	3.00118e-15	1.65349e-16	8.15413e-18	3.60726e-19	1.43462e-20	5.14014e-22	1.6626e-23	4.86479e-25	1.29031e-26	3.10962e-28	6.83988e-30	1.39613e-31	2.87732e-33	9.52845e-35	
N5	0.0079809	0.0118221	0.0204266	0.0359398	0.0598435	0.0906828	0.122203	0.14433	0.14798	0.130888	0.0994625	0.0647675	0.0360852	0.0171893	0.00699988	0.00243769	0.000726518	0.000185505	4.06335e-05	7.64736e-06	1.23878e-06	1.73047e-07	2.08882e-08	2.18341e-09	1.98076e-10	1.56307e-11	1.07545e-12	6.46681e-14	3.40648e-15	1.57568e-16	6.4152e-18	2.30437e-19	7.31997e-21	2.06103e-22	5.1554e-24	1.14821e-25	2.28199e-27	4.05584e-29	6.46044e-31	9.24422e-33	1.19367e-34	1.44142e-36	2.76959e-38	
N6	0.00227893	0.00429999	0.00947322	0.0201727	0.0392129	0.067901	0.103175	0.13612	0.154731	0.150693	0.125234	0.0885621	0.0531984	0.0271182	0.0117279	0.00430456	0.00134199	0.000355824	8.03722e-05	1.54958e-05	2.5558e-06	3.615e-07	4.39637e-08	4.60982e-09	4.17944e-10	3.28602e-11	2.24715e-12	1.34063e-13	6.9984e-15	3.20628e-16	1.29301e-17	4.60328e-19	1.45092e-20	4.06021e-22	1.01154e-23	2.24961e-25	4.47778e-27	7.99776e-29	1.28522e-30	1.86476e-32	2.46588e-34	3.12433e-36	6.10102e-38	
POCHCR_Pachybrachis_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.000367094	0.000782238	0.00217447	0.00604506	0.0152319	0.0335769	0.0637261	0.103165	0.14156	0.163899	0.159597	0.13041	0.0892897	0.0511888	0.0245677	0.00987482	0.00332684	0.000940616	0.000223545	4.47424e-05	7.55832e-06	1.08027e-06	1.30969e-07	1.35064e-08	1.18822e-09	8.94413e-11	5.77816e-12	3.21364e-13	1.54353e-14	6.42255e-16	2.32233e-17	7.32e-19	2.01742e-20	4.87632e-22	1.03677e-23	1.94462e-25	3.22685e-27	4.75032e-29	6.22078e-31	7.26649e-33	7.60106e-35	7.32503e-37	1.0713e-38	
N8	5.62295e-05	0.000133163	0.000441131	0.00150684	0.00469294	0.0127384	0.0296069	0.0584479	0.0975714	0.137354	0.162747	0.162106	0.135644	0.0953305	0.0562874	0.0279411	0.0116738	0.00411113	0.00122261	0.000307698	6.56917e-05	1.19286e-05	1.84751e-06	2.44788e-07	2.78319e-08	2.72409e-09	2.30265e-10	1.68645e-11	1.07369e-12	5.96153e-14	2.89605e-15	1.23483e-16	4.63575e-18	1.53701e-19	4.5142e-21	1.17788e-22	2.73828e-24	5.68737e-26	1.05822e-27	1.76876e-29	2.66846e-31	3.77089e-33	8.53192e-35	
N9	7.82734e-06	2.1347e-05	8.55356e-05	0.000353842	0.00132668	0.00432039	0.0120343	0.0284728	0.0569826	0.0961787	0.13661	0.163022	0.163275	0.137179	0.0966901	0.0572116	0.0284513	0.0119115	0.00420729	0.00125694	0.000318535	6.86907e-05	1.26475e-05	1.99535e-06	2.7072e-07	3.17046e-08	3.21699e-09	2.8387e-10	2.18644e-11	1.47531e-12	8.75199e-14	4.58055e-15	2.1222e-16	8.73256e-18	3.20157e-19	1.04903e-20	3.08107e-22	8.13485e-24	1.93613e-25	4.16584e-27	8.14785e-29	1.5146e-30	4.69718e-32	
POCHCL_Coptocephala_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Lachnaia_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	4.16158e-07	1.86248e-06	1.20279e-05	7.43601e-05	0.000398265	0.0017883	0.0066231	0.0200129	0.0489174	0.0960279	0.1505	0.187468	0.185074	0.144676	0.0896471	0.044161	0.0173732	0.00549022	0.0014031	0.000292098	4.99095e-05	7.05235e-06	8.30251e-07	8.20233e-08	6.84727e-09	4.86188e-10	2.95463e-11	1.54586e-12	7.00185e-14	2.75995e-15	9.51413e-17	2.88158e-18	7.70156e-20	1.8239e-21	3.84222e-23	7.2263e-25	1.2176e-26	1.84407e-28	2.51816e-30	3.11013e-32	3.49121e-34	3.68089e-36	6.03993e-38	
POCHCL_Smaragdina_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Macrolenes_dentipes	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	6.04541e-05	0.000137878	0.000435591	0.00143169	0.00434293	0.0116045	0.0267928	0.0529776	0.0892948	0.127951	0.155609	0.160469	0.140262	0.103921	0.0652958	0.0348207	0.0157785	0.00608412	0.0019998	0.000561414	0.000134906	2.78135e-05	4.93224e-06	7.54294e-07	9.97549e-08	1.14406e-08	1.14112e-09	9.92759e-11	7.5555e-12	5.04502e-13	2.96423e-14	1.53699e-15	7.05316e-17	2.87262e-18	1.04126e-19	3.36829e-21	9.74949e-23	2.53174e-24	5.91429e-26	1.24744e-27	2.39928e-29	4.45009e-31	1.33084e-32	
POCHCR_Cryptocephalus_venustus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	0.000166012	0.000373535	0.00115471	0.00364672	0.0103916	0.0255116	0.0529987	0.0924438	0.134869	0.164255	0.166844	0.141337	0.0999109	0.0590055	0.0291633	0.0120889	0.00421361	0.0012385	0.000307954	6.49948e-05	1.16843e-05	1.79569e-06	2.3679e-07	2.68913e-08	2.6399e-09	2.24849e-10	1.66765e-11	1.0809e-12	6.1441e-14	3.07335e-15	1.35738e-16	5.31048e-18	1.84621e-19	5.72097e-21	1.58484e-22	3.9361e-24	8.78849e-26	1.76883e-27	3.21736e-29	5.30237e-31	7.94994e-33	1.122e-34	2.5672e-36	
POCHCH_Exema_canadensis	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Chlamisus_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N13	0.0142375	0.019977	0.0322901	0.0532045	0.0825845	0.115462	0.141799	0.150807	0.137768	0.107613	0.0717013	0.0407118	0.0196998	0.00813	0.00286538	0.00086398	0.000223343	4.96161e-05	9.49678e-06	1.57046e-06	2.25017e-07	2.80168e-08	3.04042e-09	2.88447e-10	2.39951e-11	1.75551e-12	1.1329e-13	6.46778e-15	3.27595e-16	1.47623e-17	5.93472e-19	2.13418e-20	6.88304e-22	1.99593e-23	5.21664e-25	1.23184e-26	2.63412e-28	5.11226e-30	9.02504e-32	1.45306e-33	2.14872e-35	3.07276e-37	7.11203e-39	
N14	0.00903517	0.0141751	0.026177	0.0482524	0.0815818	0.121079	0.153844	0.164845	0.147585	0.10979	0.0676526	0.0344813	0.0145333	0.00506899	0.00146504	0.00035154	7.01961e-05	1.16957e-05	1.63077e-06	1.90891e-07	1.88212e-08	1.56846e-09	1.10866e-10	6.67072e-12	3.42899e-13	1.51127e-14	5.73144e-16	1.87702e-17	5.32701e-19	1.31462e-20	2.83066e-22	5.33551e-24	8.8321e-26	1.28799e-27	1.65975e-29	1.89558e-31	1.92422e-33	1.74095e-35	1.40769e-37	1.01989e-39	6.64088e-42	3.95435e-44	3.38466e-46	
N15	0.0218915	0.0310415	0.050151	0.0804297	0.117617	0.149742	0.161942	0.146853	0.110932	0.069602	0.036247	0.0156795	0.00564361	0.00169436	0.000425568	8.9725e-05	1.59378e-05	2.39442e-06	3.05473e-07	3.323e-08	3.09511e-09	2.47864e-10	1.7137e-11	1.02708e-12	5.35747e-14	2.44171e-15	9.76023e-17	3.43448e-18	1.0677e-19	2.94256e-21	7.2134e-23	1.57793e-24	3.08968e-26	5.43139e-28	8.59649e-30	1.2284e-31	1.58896e-33	1.86528e-35	1.992e-37	1.93993e-39	1.7283e-41	1.4429e-43	1.84413e-45	
POCHEU_Colasposoma_auripenne	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHEU_Bromius_obscurus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
