"rate","type"
0.00714119753785382,"fission"
0.00175783996896455,"fission"
-0.00218823598240871,"fission"
-0.00666096885728258,"fission"
0.00392171313324453,"fission"
-0.00273732646020774,"fission"
0.00418418834343405,"fission"
0.020414938747157,"fission"
0.0161704498132033,"fission"
0.00803595243192125,"fission"
0.00583176214545003,"fission"
0.00973611435642273,"fission"
-0.0079429886952658,"fission"
-0.00279267051845152,"fission"
0.006591172270501,"fission"
-0.000392578459924702,"fission"
-0.0083740129650359,"fission"
-0.00558067415689231,"fission"
-0.00522146941733857,"fission"
-0.0061749146211625,"fission"
-0.010420844886392,"fission"
0.00737608608091397,"fission"
0.0138560218378633,"fission"
-0.0112285461604228,"fission"
-0.00163839656775812,"fission"
-0.00370657878651101,"fission"
0.00690174941413436,"fission"
-0.0076912986019005,"fission"
0.00462298939436954,"fission"
0.000178535079573685,"fission"
-0.0174320672622866,"fission"
-0.00480730173422447,"fission"
0.00316108450732676,"fission"
-0.016665458551842,"fission"
-0.00460310252982011,"fission"
-0.00106822167526438,"fission"
-0.00744741657368445,"fission"
0.00644298341005258,"fission"
-0.0197316706052444,"fission"
-0.0277135431295167,"fission"
-0.0167450393099687,"fission"
-0.00609423350225854,"fission"
-0.00789190416264376,"fission"
-0.0101978266818028,"fission"
-0.0024988896842897,"fission"
-0.0105158418582138,"fission"
0.0106293835330416,"fission"
-0.0123698503331987,"fission"
-0.00375524121238673,"fission"
-0.00803898446953248,"fission"
-0.00668725072145108,"fission"
-0.00891468850639169,"fission"
-0.0155682529357558,"fission"
-0.00926754907387631,"fission"
-0.0119027258137962,"fission"
-0.00175183681896672,"fission"
-0.0044486725079902,"fission"
0.00194690891893693,"fission"
0.000161289889607528,"fission"
0.0132813440025174,"fission"
-0.00260634208452252,"fission"
-0.000694784029705143,"fission"
-0.00137324547732511,"fission"
0.0145166445282397,"fission"
-0.00362134108023166,"fission"
0.00138813977684465,"fission"
-0.0119302396680281,"fission"
-0.0063782601882829,"fission"
-0.00562295185151231,"fission"
-0.00964944401514334,"fission"
-0.00604527753885855,"fission"
-0.00571314310436889,"fission"
-0.00215362253638481,"fission"
-0.00456247794371031,"fission"
-0.0145761868001215,"fission"
-0.00487198824624107,"fission"
-0.0126250656484046,"fission"
-0.00708748664221395,"fission"
0.000496293699497458,"fission"
-0.00199513744161843,"fission"
-0.00896139864879099,"fission"
-0.0161242529914547,"fission"
-0.00982271863733552,"fission"
0.00103903707481508,"fission"
0.0117970796541514,"fission"
-0.00307923002982431,"fission"
-0.00508800593665101,"fission"
-0.0103206377157762,"fission"
-0.00639234242284662,"fission"
-0.0119177363000662,"fission"
-0.010969272662643,"fission"
-0.00898433282329627,"fission"
0.00197702354989055,"fission"
-0.0106684760932863,"fission"
-0.00682001587085826,"fission"
-0.00827574797405245,"fission"
-0.00831022129326627,"fission"
-0.00447559905637402,"fission"
-0.00163473477090568,"fission"
0.00354934549367602,"fission"
-0.00123597229323961,"fission"
-0.0078783092587572,"fission"
0.00359582156675325,"fission"
0.00744148931903053,"fission"
-0.00510933577795069,"fission"
-0.0138235719253058,"fission"
-0.0145041938547128,"fission"
-0.00798342965107025,"fission"
-0.00802057214300389,"fission"
-0.00911735279213298,"fission"
-0.00473293925100098,"fission"
-0.00138742662557001,"fission"
-0.00215129336348662,"fission"
0.0126759763260214,"fission"
-0.0078077743602762,"fission"
0.00232295022111849,"fission"
0.00869790666668638,"fission"
0.0026652011899843,"fission"
-0.00208488206061836,"fission"
0.00125412134288138,"fission"
-0.000501780557735079,"fission"
0.0063905928338114,"fission"
0.0156936898566219,"fission"
-0.000587596830363819,"fission"
-0.00690759080135114,"fission"
-0.00687916587510926,"fission"
-0.003341691647657,"fission"
-0.00392512870437869,"fission"
0.00420357908270422,"fission"
0.000322567765656579,"fission"
0.0151616314756778,"fission"
-0.0117943678632023,"fission"
0.00449388259031702,"fission"
-0.00705587638337696,"fission"
-0.000720594509624743,"fission"
0.000283378283485874,"fission"
-0.00222855084160244,"fission"
0.000164894182241016,"fission"
0.000196267258776811,"fission"
0.0197184236005084,"fission"
0.0139321964154036,"fission"
-0.000333327460709302,"fission"
0.0026937715269176,"fission"
0.00102627099922884,"fission"
0.000140774191824516,"fission"
-0.00915284238940706,"fission"
-0.0042763280040271,"fission"
0.00536688890935524,"fission"
0.00833971451592444,"fission"
0.00398666391344396,"fission"
0.00206745353170733,"fission"
0.00183248931800739,"fission"
0.00414975682069046,"fission"
0.00499328357972457,"fission"
-0.00171572386714918,"fission"
-1.74756797897543e-05,"fission"
0.00305536112679229,"fission"
0.0114285206534006,"fission"
0.0161380423451248,"fission"
0.0135641883567768,"fission"
0.00332173233121974,"fission"
0.00143443705953498,"fission"
0.00999345615128184,"fission"
0.019016633776266,"fission"
0.0165239665019345,"fission"
0.0220750101877715,"fission"
0.0215104806436546,"fission"
0.00505865743988461,"fission"
0.00686070859778456,"fission"
-0.00189919192250939,"fission"
0.00148803010434474,"fission"
0.00555378184519252,"fission"
-0.0050231060445928,"fission"
-0.00438295881955628,"fission"
-0.00618162338447522,"fission"
-0.00226876903609234,"fission"
-0.00378269921668172,"fission"
0.00261319762125124,"fission"
0.00294819364435281,"fission"
0.000793459855841195,"fission"
-0.00186740277124079,"fission"
0.00311010192379274,"fission"
-0.00814076321735769,"fission"
0.0140160191205699,"fission"
-0.00238053189670761,"fission"
-0.00281484689821075,"fission"
0.00358180102747254,"fission"
0.00649234571277946,"fission"
0.00973944689143033,"fission"
0.00017950323039042,"fission"
-0.00225152806187068,"fission"
0.00765819966304615,"fission"
-0.0112297004623103,"fission"
0.000301928599982057,"fission"
0.00935479645384216,"fission"
0.00681663285151694,"fission"
0.0129550215936548,"fission"
0.00559553729241547,"fission"
-0.000727817925239892,"fission"
0.00519931352602926,"fission"
0.0107919622703166,"fission"
0.000274500206714361,"fission"
0.0118053066952649,"fission"
0.00349199684403599,"fission"
0.017337634125483,"fission"
0.00864132169386696,"fission"
0.00424950364016388,"fission"
-0.00419005399326945,"fission"
-0.00077094291393766,"fission"
-0.00188739592296052,"fission"
-0.00344692248353414,"fission"
0.00233957407704891,"fission"
0.0103219255405992,"fission"
-0.00465545824198368,"fission"
0.00378916942294652,"fission"
0.00363369997468552,"fission"
0.0169168728055492,"fission"
0.0228003076333607,"fission"
0.0121672038956067,"fission"
-0.00754827524761569,"fission"
0.000930280823884482,"fission"
-0.00427665019243381,"fission"
0.000103077208934703,"fission"
0.00414257442604769,"fission"
0.000957324359684578,"fission"
-0.00268152675660303,"fission"
0.00344124674660386,"fission"
0.0174237306291366,"fission"
0.00156376328510919,"fission"
0.00514334541934787,"fission"
0.0130736684304504,"fission"
0.0202758107883163,"fission"
-0.0024319557443016,"fission"
0.010827502085399,"fission"
0.0116573583777674,"fission"
0.0112447821778123,"fission"
0.00779325691101449,"fission"
-0.00627789957457424,"fission"
-0.00649271789685721,"fission"
0.00156209412941449,"fission"
-0.000835455489529447,"fission"
-0.00856645119737695,"fission"
0.00510975687724448,"fission"
0.00466033501623558,"fission"
-0.00446119644078392,"fission"
0.0212075194202916,"fission"
0.00754734658212666,"fission"
0.0136918404407076,"fission"
0.0135691017932156,"fission"
0.00635815575003074,"fission"
0.00102636624055427,"fission"
-0.0182187857736809,"fission"
-0.00231837459194326,"fission"
0.00483524636815498,"fission"
0.0276405153240557,"fission"
0.0190773430491793,"fission"
0.0237183972385901,"fission"
0.00812465036442712,"fission"
0.0187040417428595,"fission"
0.00262396687850097,"fission"
0.00731035810864201,"fission"
-0.00557174130854554,"fission"
0.0107708749107206,"fission"
0.00214625864935721,"fission"
1.16946839686313e-05,"fission"
0.00136515566802296,"fission"
-0.00338524547918311,"fission"
0.00457157496214274,"fission"
-0.00522616471216909,"fission"
0.0194598932568112,"fission"
-0.00444445569638418,"fission"
0.0095515149960408,"fission"
0.00035188222434108,"fission"
-0.000996056970606809,"fission"
0.00208667779653174,"fission"
-0.000326311375842851,"fission"
0.0133609133437748,"fission"
0.0121640689852575,"fission"
0.00645003849745383,"fission"
-0.000209921828502433,"fission"
-0.00597159236311792,"fission"
-0.00703166033756014,"fission"
-0.00800563911902478,"fission"
-0.0023767961236986,"fission"
-0.00411467037536067,"fission"
-0.011080815193284,"fission"
0.0206896004982098,"fission"
0.0273778342968934,"fission"
0.0228849046229344,"fission"
0.0101785038208301,"fission"
0.00128488306200346,"fission"
0.000706289429705695,"fission"
0.000924667345065773,"fission"
0.00454982251179453,"fission"
-0.000937613650541005,"fission"
-0.00267376675486561,"fission"
-0.0135295281352468,"fission"
-0.0132274684305399,"fission"
-0.0150550750250056,"fission"
0.00543337767213603,"fission"
0.00492626456523435,"fission"
0.00868117641802913,"fission"
0.00756510677274392,"fission"
0.000674859689748494,"fission"
0.00337527339326506,"fission"
0.000411664089911992,"fission"
0.017553812244529,"fission"
0.00814203819634873,"fission"
-0.00314262095261129,"fission"
0.00114190199018498,"fission"
0.00103239364125728,"fission"
0.00722059664070011,"fission"
0.0143017864652982,"fission"
0.00748369885486839,"fission"
-0.00464540672877164,"fission"
0.0135906921616951,"fission"
-0.00447506654611721,"fission"
-0.00322614496560351,"fission"
-0.00180957691577554,"fission"
0.00034908188537877,"fission"
0.0054164364982041,"fission"
-0.00294491172416424,"fission"
-0.00218078230814112,"fission"
0.000960521368067598,"fission"
0.00581090976464307,"fission"
0.00677748402148369,"fission"
-0.0121433958505377,"fission"
-0.0122540302348927,"fission"
0.00429268994338673,"fission"
0.00201963383283041,"fission"
0.0089276402578122,"fission"
0.00274142641861957,"fission"
0.0200252394401565,"fission"
0.0144820207828471,"fission"
0.0085312317523336,"fission"
0.00717235822686902,"fission"
0.00362503533930176,"fission"
0.00437469720901702,"fission"
0.0128124683588075,"fission"
0.0185572769896763,"fission"
0.0155670769771347,"fission"
0.00357041831071232,"fission"
-0.0078332138989005,"fission"
0.018037947034865,"fission"
0.00666237525403959,"fission"
0.0128878030810317,"fission"
0.00382531589903868,"fission"
0.010162050455107,"fission"
0.0233679049081502,"fission"
-0.00470816500164677,"fission"
0.0125421986211781,"fission"
0.00607145667332787,"fission"
0.0119814877721065,"fission"
-0.00614002943898632,"fission"
0.00155654833622694,"fission"
-0.00256487310696511,"fission"
-0.000947187541742374,"fission"
0.0148109118001696,"fission"
0.00695025428924901,"fission"
0.0175959590844128,"fission"
0.0182534867499695,"fission"
0.01084314941992,"fission"
0.0111539206435685,"fission"
0.0104566295972129,"fission"
0.00584424794037976,"fission"
0.018953695637598,"fission"
0.0059518154869889,"fission"
-0.00113144980887018,"fission"
0.0081560611818988,"fission"
0.00886295304599919,"fission"
0.0082962259421861,"fission"
0.0134935151998208,"fission"
0.00243971861475332,"fission"
0.0034624488697283,"fission"
0.0143420481260522,"fission"
0.0050635981865287,"fission"
0.00478516524156582,"fission"
-0.00708815056466742,"fission"
-0.00518883590866192,"fission"
-0.00695433416358662,"fission"
-0.00163348181589916,"fission"
-0.00186853943816741,"fission"
0.00384677163004432,"fission"
5.95535865859954e-06,"fission"
0.00487203705768802,"fission"
-0.00326271150760898,"fission"
0.00206062858272693,"fission"
-0.00520207427300912,"fission"
0.00846970521426202,"fission"
0.00189390724657693,"fission"
-0.00867709853114944,"fission"
0.00307307626820046,"fission"
0.0177232450807312,"fission"
0.0204946869113742,"fission"
-0.00574435722989979,"fission"
-0.00138202277586813,"fission"
-0.00894368293147374,"fission"
-0.00421322510474023,"fission"
0.000956011085804606,"fission"
-0.00630905246309444,"fission"
0.0125054879587029,"fission"
0.000599346189501254,"fission"
0.00189026748903759,"fission"
-0.0103880769983372,"fission"
-0.00407450748137445,"fission"
0.00827200734326695,"fission"
0.00213146533379995,"fission"
0.00140243396014596,"fission"
0.000489039867858147,"fission"
0.00688532241316821,"fission"
0.00844516921961512,"fission"
0.0100106406418696,"fission"
-0.00200459175038024,"fission"
0.0112748490174483,"fission"
0.00529957965948573,"fission"
0.00379875181415596,"fission"
2.352766184293e-05,"fission"
0.00477855058736946,"fission"
0.00884264466316527,"fission"
0.00770217736536197,"fission"
-0.0004748213375551,"fission"
-0.00480154797856932,"fission"
0.00161223681567611,"fission"
0.0160919352083298,"fission"
0.0170048066324982,"fission"
0.0150762452499361,"fission"
0.00333097392652566,"fission"
0.0179487892977009,"fission"
-0.00779140574316178,"fission"
0.00270797845829321,"fission"
1.39244706608178e-05,"fission"
0.0015211935752416,"fission"
-0.00680595224416339,"fission"
-0.00483486411057645,"fission"
-0.0131481352183271,"fission"
-0.00375616778075732,"fission"
-0.00339023891799007,"fission"
-0.0142832110633181,"fission"
-0.0120592023869076,"fission"
-0.000166216235884829,"fission"
-0.013848469864503,"fission"
-0.00345692474065149,"fission"
0.000624697876606859,"fission"
0.00434962581627277,"fission"
-0.0112201494971958,"fission"
-0.0145956253366696,"fission"
-0.0116498444274538,"fission"
-0.0101782690585429,"fission"
-0.0126570170733433,"fission"
-0.00219617109197592,"fission"
-0.00411836584188439,"fission"
-0.00831799026707945,"fission"
-0.0118449793202903,"fission"
0.0238135457677954,"fission"
0.00386032265252441,"fission"
0.00869144131234991,"fission"
0.0073747725679637,"fission"
-0.00907217776163025,"fission"
-0.00189166155888698,"fission"
-0.00423451504315591,"fission"
-0.00849980266765811,"fission"
-0.00154422242875245,"fission"
-0.000158370275599701,"fission"
-0.0207194027948629,"fission"
0.00236617329493463,"fission"
-0.00597387156160249,"fission"
0.00872695628017381,"fission"
0.00107756311813829,"fission"
0.000316730841413076,"fission"
-0.00610764691260692,"fission"
-0.00970906706862222,"fission"
-0.000715413541590409,"fission"
-0.00875222566347175,"fission"
-0.000642844085354049,"fission"
0.00571194772131187,"fission"
-0.0097499856948793,"fission"
-0.0104602138644093,"fission"
-0.00203191851605712,"fission"
0.00260722732136116,"fission"
0.00270016955785425,"fission"
0.00331039098311488,"fission"
0.00156751703650946,"fission"
-0.00494225714913965,"fission"
-0.00291392936675678,"fission"
-0.00318556977233632,"fission"
0.00575669971717014,"fission"
0.0107788550063599,"fission"
0.0090984266628112,"fission"
0.00782682644863557,"fission"
0.0082673103630785,"fission"
0.00703241049467566,"fission"
0.00832958244505686,"fission"
0.00170117832947929,"fission"
-0.0135381879499876,"fission"
0.00269432591262383,"fission"
-0.0121935162016798,"fission"
-0.00317605448517329,"fission"
-0.0150412183533677,"fission"
-0.00656464287448643,"fission"
-0.0089361151701174,"fission"
-0.00785413737854001,"fission"
0.00484757493482137,"fission"
0.00382326525060388,"fission"
-0.00199578184031793,"fission"
0.00088886632147616,"fission"
-0.000958574580603201,"fission"
0.00683142748031308,"fission"
0.000207954155184605,"fission"
-0.0115310471501096,"fission"
-0.00228857447789711,"fission"
-0.00147262517807132,"fission"
-0.0111600370988349,"fission"
-1.25080250702771e-05,"fission"
0.00492477562747314,"fission"
0.0122622818320799,"fission"
-0.00109337175731611,"fission"
-0.000222043168613619,"fission"
-0.00391434747813013,"fission"
-0.00248852827916692,"fission"
0.00833801564729866,"fission"
0.00230776352168383,"fission"
0.000338865036992965,"fission"
0.00329798675577207,"fission"
-0.00559291912589476,"fission"
0.00773760027494338,"fission"
-0.00402913066474738,"fission"
0.00187154636453779,"fission"
-0.00399234204695791,"fission"
-0.00390723997993404,"fission"
-0.00519848657466383,"fission"
0.00198238944084876,"fission"
0.00773922044823521,"fission"
-0.00379112211554865,"fission"
-0.000676861219906906,"fission"
0.00227934093533121,"fission"
0.0044545859236745,"fission"
0.00874329764997295,"fission"
-0.00233694759201355,"fission"
-0.00461346740697614,"fission"
0.00627982793137072,"fission"
0.00496064457193955,"fission"
-0.0057986289628191,"fission"
-0.00186503811468634,"fission"
0.0025121593746487,"fission"
-0.00151310153144712,"fission"
-0.00496944024161447,"fission"
0.0100894663952817,"fission"
0.00223153354377087,"fission"
0.00775760500000495,"fission"
0.00754535887213082,"fission"
-0.000608217290941123,"fission"
-0.00414866159057528,"fission"
-0.000609435041559183,"fission"
0.0019550541895657,"fission"
-0.0030530509945754,"fission"
-0.00151857468655004,"fission"
0.00757263277686662,"fission"
0.00795734562694454,"fission"
-0.00267706438471136,"fission"
0.0119579787646102,"fission"
0.00550384341427669,"fission"
-0.00360831761181942,"fission"
-0.00278383708518776,"fission"
0.00186875026701287,"fission"
0.00226393580826808,"fission"
0.00956352472515787,"fission"
0.00282322810405618,"fission"
-0.00223074504374391,"fission"
0.00783947006298514,"fission"
-0.000490258623455642,"fission"
0.00641938077194313,"fission"
0.00541367701368657,"fission"
-0.00127232702779339,"fission"
-0.00227441913113153,"fission"
-0.00276745617199952,"fission"
0.00254943975177187,"fission"
0.00730024404268792,"fission"
0.00795510672138936,"fission"
-0.00358251346944572,"fission"
-0.000922978613717566,"fission"
0.000407721776099618,"fission"
0.00106297467537765,"fission"
0.00373665681849599,"fission"
0.0083154557561248,"fission"
0.000598335317160272,"fission"
-0.00307320899938316,"fission"
-0.00154255636111286,"fission"
-0.00294992259096084,"fission"
0.00233843529889441,"fission"
0.00252345086677223,"fission"
0.00333782426633136,"fission"
0.00171681838777137,"fission"
0.00910572590971778,"fission"
-0.00700107043550489,"fission"
0.00490978755023905,"fission"
-0.0086658801759161,"fission"
0.0127991272590844,"fission"
0.0114559749385101,"fission"
0.00871753223928112,"fission"
0.0127424210018248,"fission"
-0.00357896764593209,"fission"
-0.00814097038071345,"fission"
-0.00553632118143611,"fission"
-0.00393639663804471,"fission"
0.00806879388326186,"fission"
0.00656000948123305,"fission"
0.00403188187258659,"fission"
0.000226158448662384,"fission"
-0.00176373355093939,"fission"
-0.000944675762693926,"fission"
0.0105875911680634,"fission"
-0.00230919153690521,"fission"
-0.00304135798036159,"fission"
-0.0137411709164754,"fission"
-0.015142123464975,"fission"
-0.0130042022388064,"fission"
-0.00481669981026256,"fission"
-0.00516472381730056,"fission"
0.00232502056945689,"fission"
0.00387029813679924,"fission"
0.00219159052900936,"fission"
0.000637464246655416,"fission"
0.000621328000935712,"fission"
-0.00534425159232274,"fission"
0.00949805118962864,"fission"
0.00355668626414951,"fission"
-0.00854710348778057,"fission"
-0.0089073781860854,"fission"
-0.00179799407662328,"fission"
0.00437394439559101,"fission"
0.002276285882148,"fission"
0.0101354783008701,"fission"
0.00103233994462574,"fission"
0.00940711836909433,"fission"
-0.00121468210458133,"fission"
-0.00481003783160055,"fission"
-0.0163341130818789,"fission"
-0.0175591418660463,"fission"
-0.0222389185844845,"fission"
-0.00311398710535254,"fission"
-0.005113763512172,"fission"
-0.00409376695762057,"fission"
-0.00507651592303145,"fission"
-0.00461251092804111,"fission"
-0.0109370482959918,"fission"
-0.00793039751471881,"fission"
0.00130616502809349,"fission"
-0.00615169753654403,"fission"
0.00263171082067424,"fission"
9.78140909186943e-05,"fission"
0.00426703441826964,"fission"
0.0024100772074996,"fission"
0.0029817169033169,"fission"
-0.00552090422556814,"fission"
-0.00135519767964462,"fission"
-0.0173478055704813,"fission"
-0.00529142831134918,"fission"
0.00113467801512565,"fission"
-0.00477130204206004,"fission"
-0.0110374612931139,"fission"
-0.00612042243863123,"fission"
0.00249937128784684,"fission"
-0.0168455282384695,"fission"
-0.00518284886508243,"fission"
-0.00360209671076276,"fission"
-0.00257646598617483,"fission"
-0.00672451538132406,"fission"
-0.0103479610226024,"fission"
-0.00226216974473684,"fission"
0.00860287129127069,"fission"
-0.0109592168329635,"fission"
-0.0053100476376608,"fission"
-0.0122624621599939,"fission"
-0.00568706908101379,"fission"
-0.007509539412939,"fission"
-0.00619961561382448,"fission"
-0.00135113652625582,"fission"
-0.00397202079699855,"fission"
-0.00643976768630905,"fission"
0.00699255551543967,"fission"
0.000471806330470278,"fission"
0.00706667002686576,"fission"
-0.0086016455911309,"fission"
-0.00737442321266617,"fission"
-0.00625971471201403,"fission"
-0.00719017049514132,"fission"
-0.0132968997837112,"fission"
-0.0049756366379544,"fission"
-0.00145590294840046,"fission"
0.00407933181596284,"fission"
-0.0169149816143956,"fission"
-0.0165146299547513,"fission"
-0.0118796561606738,"fission"
-0.0142189046694166,"fission"
-0.0121929767017211,"fission"
-0.0103814102939201,"fission"
-0.0122221087340595,"fission"
-0.00665218016889164,"fission"
-0.00383925833759006,"fission"
-0.000944820049538822,"fission"
0.00842049834196255,"fission"
0.0113466278849484,"fission"
0.000662692346613274,"fission"
0.0068834743942945,"fission"
0.0105043420624363,"fission"
-0.00818947837022046,"fission"
0.00432250607470681,"fission"
-0.00401832276387412,"fission"
-0.00116821181697799,"fission"
-0.000194476434569548,"fission"
0.00110904435146288,"fission"
0.019299671511901,"fission"
-0.000161875571621218,"fission"
0.00475501829411756,"fission"
0.00534388395467043,"fission"
0.0100543204958522,"fission"
-0.000161117160730811,"fission"
-0.00821094163904192,"fission"
-0.00254512036734772,"fission"
-0.0125394810660518,"fission"
-0.00426965846909332,"fission"
-0.00606231724806344,"fission"
-0.0107118466732074,"fission"
0.00323653559922183,"fission"
-0.00840830343398927,"fission"
-0.00779823091504257,"fission"
0.00955607414188027,"fission"
-0.00296824947672434,"fission"
-0.0109098618728184,"fission"
-0.00550696966884366,"fission"
0.00455512831299468,"fission"
-0.00576178832868695,"fission"
-0.000509212655763007,"fission"
0.00460299951997282,"fission"
-0.00053986920917135,"fission"
-0.00159399628041063,"fission"
-0.00460118069818658,"fission"
-0.00385286444941639,"fission"
0.00376934466238132,"fission"
-0.0112008243510508,"fission"
0.00563613505165266,"fission"
0.00488804657050861,"fission"
-0.00266918744108992,"fission"
-0.00872162552023953,"fission"
-0.00854100627189537,"fission"
0.00570134196238042,"fission"
-0.00601314343974507,"fission"
-0.00980837234799094,"fission"
-0.0128944931718338,"fission"
0.000850662998611352,"fission"
-0.00615016013827134,"fission"
-0.00367348519113645,"fission"
0.00313890312204978,"fission"
-0.00815562287815963,"fission"
-0.00335169485606618,"fission"
-0.00707926419685738,"fission"
-0.0225552958715457,"fission"
-0.0096549993532404,"fission"
-0.0237846753692368,"fission"
-0.0167842255281378,"fission"
0.00632890873228205,"fission"
-0.000136470853460528,"fission"
-0.00615742136207073,"fission"
-0.00884472365219034,"fission"
-0.0102030453983821,"fission"
-0.00764440586497775,"fission"
-0.00205904532721251,"fission"
-0.00965722086288686,"fission"
0.000654678531848878,"fission"
-0.00678251377532258,"fission"
0.00489311208869638,"fission"
-0.000421306562616436,"fission"
-0.00258864031533176,"fission"
-0.0004251121860969,"fission"
-0.00164536339112302,"fission"
-0.00237139306919419,"fission"
0.014848767716933,"fission"
-0.0074589916567781,"fission"
0.00623895041043678,"fission"
0.00767155579269822,"fission"
-0.00227822831859303,"fission"
0.00102135081734192,"fission"
-0.00813692637991064,"fission"
-0.0074187543155393,"fission"
-0.00057457865998425,"fission"
-0.00400315616211958,"fission"
-0.00104853895166051,"fission"
0.000449046718416737,"fission"
0.00301347950790684,"fission"
-0.0010827765288679,"fission"
-0.0151773965838061,"fission"
-0.00607621168165933,"fission"
-0.00218368434537989,"fission"
0.000824329678800716,"fission"
-0.00231218100889799,"fission"
-0.00470551799741527,"fission"
0.0041747491553968,"fission"
0.00283436681061735,"fission"
-0.00908100997537357,"fission"
0.0109852935033927,"fission"
-0.0125104305687757,"fission"
0.00206232695374185,"fission"
-0.00615630574255333,"fission"
0.0041570470977555,"fission"
-0.0071697304119161,"fission"
0.000277419361977602,"fission"
-0.0139188828009297,"fission"
-0.000413099997292214,"fission"
0.000306194686519155,"fission"
0.00146121867709617,"fission"
0.00244867315143274,"fission"
-0.00202363415157653,"fission"
-0.00560588494887744,"fission"
0.010526398162742,"fission"
0.00261765871116515,"fission"
0.00732472468581873,"fission"
-0.0108190514259285,"fission"
-0.0105757856359052,"fission"
-0.00365427181512212,"fission"
0.00673747981480874,"fission"
-0.0191762141550041,"fission"
0.0015476380254351,"fission"
0.00186825337866197,"fission"
-0.00493497752462536,"fission"
0.00566457574885469,"fission"
-0.00439028591192866,"fission"
0.00228329753430347,"fission"
-0.00346053051089272,"fission"
-0.0100959576435837,"fission"
0.00911698136516393,"fission"
0.0121828354837732,"fission"
0.012792513530089,"fission"
0.00272495824137687,"fission"
0.0115748384351322,"fission"
0.0179050353629415,"fission"
0.0124115277493387,"fission"
0.00782358166969404,"fission"
-0.00832623229522759,"fission"
0.00566064641008205,"fission"
0.00989662206089349,"fission"
0.00422362948596408,"fission"
0.0213477033984608,"fission"
0.0239590655432335,"fission"
0.023737827224445,"fission"
0.0278510313705655,"fission"
0.027567486265869,"fission"
-0.0010585486775343,"fission"
0.0148049877067357,"fission"
0.022247233410144,"fission"
0.022754351018187,"fission"
0.00110480884547171,"fission"
0.00693745781776439,"fission"
0.0189209453211442,"fission"
0.000756639280640702,"fission"
0.00721604182765075,"fission"
0.00148302966044224,"fission"
-0.000932837693341369,"fission"
0.0122652642493534,"fission"
0.00904556579468112,"fission"
0.000757873889490512,"fission"
0.00607579394783255,"fission"
-0.0027616132819894,"fission"
-0.00543373821099944,"fission"
-2.46582118112321e-06,"fission"
-0.00555131105238396,"fission"
0.00412212362075744,"fission"
0.00868796632815847,"fission"
0.0058019777848914,"fission"
0.0248980079593951,"fission"
-0.00315512349059777,"fission"
0.00632486500428404,"fission"
0.013808730054325,"fission"
0.00726018896467256,"fission"
0.00419863885809719,"fission"
0.0124822573999099,"fission"
0.030455201641998,"fission"
0.0315313776152812,"fission"
0.0158078276674075,"fission"
