NODE	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	
N1	0.112425	0.110812	0.10741	0.102166	0.0951659	0.0866471	0.0769832	0.0666474	0.0561597	0.0460257	0.0366793	0.0284394	0.0214884	0.0158735	0.0115289	0.00830976	0.00603182	0.00450723	0.00357478	0.00312458	
POCHCH_Timarcha_intricata	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N2	0.194693	0.163092	0.13599	0.112651	0.0924597	0.0749419	0.0597674	0.0467259	0.035685	0.0265417	0.0191793	0.0134425	0.00913166	0.00601517	0.00385051	0.00240724	0.00148455	0.000920791	0.000595322	0.000424867	
POCHCH_Timarcha_metallica	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.219053	0.183181	0.15177	0.123676	0.0981804	0.075143	0.0548967	0.0379469	0.024638	0.0149391	0.00842343	0.00440468	0.00213387	0.000958882	0.000401407	0.000158027	5.96144e-05	2.23793e-05	9.05832e-06	4.67411e-06	
N4	0.215769	0.181146	0.151195	0.124355	0.0996225	0.0767795	0.0562771	0.0388465	0.025053	0.0150033	0.00830613	0.00423901	0.0019923	0.000863539	0.000346914	0.000130623	4.71539e-05	1.70846e-05	6.81293e-06	3.54126e-06	
N5	0.218106	0.182527	0.15145	0.123658	0.0983848	0.0754708	0.0552575	0.038276	0.024901	0.0151275	0.00854554	0.00447649	0.00217218	0.000977439	0.00040961	0.000161384	6.09188e-05	2.28699e-05	9.23375e-06	4.737e-06	
POCHCH_Timarcha_pimelioides	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_tenebricosa	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.154522	0.1391	0.131522	0.125677	0.116721	0.102232	0.0826924	0.0608859	0.0403926	0.0239655	0.0126469	0.00591263	0.00244256	0.000890558	0.000286771	8.19012e-05	2.10111e-05	5.02389e-06	1.2492e-06	4.37245e-07	
N7	0.185236	0.159362	0.139545	0.122591	0.105946	0.0882343	0.0695167	0.0510425	0.0345308	0.0213446	0.011984	0.00608672	0.00278953	0.00115227	0.000429326	0.000144911	4.48921e-05	1.32436e-05	4.12119e-06	1.73769e-06	
N8	0.0896573	0.0882082	0.0973818	0.111627	0.123816	0.12676	0.11655	0.0948264	0.067744	0.0423318	0.0231007	0.0110069	0.00458294	0.00167045	0.000534621	0.000151073	3.81563e-05	8.90333e-06	2.12833e-06	7.12854e-07	
POCHCH_Timarcha_strangulata	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_scabripennis	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	0.269804	0.221316	0.174955	0.130712	0.0902648	0.056419	0.0313637	0.0152993	0.00648544	0.00237351	0.000746975	0.00020177	4.67685e-05	9.31481e-06	1.59894e-06	2.3786e-07	3.09856e-08	3.61747e-09	4.06737e-10	6.26005e-11	
N10	0.267743	0.221362	0.177	0.133221	0.0916996	0.0563211	0.0303009	0.0140961	0.00562147	0.00191146	0.000552506	0.0001356	2.82647e-05	5.01104e-06	7.57626e-07	9.80966e-08	1.09643e-08	1.08241e-09	1.04362e-10	1.58219e-11	
POCHCH_Timarcha_rugosa	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_espanoli	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_ventricosa	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.110309	0.105918	0.111454	0.119927	0.124534	0.120143	0.105112	0.082042	0.0564517	0.0339356	0.0177005	0.00797032	0.00308805	0.00102806	0.000294487	7.30323e-05	1.5952e-05	3.21524e-06	6.82699e-07	2.16389e-07	
N12	0.195061	0.167443	0.145733	0.126455	0.10702	0.0864138	0.0653232	0.0455512	0.0289842	0.0166999	0.00866701	0.00403752	0.00168472	0.000629056	0.000210278	6.31368e-05	1.72246e-05	4.43088e-06	1.20354e-06	4.60722e-07	
N13	0.159418	0.146598	0.142713	0.138718	0.127412	0.106275	0.0784799	0.0505294	0.0281175	0.0134606	0.0055336	0.00195346	0.000592949	0.000155112	3.50859e-05	6.89726e-06	1.19006e-06	1.85159e-07	2.86568e-08	6.49187e-09	
POCHCH_Timarcha_marginicollis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_calceata	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_lugens	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	0.0995794	0.0968118	0.104116	0.115108	0.123161	0.122605	0.11073	0.08918	0.0632517	0.0391361	0.0209748	0.00968749	0.00384342	0.00130842	0.000382946	9.70533e-05	2.16873e-05	4.46461e-06	9.49668e-07	2.88718e-07	
POCHCH_Timarcha_intermedia	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	0.0827627	0.0821055	0.091469	0.105679	0.118753	0.124493	0.118565	0.100769	0.0754763	0.0493709	0.0280205	0.0137359	0.00579983	0.00210734	0.000659875	0.000179112	4.27851e-05	9.33977e-06	2.05849e-06	6.19874e-07	
N16	0.011381	0.0221013	0.0484786	0.0932333	0.148174	0.189132	0.190012	0.148141	0.0888935	0.0409464	0.0145098	0.00397925	0.000851938	0.000143904	1.941e-05	2.11981e-06	1.90755e-07	1.45275e-08	9.97052e-10	8.60022e-11	
N17	0.00248958	0.00561449	0.0177084	0.0511075	0.115649	0.193289	0.231998	0.197068	0.117659	0.0493129	0.0145526	0.00304333	0.000455059	4.91781e-05	3.88788e-06	2.27845e-07	1.00484e-08	3.40822e-10	9.50059e-12	3.58745e-13	
N18	0.00317726	0.00670459	0.0204308	0.0579976	0.12795	0.205225	0.233258	0.186096	0.104082	0.0409732	0.0114425	0.00229118	0.000333075	3.56373e-05	2.84647e-06	1.7217e-07	8.00002e-09	2.90496e-10	8.69324e-12	3.46869e-13	
POCHCH_Timarcha_maritima	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	0.00022762	0.0014055	0.0109104	0.058966	0.185929	0.311595	0.270897	0.12343	0.031372	0.00477374	0.000462396	2.99716e-05	1.35368e-06	4.40377e-08	1.06074e-09	1.93649e-11	2.73453e-13	3.04802e-15	2.79658e-17	3.08981e-19	
POCHCH_Timarcha_interstitialis	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_cornuta	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N20	0.00166716	0.00354335	0.0114253	0.0357129	0.0892355	0.166074	0.223779	0.215598	0.147833	0.0721944	0.0252308	0.00636114	0.00116901	0.000158478	1.60541e-05	1.23177e-06	7.26483e-08	3.36911e-09	1.32289e-10	6.78912e-12	
POCHCH_Timarcha_recticollis	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_sinuaticollis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_goettingensis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N21	0.022369	0.0261705	0.0373778	0.0562423	0.0817502	0.109615	0.132041	0.14056	0.130825	0.105714	0.0738247	0.0444324	0.0230186	0.0102665	0.00395007	0.00131779	0.00038579	0.000102295	2.70703e-05	9.63132e-06	
POCHCH_Timarcha_granadensis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N22	0.00801493	0.0106333	0.0183981	0.0339817	0.0598605	0.0949537	0.131483	0.156086	0.157112	0.133178	0.0946757	0.056319	0.0280118	0.0116545	0.00406349	0.00119219	0.00029747	6.52856e-05	1.4174e-05	4.37601e-06	
N23	0.000319972	0.000782401	0.00247185	0.00762793	0.0210787	0.049597	0.0961898	0.150638	0.188061	0.185707	0.144422	0.0883005	0.0424617	0.0160958	0.00482883	0.00115367	0.000221981	3.54329e-05	5.23378e-06	1.10151e-06	
POCHCH_Timarcha_montserratensis	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N24	3.47178e-05	0.000102213	0.000446704	0.00195428	0.00748458	0.0236219	0.0594586	0.117025	0.177829	0.206932	0.183501	0.123746	0.0634843	0.0248421	0.00744978	0.00172415	0.000311491	4.51695e-05	5.85022e-06	1.07409e-06	
N25	8.17693e-09	7.67072e-08	1.09212e-06	1.39434e-05	0.000142428	0.00111145	0.00643834	0.0270502	0.0807224	0.167885	0.239521	0.231907	0.151831	0.0675331	0.0206581	0.00442301	0.000677139	7.64329e-05	6.98714e-06	8.58019e-07	
POCHCH_Timarcha_cyanescens	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N26	3.62152e-15	2.23199e-13	1.82739e-11	1.19169e-09	5.77936e-08	2.01601e-06	4.89445e-05	0.000795831	0.00827002	0.0518153	0.182018	0.329021	0.283437	0.116575	0.0248036	0.0029841	0.000218971	1.04508e-05	3.54018e-07	1.39121e-08	
POCHCH_Timarcha_geniculata	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
POCHCH_Timarcha_perezi	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_gougeleti	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N27	0.00707599	0.0108364	0.0216708	0.0439081	0.0804339	0.126214	0.164899	0.176629	0.153848	0.108566	0.0620202	0.0287195	0.0108107	0.00332134	0.000837112	0.000174265	3.02954e-05	4.51774e-06	6.3691e-07	1.28213e-07	
POCHCH_Timarcha_hispanica	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N28	6.45788e-05	0.000236833	0.00124001	0.00583434	0.0220219	0.0635441	0.135717	0.209596	0.230539	0.179399	0.0989234	0.0389892	0.0111348	0.00234212	0.000369184	4.43707e-05	4.13878e-06	3.07064e-07	1.96075e-08	1.74911e-09	
POCHCH_Timarcha_fallax	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_aurichalcea	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N29	0.224052	0.186398	0.152918	0.123004	0.0963143	0.0728339	0.0527789	0.0363906	0.0237293	0.0145617	0.00837832	0.00450868	0.00226701	0.001066	0.00047052	0.000196607	7.91129e-05	3.17334e-05	1.3651e-05	7.3392e-06	
POCHCH_Timarcha_balearica	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_insparsa	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
