NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
N1	0.0669381	0.0669282	0.0669083	0.0668786	0.0668397	0.0667928	0.0667392	0.066681	0.0666204	0.0665602	0.0665032	0.0664525	0.066411	0.0663813	0.0663657	
POELCA_Cardiophorus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N2	0.0755223	0.0727145	0.0706588	0.0692101	0.0682162	0.0675335	0.0670361	0.066617	0.0661832	0.0656471	0.0649216	0.0639183	0.0625541	0.060762	0.0585052	
N3	0.0835962	0.0800479	0.0769676	0.0742884	0.0719364	0.069835	0.0679082	0.0660847	0.0643001	0.0625001	0.0606408	0.0586902	0.0566273	0.0544423	0.0521347	
N4	0.0918846	0.0875903	0.0834704	0.0795174	0.0757246	0.0720864	0.0685986	0.0652589	0.0620669	0.0590237	0.0561309	0.0533905	0.0508034	0.0483691	0.0460844	
N5	0.103927	0.0987974	0.0935828	0.0882454	0.0827488	0.0770815	0.0712742	0.0654081	0.0596103	0.0540396	0.0488656	0.0442456	0.0403055	0.037127	0.0347408	
POELAG_Agrypnus_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
POELAG_Chalcolepidius_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N6	0.0942469	0.0897363	0.0853138	0.0809903	0.0767801	0.0726994	0.0687661	0.0649983	0.0614136	0.058028	0.0548548	0.0519035	0.0491793	0.0466823	0.0444074	
N7	0.0958103	0.0911721	0.0865755	0.0820374	0.0775779	0.073221	0.0689935	0.0649248	0.0610452	0.0573844	0.0539698	0.0508237	0.0479618	0.0453916	0.0431111	
N8	0.117914	0.11125	0.103818	0.0958043	0.0874258	0.0789138	0.0705034	0.0624209	0.0548712	0.048027	0.0420211	0.0369427	0.0328377	0.0297121	0.0275377	
POELEL_Agriotes_sputator	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N9	0.163572	0.152469	0.138617	0.122512	0.104845	0.0865184	0.0685788	0.0520624	0.0378069	0.0263052	0.0176538	0.0116066	0.00770341	0.0054244	0.00432472	
POELEL_Agriotes_obscurus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
POELEL_Agriotes_lineatus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N10	0.0868128	0.0830899	0.0798014	0.0768528	0.0741391	0.0715587	0.0690258	0.0664793	0.0638876	0.0612483	0.0585829	0.0559287	0.0533291	0.0508236	0.0484401	
N11	0.0417532	0.0420219	0.0443513	0.0484491	0.0539236	0.0602533	0.0668084	0.0729251	0.0780129	0.081654	0.0836608	0.0840709	0.0830877	0.0809895	0.0780383	
POELME_Melanotus_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
POELAG_Adelocera_sp_M	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
POELEL_Elater_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
POELAG_Lacon_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
POELDE_Athous_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
POELDE_Limonius_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
