NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	
N1	0.180894	0.17364	0.159005	0.137922	0.11247	0.0855854	0.0603877	0.0393384	0.0236407	0.0131694	0.00689498	0.00349078	0.00179974	0.00102862	0.000733303	
N2	0.262631	0.217827	0.171142	0.126809	0.0882887	0.0575947	0.0351327	0.020021	0.0106649	0.00532682	0.00251372	0.00113934	0.000513692	0.000248024	0.000147378	
ADCACI_Omus_californicus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.274021	0.225589	0.174488	0.126163	0.0849293	0.0530618	0.0307005	0.0164308	0.00813771	0.00374147	0.00161066	0.000662446	0.000272202	0.0001224	7.02691e-05	
ADCACI_Amblycheila_baroni	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Mantichora_amygdaloides	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.201685	0.17683	0.154105	0.130874	0.106297	0.0813969	0.0581872	0.038599	0.0237133	0.0135359	0.00725998	0.00374797	0.00194661	0.00109252	0.000729331	
N5	0.183108	0.160872	0.141873	0.124202	0.106293	0.0874492	0.0680952	0.0495484	0.0333862	0.0207383	0.0118948	0.0063742	0.00329356	0.0017611	0.00111111	
ADCACI_Ctenostoma_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N6	0.185519	0.162753	0.143107	0.124739	0.106164	0.086778	0.0670804	0.0484216	0.0323513	0.0199224	0.0113332	0.00603111	0.00310148	0.0016548	0.00104368	
N7	0.221583	0.189761	0.158959	0.129139	0.100645	0.0743716	0.0515375	0.0331918	0.019748	0.0108333	0.00550055	0.00261888	0.00120523	0.000574539	0.000330633	
N8	0.276071	0.227518	0.176179	0.127244	0.0850694	0.0522587	0.029305	0.0149247	0.00688334	0.00287601	0.00109452	0.000384621	0.000128523	4.38189e-05	1.88694e-05	
N9	0.298811	0.242085	0.180844	0.123492	0.0764302	0.0425242	0.0211142	0.00930122	0.00362255	0.00124775	0.00038263	0.000106387	2.79443e-05	7.62752e-06	2.81002e-06	
ADCACI_Myriochile_undulata	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N10	0.305274	0.246067	0.181839	0.122059	0.0737544	0.039775	0.0189965	0.00798396	0.00294083	0.000949014	0.000270021	6.91093e-05	1.67474e-05	4.36945e-06	1.65699e-06	
N11	0.304203	0.24532	0.181518	0.122166	0.0741698	0.0403061	0.0194675	0.00830656	0.00311695	0.00102638	0.000297316	7.67655e-05	1.84226e-05	4.64664e-06	1.69156e-06	
N12	0.283472	0.234236	0.181343	0.129315	0.0833988	0.0478435	0.0240901	0.0105431	0.00398495	0.00129643	0.000363184	8.83344e-05	1.92732e-05	4.23989e-06	1.34718e-06	
ADCACI_Cicindela_tranquebarica	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N13	0.223737	0.206707	0.189401	0.157597	0.111607	0.0648287	0.0303398	0.0113648	0.0034071	0.000820648	0.000159874	2.54698e-05	3.40807e-06	4.24858e-07	7.79138e-08	
ADCACI_Cicindela_sexguttata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
ADCACI_Cicindela_splendida	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N14	0.274743	0.229357	0.180921	0.132076	0.087271	0.0511919	0.0262691	0.0116772	0.00447139	0.0014719	0.000417377	0.000102971	2.28693e-05	5.13651e-06	1.66086e-06	
ADCACI_Ellipsoptera_marginata	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Cicindela_marutha	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N15	0.291335	0.237236	0.179202	0.124642	0.0792717	0.0458062	0.0239123	0.0112251	0.00472332	0.0017799	0.000602762	0.000185884	5.42065e-05	1.65635e-05	6.88496e-06	
ADCACI_Cylindera_cognata	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Taenidia_circumdata	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Lophyra_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	0.167173	0.150282	0.137941	0.126404	0.112627	0.0952526	0.0750376	0.0543416	0.0358978	0.0215836	0.0118699	0.00607139	0.0030022	0.00155321	0.00096385	
N17	0.0966526	0.10323	0.12227	0.142283	0.150412	0.138427	0.108367	0.071249	0.039105	0.0179101	0.00689007	0.00226728	0.000666453	0.0001953	7.62324e-05	
N18	0.0784651	0.0860405	0.107255	0.133352	0.15116	0.148632	0.1235	0.0855472	0.0490949	0.0233291	0.00923339	0.00309694	0.000918948	0.000269581	0.000104804	
ADCACI_Cicindela_punctulata	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
ADCACI_Cicindela_dorsalis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
N19	0.2136	0.203735	0.194898	0.16664	0.117112	0.0646583	0.02753	0.00901333	0.00228202	0.000451499	7.07926e-05	8.9622e-06	9.43138e-07	8.86669e-08	1.10501e-08	
ADCACI_Cicindela_hybrida	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Cicindela_repanda	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Lophyridia_lunulata	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N20	0.105386	0.102996	0.108346	0.115262	0.118156	0.11342	0.100387	0.08127	0.0599778	0.0403771	0.0249359	0.0143239	0.00788216	0.00442227	0.00285693	
N21	0.198626	0.178298	0.161581	0.142318	0.116967	0.0867698	0.0567863	0.0323411	0.0159229	0.00676915	0.00249451	0.000805465	0.000233584	6.50238e-05	2.23016e-05	
