NODE	16	17	18	19	20	
N1	1.26732e-07	0.0027851	0.9948	0.00241443	2.15721e-07	
N2	3.49871e-07	0.0213218	0.966801	0.0118771	1.66546e-07	
N3	0.000100362	0.90646	0.0933805	5.93099e-05	1.68448e-09	
POLALU_Luciola_lateralis	0	1	0	0	0	
POLALU_Luciola_cruciata	0	1	0	0	0	
N4	3.46188e-10	0.00031665	0.933978	0.0657049	1.3634e-07	
N5	4.21941e-09	0.000183227	0.992149	0.00766736	3.74614e-07	
POLAPH_Bicellonycha_sp	0	0	1	0	0	
POLAPH_Photuris_sp	0	0	1	0	0	
N6	1.35543e-12	1.37573e-06	0.0808746	0.919119	5.51172e-06	
POLALA_Lucidota_sp	0	0	0	1	0	
N7	3.02646e-17	4.51181e-10	0.00106727	0.998931	1.97541e-06	
N8	7.66486e-16	6.20815e-10	0.000121786	0.99985	2.82504e-05	
POLALA_Photinus_australis	0	0	0	1	0	
N9	3.45673e-16	2.24659e-10	4.30394e-05	0.999912	4.52006e-05	
N10	9.31236e-19	4.14973e-12	5.76383e-06	0.999987	6.97212e-06	
POLALA_Ellychnia_corrusca	0	0	0	1	0	
POLALA_Ellychnia_californica	0	0	0	1	0	
POLALA_Photinus_pyralis	0	0	0	1	0	
N11	3.15781e-15	2.67741e-09	0.000505942	0.999467	2.74784e-05	
POLALA_Aspisoma_sp	0	0	0	1	0	
N12	1.81918e-16	1.37778e-10	3.35109e-05	0.999931	3.59429e-05	
POLALA_Pyractomena_borealis	0	0	0	1	0	
POLALA_Pyractomena_angulata	0	0	0	1	0	
POLALA_Cryptolestes_sp	0	0	1	0	0	
