NODE	16	17	18	19	20	
N1	3.97149e-07	0.0036606	0.993906	0.00243254	3.47285e-07	
POLALA_Cryptolestes_sp	0	0	1	0	0	
N2	3.35036e-07	0.0203706	0.969021	0.0106078	1.3059e-07	
N3	0.000130492	0.892564	0.107235	7.10686e-05	2.45372e-09	
POLALU_Luciola_lateralis	0	1	0	0	0	
POLALU_Luciola_cruciata	0	1	0	0	0	
N4	2.90076e-09	0.00120775	0.962248	0.0365441	1.42552e-07	
N5	9.6559e-09	0.000285904	0.996985	0.00272848	1.57977e-07	
POLAPH_Bicellonycha_sp	0	0	1	0	0	
POLAPH_Photuris_sp	0	0	1	0	0	
N6	3.09816e-11	7.5003e-06	0.100182	0.89979	1.97324e-05	
POLALA_Lucidota_sp	0	0	0	1	0	
N7	8.18603e-15	9.6944e-09	0.00258064	0.997407	1.27666e-05	
N8	6.64684e-16	5.06026e-10	9.58287e-05	0.999877	2.70449e-05	
N9	1.3419e-17	2.55608e-11	1.46918e-05	0.999972	1.3125e-05	
POLALA_Photinus_pyralis	0	0	0	1	0	
N10	3.47975e-19	2.08979e-12	4.09347e-06	0.999991	4.42389e-06	
POLALA_Ellychnia_corrusca	0	0	0	1	0	
POLALA_Ellychnia_californica	0	0	0	1	0	
POLALA_Photinus_australis	0	0	0	1	0	
N11	1.69434e-14	6.03829e-09	0.000487319	0.999453	5.97518e-05	
POLALA_Aspisoma_sp	0	0	0	1	0	
N12	2.17043e-18	7.46055e-12	7.80355e-06	0.999985	7.43091e-06	
POLALA_Pyractomena_borealis	0	0	0	1	0	
POLALA_Pyractomena_angulata	0	0	0	1	0	
