NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
N1	0.399644	0.300004	0.175714	0.0818977	0.0306727	0.00927189	0.00226602	0.00044799	7.16582e-05	9.27694e-06	9.72719e-07	8.27013e-08	5.71054e-09	3.20894e-10	1.471e-11	5.51583e-13	2.91578e-17	4.63976e-18	6.70943e-19	8.83244e-20	1.06037e-20	1.16305e-21	1.16761e-22	1.07486e-23	9.08977e-25	7.07455e-26	5.07683e-27	3.36592e-28	2.06985e-29	1.22e-30	1.05317e-31	
N2	0.286372	0.27359	0.206711	0.126958	0.0646139	0.0276159	0.0100027	0.0030898	0.000817605	0.000185977	3.64714e-05	6.18286e-06	9.08464e-07	1.15998e-07	1.29057e-08	1.25452e-09	1.06842e-10	7.99437e-12	5.26993e-13	3.069e-14	1.58319e-15	7.25379e-17	2.95972e-18	1.07849e-19	3.5214e-21	1.0352e-22	2.76258e-24	6.80086e-26	1.5956e-27	3.83697e-29	1.40622e-30	
POCHCA_Agroiconota_propinqua	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.229092	0.235501	0.203099	0.149093	0.0938977	0.0509534	0.0238837	0.00968623	0.0034034	0.00103738	0.00027469	6.32843e-05	1.2707e-05	2.22791e-06	3.41758e-07	4.59641e-08	5.43184e-09	5.65298e-10	5.19287e-11	4.22032e-12	3.04164e-13	1.94857e-14	1.1122e-15	5.66923e-17	2.58666e-18	1.05883e-19	3.89783e-21	1.29482e-22	3.92762e-24	1.18152e-25	6.68921e-27	
N4	0.122432	0.149454	0.170343	0.173078	0.151229	0.111072	0.0677069	0.0340448	0.0140929	0.00480571	0.00135312	0.000315668	6.12691e-05	9.93956e-06	1.3543e-06	1.55756e-07	1.51959e-08	1.26387e-09	9.00493e-11	5.52207e-12	2.92783e-13	1.3481e-14	5.41328e-16	1.90337e-17	5.88302e-19	1.60451e-20	3.87687e-22	8.34814e-24	1.631e-25	3.16479e-27	1.04981e-28	
N5	0.10399	0.136515	0.170631	0.186208	0.167858	0.121183	0.0689088	0.0305987	0.0105688	0.00283682	0.000592379	9.64801e-05	1.23006e-05	1.2331e-06	9.76873e-08	6.14924e-09	3.09347e-10	1.25109e-11	4.09222e-13	1.08914e-14	2.37281e-16	4.25667e-18	6.3244e-20	7.82652e-22	8.11157e-24	7.07851e-26	5.22777e-28	3.28417e-30	1.7659e-32	8.37263e-35	5.69322e-37	
N6	0.109034	0.141287	0.173786	0.186714	0.165617	0.117406	0.0653458	0.0282882	0.00948259	0.00245831	0.000493341	7.68391e-05	9.32374e-06	8.85561e-07	6.61931e-08	3.91677e-09	1.84616e-10	6.97628e-12	2.12731e-13	5.26905e-15	1.06697e-16	1.77776e-18	2.45254e-20	2.81855e-22	2.7144e-24	2.20321e-26	1.5158e-28	8.89743e-31	4.51305e-33	2.08543e-35	1.34262e-37	
POCHCR_Pachybrachis_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.101106	0.133277	0.16781	0.185063	0.169088	0.124021	0.0717723	0.0324774	0.0114453	0.00313899	0.00067105	0.000112184	1.47317e-05	1.52773e-06	1.25866e-07	8.29115e-09	4.39603e-10	1.88884e-11	6.62185e-13	1.90698e-14	4.54131e-16	9.0012e-18	1.49428e-19	2.09033e-21	2.47846e-23	2.50477e-25	2.16926e-27	1.61854e-29	1.04804e-31	6.10445e-34	5.25739e-36	
N8	0.125005	0.157976	0.186604	0.190225	0.157889	0.103031	0.0518716	0.0199682	0.00585987	0.00131189	0.000224774	2.9617e-05	3.01918e-06	2.39739e-07	1.49368e-08	7.35776e-10	2.8877e-11	9.09981e-13	2.32007e-14	4.82167e-16	8.22761e-18	1.16083e-19	1.36336e-21	1.34152e-23	1.11278e-25	7.82709e-28	4.69464e-30	2.41401e-32	1.07006e-34	4.16638e-37	2.24851e-39	
N9	0.123724	0.157661	0.186935	0.190055	0.157266	0.102929	0.0525145	0.020752	0.00634156	0.00150098	0.000276208	3.97263e-05	4.49441e-06	4.02813e-07	2.88172e-08	1.65842e-09	7.7383e-11	2.9504e-12	9.2622e-14	2.41191e-15	5.2471e-17	9.60197e-19	1.48772e-20	1.9638e-22	2.22154e-24	2.16583e-26	1.82942e-28	1.34583e-30	8.68676e-33	5.12242e-35	4.6017e-37	
POCHCL_Coptocephala_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Lachnaia_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
