NODE	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
N1	1.09349e-05	0.000141188	0.000599392	0.00163977	0.00354901	0.00662856	0.0111561	0.0173304	0.0252136	0.0346905	0.0454578	0.0570501	0.0688956	0.0803892	0.0909651	0.100155	0.107625	0.113188	0.116796	0.118519	
N2	3.61633e-05	0.000276241	0.000902316	0.00209178	0.00402329	0.00686857	0.0107744	0.0158403	0.0221006	0.0295159	0.0379822	0.0473573	0.0575033	0.0683363	0.0798749	0.0922764	0.105854	0.121069	0.138505	0.158812	
N3	8.44096e-10	1.29992e-08	1.09295e-07	7.20838e-07	4.01799e-06	1.93823e-05	8.17047e-05	0.00030226	0.000982986	0.00281158	0.00707326	0.0156565	0.0305292	0.0525998	0.0805493	0.110774	0.139115	0.163531	0.185711	0.210258	
POCHCH_Cyrtonus_rotundatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
POCHCH_Cyrtonus_majoricensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N4	2.93094e-05	0.000235306	0.000827135	0.00209083	0.00439949	0.00817912	0.0138266	0.0215878	0.0314246	0.0429146	0.0552371	0.0672782	0.0778544	0.0860087	0.0913029	0.094024	0.0952508	0.0967644	0.100834	0.109931	
N5	0.00016508	0.00131378	0.00454388	0.0111841	0.0225784	0.0394779	0.0612081	0.0850705	0.106555	0.120624	0.123638	0.114923	0.0970527	0.0746753	0.0526204	0.0343154	0.021181	0.0129821	0.00866772	0.00722324	
POCHCH_Cyrtonus_dufouri	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Cyrtonus_cupreovirens	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N6	2.419e-06	2.13698e-05	8.68933e-05	0.000263095	0.000676962	0.00155332	0.00324369	0.00622594	0.011048	0.0182036	0.027964	0.0402316	0.0545008	0.0699844	0.0858867	0.101725	0.117573	0.134116	0.152524	0.174169	
POCHCH_Cyrtonus_ruficornis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_cylindricus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N7	2.4463e-05	0.00018964	0.000633847	0.00151306	0.00300909	0.00532312	0.00865671	0.0131847	0.0190273	0.0262294	0.0347566	0.0445105	0.0553647	0.0672144	0.0800295	0.0938996	0.109059	0.125888	0.144883	0.166603	
POCHCH_Cyrtonus_elegans	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N8	1.12553e-05	8.84548e-05	0.00030246	0.000745254	0.0015429	0.00286363	0.00491963	0.00796103	0.0122614	0.0180961	0.0257178	0.0353332	0.0470876	0.0610601	0.0772697	0.0956892	0.116264	0.138926	0.163608	0.190253	
N9	3.84089e-06	3.17781e-05	0.0001175	0.000318816	0.00073397	0.00151897	0.00290241	0.00519165	0.00876324	0.0140331	0.0214081	0.0312285	0.0437172	0.0589528	0.0768755	0.0973227	0.120082	0.144935	0.17169	0.200174	
POCHCH_Cyrtonus_puncticeps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N10	1.46911e-11	3.16736e-10	3.94352e-09	3.86479e-08	3.167e-07	2.21067e-06	1.32268e-05	6.79083e-05	0.000298784	0.0011239	0.00360508	0.00984017	0.0228368	0.045131	0.0763628	0.111919	0.145062	0.171755	0.193914	0.218067	
N11	3.14095e-26	1.0002e-23	2.2665e-21	4.16466e-19	6.2844e-17	7.72963e-15	7.64696e-13	5.98441e-11	3.63089e-09	1.66643e-07	5.61078e-06	0.000133245	0.00211876	0.0210025	0.117198	0.317502	0.346753	0.153594	0.0347075	0.00698477	
POCHCH_Cyrtonus_arcasi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
POCHCH_Cyrtonus_pardoi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N12	1.12093e-16	5.6538e-15	1.94247e-13	5.49433e-12	1.29852e-10	2.55347e-09	4.14576e-08	5.5078e-07	5.92925e-06	5.11834e-05	0.000350456	0.00188257	0.00785211	0.0252114	0.0619998	0.116941	0.171324	0.201606	0.205307	0.207468	
POCHCH_Cyrtonus_contractus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_fairmairei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
POCHCH_Cyrtonus_plumbeus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
