NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	
N1	0.0584963	0.0585059	0.0585253	0.0585542	0.0585922	0.0586382	0.0586911	0.0587494	0.0588112	0.0588745	0.0589372	0.058997	0.0590516	0.0590988	0.0591367	0.0591632	0.0591771	
POELCA_Cardiophorus_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N2	0.0730025	0.0699681	0.0674036	0.0652501	0.063444	0.0619188	0.0606065	0.0594402	0.0583549	0.0572899	0.05619	0.0550069	0.0537007	0.0522408	0.0506068	0.0487887	0.0467875	
N3	0.0781104	0.0746729	0.0715708	0.0687679	0.0662257	0.0639041	0.0617627	0.0597619	0.0578639	0.0560339	0.0542405	0.0524569	0.0506611	0.0488363	0.046971	0.0450594	0.0431006	
POELDE_Athous_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.0787762	0.0752842	0.0721083	0.0692162	0.0665735	0.0641443	0.0618927	0.0597832	0.0577819	0.0558573	0.0539807	0.0521275	0.050277	0.0484131	0.0465247	0.0446054	0.0426537	
N5	0.0736575	0.0706331	0.0681081	0.0660048	0.0642372	0.0627162	0.0613548	0.060073	0.0588018	0.0574863	0.0560868	0.0545788	0.0529516	0.0512057	0.0493495	0.0473958	0.0453589	
POELAG_Agrypnus_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
POELAG_Chalcolepidius_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N6	0.0808885	0.0772328	0.07384	0.0706859	0.0677452	0.0649916	0.0623995	0.0599441	0.0576024	0.0553539	0.0531805	0.0510673	0.0490024	0.0469767	0.0449841	0.0430206	0.0410846	
N7	0.105983	0.10085	0.0956661	0.0902935	0.0845863	0.0784389	0.0718254	0.0648181	0.0575839	0.0503594	0.0434127	0.0370032	0.0313474	0.0265976	0.0228366	0.0200845	0.0183132	
POELAG_Lacon_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POELAG_Adelocera_sp_M	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N8	0.0791881	0.0756717	0.0724669	0.0695401	0.0668554	0.0643758	0.0620645	0.0598863	0.0578084	0.0558018	0.0538417	0.0519078	0.0499844	0.0480603	0.0461285	0.0441859	0.0422324	
N9	0.0609273	0.0588048	0.0574399	0.0567355	0.0565869	0.0568819	0.0575019	0.0583233	0.0592194	0.060064	0.0607351	0.0611201	0.0611206	0.0606575	0.059675	0.0581438	0.0560627	
POELEL_Elater_sp	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
POELME_Melanotus_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N10	0.0888601	0.0846513	0.0805517	0.0765442	0.0726099	0.0687324	0.0649023	0.0611209	0.0574022	0.0537727	0.0502695	0.0469373	0.0438226	0.0409692	0.0384125	0.0361756	0.0342658	
POELEL_Agriotes_sputator	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N11	0.087727	0.0864714	0.0874561	0.0895073	0.0912029	0.0911172	0.0881438	0.0817967	0.0723612	0.060811	0.0485144	0.0368459	0.0268513	0.0190781	0.0135942	0.010147	0.00837437	
POELEL_Agriotes_obscurus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
POELEL_Agriotes_lineatus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
POELDE_Limonius_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
