NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
N1	0.133895	0.14489	0.159355	0.164748	0.150166	0.115501	0.0728995	0.0371033	0.0150661	0.00485007	0.00123377	0.000247723	3.92776e-05	4.92579e-06	4.89838e-07	3.87482e-08	2.44717e-09	1.23888e-10	5.0489e-12	1.66375e-13	1.9982e-17	2.95314e-18	3.95188e-19	4.80002e-20	5.30505e-21	5.34956e-22	4.93708e-23	4.18726e-24	3.29178e-25	2.50394e-26	2.68711e-27	
N2	0.0723032	0.101873	0.14424	0.17682	0.178886	0.146831	0.0969085	0.0511241	0.0214735	0.00716581	0.0018988	0.000399893	6.708e-05	8.99122e-06	9.66899e-07	8.38161e-08	5.88733e-09	3.36949e-10	1.58039e-11	6.11032e-13	1.95893e-14	5.23796e-16	1.17485e-17	2.22283e-19	3.56691e-21	4.87994e-23	5.72085e-25	5.77483e-27	5.04584e-29	3.90202e-31	4.29356e-33	
N3	0.150801	0.169701	0.182747	0.173878	0.140218	0.0941237	0.0521843	0.023809	0.00892407	0.00274648	0.000694323	0.00014436	2.47332e-05	3.50082e-06	4.10636e-07	4.00553e-08	3.26163e-09	2.22606e-10	1.27874e-11	6.20902e-13	2.55935e-14	8.99417e-16	2.70619e-17	7.00052e-19	1.56332e-20	3.02575e-22	5.0953e-24	7.49442e-26	9.68182e-28	1.13696e-29	2.02763e-31	
N4	0.210743	0.208775	0.188559	0.152611	0.108885	0.0676509	0.0363075	0.0167498	0.00662386	0.00224243	0.000649643	0.000161111	3.42335e-05	6.24056e-06	9.77597e-07	1.31855e-07	1.53451e-08	1.54449e-09	1.34772e-10	1.02216e-11	6.75564e-13	3.9011e-14	1.97345e-15	8.76872e-17	3.43133e-18	1.18568e-19	3.62822e-21	9.87059e-23	2.41312e-24	5.65692e-26	2.23396e-27	
N5	0.261401	0.242474	0.19528	0.137103	0.0841132	0.0451524	0.0212235	0.00873925	0.00315373	0.000997885	0.000277032	6.75389e-05	1.44757e-05	2.73134e-06	4.54398e-07	6.67697e-08	8.6822e-09	1.00107e-09	1.02565e-10	9.35803e-12	7.62052e-13	5.55109e-14	3.62531e-15	2.12747e-16	1.12436e-17	5.36344e-19	2.31487e-20	9.07376e-22	3.27338e-23	1.17807e-24	7.365e-26	
POCHDO_Donacia_hirticollis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.301277	0.269189	0.200634	0.124538	0.064101	0.027231	0.00951329	0.00272791	0.00064195	0.000124154	1.97869e-05	2.60804e-06	2.85505e-07	2.60791e-08	1.99743e-09	1.28917e-10	7.04647e-12	3.27786e-13	1.30393e-14	4.45657e-16	1.31459e-17	3.36142e-19	7.48202e-21	1.45556e-22	2.48449e-24	3.73465e-26	4.96162e-28	5.84757e-30	6.15625e-32	6.05626e-34	9.07993e-36	
POCHDO_Donacia_vulgaris	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.32028	0.280934	0.201044	0.116452	0.0540274	0.0198927	0.00577637	0.00131881	0.000236707	3.34728e-05	3.74393e-06	3.32933e-07	2.36794e-08	1.35575e-09	6.29082e-11	2.38184e-12	7.40864e-14	1.90579e-15	4.08071e-17	7.31874e-19	1.10609e-20	1.4168e-22	1.54662e-24	1.44646e-26	1.16481e-28	8.11553e-31	4.91437e-33	2.59788e-35	1.20491e-37	5.00853e-40	2.82648e-42	
N8	0.30038	0.274136	0.207963	0.12696	0.0606277	0.0222162	0.00618146	0.00130087	0.000207216	2.50835e-05	2.32163e-06	1.65538e-07	9.16904e-09	3.98002e-10	1.36603e-11	3.74028e-13	8.24149e-15	1.47377e-16	2.15631e-18	2.60149e-20	2.60726e-22	2.18604e-24	1.54362e-26	9.23799e-29	4.71379e-31	2.06241e-33	7.77885e-36	2.54215e-38	7.23722e-41	1.82592e-43	5.89736e-46	
