NODE	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
N1	6.33908e-05	0.000694824	0.00260082	0.0064097	0.0125777	0.0211985	0.0318287	0.0434729	0.0547759	0.0643574	0.0711568	0.0746625	0.0749622	0.0726256	0.0684926	0.0634495	0.0582617	0.0534868	0.0494628	0.0463413	0.0441401	0.0427925	0.0421858	
N2	6.24881e-05	0.000459354	0.00146083	0.00332235	0.0062896	0.0105608	0.0162254	0.0232029	0.0312047	0.0397406	0.0481764	0.0558341	0.0621102	0.0665825	0.0690822	0.0697191	0.0688716	0.0671634	0.0654585	0.0649037	0.0670339	0.0739514	0.0885839	
N3	4.75613e-06	3.60448e-05	0.000120525	0.000293669	0.000606227	0.00112837	0.00195129	0.00318567	0.00495646	0.00739452	0.0106273	0.0147718	0.0199354	0.0262284	0.0337936	0.0428534	0.0537748	0.0671475	0.0838733	0.105262	0.133138	0.169958	0.218958	
POCHCH_Cyrtonus_rotundatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_majoricensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N4	8.37533e-07	6.78461e-06	2.50768e-05	6.90262e-05	0.000162754	0.000347012	0.000685742	0.0012723	0.00223374	0.00373174	0.0059596	0.00913672	0.0135043	0.0193277	0.0269125	0.0366366	0.0490027	0.0647056	0.0847116	0.110345	0.143382	0.186155	0.241685	
N5	4.56925e-10	5.33491e-09	3.27764e-08	1.6025e-07	6.84348e-07	2.62935e-06	9.20013e-06	2.94968e-05	8.69737e-05	0.000236475	0.000594249	0.00138345	0.00299171	0.00602793	0.0113572	0.0200927	0.0335369	0.0530894	0.0801574	0.116114	0.162329	0.220274	0.291686	
POCHCH_Cyrtonus_dufouri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
POCHCH_Cyrtonus_cupreovirens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
N6	1.3959e-12	2.49483e-11	2.58032e-10	2.15517e-09	1.55388e-08	9.88332e-08	5.5949e-07	2.82933e-06	1.2796e-05	5.17484e-05	0.000186983	0.000603032	0.00173415	0.00444388	0.0101477	0.0206714	0.0376714	0.0617663	0.0920408	0.126735	0.165239	0.210259	0.268433	
POCHCH_Cyrtonus_cylindricus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
POCHCH_Cyrtonus_ruficornis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N7	0.000114692	0.000845999	0.00269479	0.00610171	0.0113915	0.0186462	0.0275908	0.0375621	0.0475978	0.056627	0.0637052	0.0682145	0.0699715	0.069219	0.0665238	0.062628	0.0583128	0.0543159	0.0513285	0.0500751	0.0514715	0.0568466	0.0682151	
N8	3.89752e-05	0.000285861	0.000907209	0.00206337	0.00392179	0.00664617	0.010368	0.0151482	0.02094	0.0275648	0.0347129	0.0419752	0.0489042	0.0550945	0.0602695	0.0643599	0.067566	0.0704045	0.07375	0.0788877	0.0875994	0.102306	0.126286	
N9	4.66215e-07	3.89611e-06	1.50556e-05	4.36186e-05	0.000108461	0.000243684	0.00050632	0.00098482	0.00180649	0.00314154	0.00520181	0.00823417	0.0125116	0.0183283	0.0260081	0.0359322	0.0485922	0.0646643	0.0850979	0.111211	0.144785	0.188171	0.244408	
POCHCH_Cyrtonus_puncticeps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
N10	3.95906e-10	4.73983e-09	3.00174e-08	1.5124e-07	6.63958e-07	2.61364e-06	9.33368e-06	3.04166e-05	9.07805e-05	0.000248826	0.000627963	0.00146314	0.00315713	0.00633152	0.0118505	0.0207995	0.0344176	0.0540109	0.080887	0.116353	0.161783	0.218752	0.289184	
N11	1.45294e-12	2.39886e-11	2.33333e-10	1.8889e-09	1.34874e-08	8.59324e-08	4.89454e-07	2.49133e-06	1.1322e-05	4.58974e-05	0.000165846	0.000533931	0.00153157	0.00391692	0.00894525	0.018295	0.03367	0.0561818	0.0859568	0.122508	0.165945	0.218306	0.283983	
POCHCH_Cyrtonus_contractus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_fairmairei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N12	4.60562e-27	5.94969e-25	5.29956e-23	3.90089e-21	2.46697e-19	1.35351e-17	6.44081e-16	2.6464e-14	9.32649e-13	2.7963e-11	7.06492e-10	1.48765e-08	2.5777e-07	3.62145e-06	4.05495e-05	0.00035471	0.00236916	0.0117788	0.0424836	0.109059	0.200358	0.281371	0.352181	
POCHCH_Cyrtonus_arcasi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
POCHCH_Cyrtonus_pardoi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_plumbeus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_elegans	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
