NODE	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	
N1	0.154071	0.149392	0.140135	0.126774	0.110197	0.0916555	0.0726306	0.0545995	0.0387787	0.0259243	0.0162583	0.00953726	0.00521992	0.00265995	0.00125976	0.0005537	0.000225596	8.51248e-05	2.97264e-05	9.60204e-06	2.8679e-06	7.91866e-07	2.02113e-07	4.76884e-08	1.04038e-08	2.09932e-09	3.92034e-10	6.78126e-11	1.08804e-11	1.62293e-12	2.2588e-13	5.92612e-17	2.08616e-17	7.21334e-18	2.48938e-18	8.97061e-19	4.11534e-19	
N2	0.159857	0.149787	0.137764	0.123696	0.107689	0.0902458	0.0722879	0.0549957	0.0395208	0.0267015	0.0168957	0.00998054	0.00548944	0.0028052	0.00132954	0.000583622	0.00023701	8.89667e-05	3.08477e-05	9.87508e-06	2.91766e-06	7.95456e-07	2.00101e-07	4.64455e-08	9.94839e-09	1.96686e-09	3.59046e-10	6.05456e-11	9.43728e-12	1.36093e-12	1.8182e-13	2.25559e-14	2.60969e-15	2.84287e-16	2.98986e-17	3.32141e-18	5.94405e-19	
N3	0.171635	0.159435	0.144216	0.126527	0.107137	0.0870696	0.067529	0.049708	0.0345537	0.0225824	0.013823	0.00789951	0.00420357	0.00207832	0.00095307	0.000404799	0.000159063	5.77741e-05	1.93837e-05	6.00423e-06	1.71648e-06	4.52766e-07	1.10181e-07	2.47357e-08	5.12327e-09	9.79117e-10	1.72698e-10	2.81223e-11	4.23001e-12	5.88146e-13	7.56851e-14	9.03359e-15	1.00446e-15	1.05125e-16	1.06758e-17	1.17828e-18	2.2332e-19	
N4	0.195124	0.178337	0.15624	0.130909	0.104642	0.079593	0.0574545	0.0392559	0.0253225	0.0153843	0.00878308	0.00470245	0.00235676	0.00110387	0.000482528	0.000196607	7.45929e-05	2.63297e-05	8.64042e-06	2.63462e-06	7.46115e-07	1.9618e-07	4.78821e-08	1.08469e-08	2.28052e-09	4.45015e-10	8.06079e-11	1.35555e-11	2.11684e-12	3.07062e-13	4.13902e-14	5.18773e-15	6.05535e-16	6.61878e-17	6.93947e-18	7.80677e-19	1.51045e-19	
N5	0.194609	0.177874	0.155858	0.130643	0.104522	0.0796276	0.0576247	0.0395184	0.0256224	0.0156713	0.00902317	0.00488155	0.0024772	0.00117737	0.000523412	0.000217398	8.42812e-05	3.04732e-05	1.0269e-05	3.22357e-06	9.42243e-07	2.56377e-07	6.49228e-08	1.52993e-08	3.35496e-09	6.84642e-10	1.30032e-10	2.29887e-11	3.78408e-12	5.80115e-13	8.28621e-14	1.10361e-14	1.3732e-15	1.60699e-16	1.8165e-17	2.22207e-18	4.61386e-19	
N6	0.154395	0.145014	0.134003	0.121153	0.106447	0.0902682	0.0734297	0.0570092	0.0420771	0.0294374	0.0194795	0.0121738	0.00717751	0.0039894	0.00208934	0.00103071	0.000478862	0.000209499	8.63058e-05	3.34811e-05	1.22319e-05	4.20892e-06	1.36427e-06	4.16636e-07	1.19904e-07	3.25263e-08	8.31912e-09	2.0068e-09	4.56769e-10	9.81568e-11	1.99355e-11	3.83458e-12	7.01844e-13	1.23719e-13	2.17528e-14	4.2755e-15	1.34247e-15	
N7	0.209198	0.189488	0.163034	0.132973	0.102609	0.07477	0.0513596	0.033201	0.0201684	0.0114977	0.00614457	0.00307546	0.00144061	0.000631198	0.000258579	9.90197e-05	3.54407e-05	1.18558e-05	3.70726e-06	1.08379e-06	2.96288e-07	7.57709e-08	1.8133e-08	4.06252e-09	8.52471e-10	1.67624e-10	3.0902e-11	5.34405e-12	8.6743e-13	1.32234e-13	1.89456e-14	2.55376e-15	3.24595e-16	3.91839e-17	4.61925e-18	5.97798e-19	1.32634e-19	
ADDYAG_Ilybius_erichsoni	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYAG_Ilybius_albarracinensis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
