NODE	38	39	40	41	42	43	44	45	46	47	48	49	
N1	2.46194e-05	0.000390735	0.00201548	0.00655999	0.0164017	0.0341533	0.0616216	0.0984858	0.141345	0.183832	0.218077	0.237092	
POCHCH_Cyrtonus_plumbeus	0	0	0	0	0	0	1	0	0	0	0	0	
N2	7.95011e-05	0.000709586	0.00280099	0.00787207	0.0180185	0.0354785	0.0617952	0.0968106	0.137929	0.180108	0.216798	0.2416	
N3	0.000104736	0.00091743	0.00351231	0.00949358	0.0208227	0.0393126	0.0658951	0.0998874	0.138576	0.177391	0.210745	0.233341	
POCHCH_Cyrtonus_elegans	0	0	0	0	0	1	0	0	0	0	0	0	
N4	0.000269408	0.00216216	0.00735629	0.0174822	0.0336959	0.0560826	0.0832601	0.112546	0.140737	0.165121	0.184117	0.19717	
N5	0.000498573	0.00392923	0.0129307	0.0292054	0.0524972	0.0799724	0.106828	0.128178	0.141277	0.14675	0.148105	0.149828	
N6	0.000198111	0.0018246	0.00740925	0.0208839	0.0458799	0.0818771	0.121102	0.150737	0.160872	0.151877	0.134456	0.122883	
POCHCH_Cyrtonus_dufouri	0	0	0	0	0	1	0	0	0	0	0	0	
POCHCH_Cyrtonus_cupreovirens	0	0	0	0	0	0	0	0	0	1	0	0	
N7	0.0100566	0.0649399	0.153747	0.219909	0.220807	0.165924	0.0965462	0.0444783	0.0165338	0.00510151	0.00143111	0.000525494	
POCHCH_Cyrtonus_cylindricus	0	0	0	1	0	0	0	0	0	0	0	0	
POCHCH_Cyrtonus_ruficornis	0	1	0	0	0	0	0	0	0	0	0	0	
N8	0.0001212	0.00105622	0.00404559	0.0110026	0.0242482	0.0455383	0.0747272	0.109042	0.14383	0.174484	0.198122	0.213783	
POCHCH_Cyrtonus_rotundatus	0	0	0	0	0	0	0	0	1	0	0	0	
POCHCH_Cyrtonus_majoricensis	0	0	0	0	0	0	0	0	1	0	0	0	
N9	0.000194194	0.0015725	0.00543851	0.0132574	0.0264798	0.0461481	0.0723989	0.104054	0.138503	0.171998	0.200318	0.219638	
POCHCH_Cyrtonus_puncticeps	0	0	0	0	0	0	0	0	1	0	0	0	
N10	0.000209837	0.00171007	0.00595837	0.0145939	0.0291118	0.0502566	0.0774334	0.108532	0.140365	0.169516	0.193119	0.209194	
N11	0.000323152	0.0027108	0.00976189	0.0244146	0.04842	0.0800278	0.11292	0.138456	0.15062	0.149955	0.143206	0.139185	
POCHCH_Cyrtonus_contractus	0	0	0	0	0	0	0	0	1	0	0	0	
POCHCH_Cyrtonus_fairmairei	0	0	0	0	0	1	0	0	0	0	0	0	
N12	2.89333e-05	0.000348215	0.00200233	0.00810081	0.0248915	0.0591783	0.109454	0.158441	0.182426	0.173878	0.149198	0.132051	
POCHCH_Cyrtonus_arcasi	0	0	0	0	0	0	0	0	1	0	0	0	
POCHCH_Cyrtonus_pardoi	0	0	0	0	0	0	0	1	0	0	0	0	
