NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
N1	0.302777	0.263625	0.198241	0.126361	0.066832	0.0287809	0.00994606	0.00273019	0.000591397	0.000100712	1.34616e-05	1.41225e-06	1.16424e-07	7.5577e-09	3.87406e-10	1.57328e-11	5.08061e-13	2.8432e-17	4.08775e-18	5.27392e-19	6.11982e-20	6.40215e-21	6.05327e-22	5.18767e-23	4.04466e-24	2.88917e-25	1.96047e-26	1.86868e-27	
N2	0.279427	0.254225	0.198089	0.132693	0.0760858	0.0370589	0.0152198	0.00524209	0.0015095	0.000363067	7.29978e-05	1.2295e-05	1.74018e-06	2.07751e-07	2.10086e-08	1.80755e-09	1.32923e-10	8.39197e-12	4.56743e-13	2.15089e-14	8.79321e-16	3.13143e-17	9.75678e-19	2.67906e-20	6.57843e-22	1.49466e-23	3.457e-25	1.26019e-26	
N3	0.205833	0.203541	0.184246	0.151047	0.110695	0.0716214	0.0404891	0.0198411	0.00838058	0.00303984	0.000944822	0.000251395	5.72614e-05	1.11734e-05	1.87024e-06	2.6901e-07	3.33213e-08	3.56291e-09	3.29724e-10	2.64828e-11	1.85135e-12	1.12981e-13	6.03679e-15	2.83288e-16	1.17184e-17	4.31424e-19	1.51331e-20	9.15644e-22	
N4	0.167859	0.174035	0.171077	0.155441	0.127296	0.0920585	0.0579191	0.0313795	0.0145435	0.00574364	0.00192909	0.000550748	0.000133736	2.76595e-05	4.88219e-06	7.37261e-07	9.55136e-08	1.06474e-08	1.02452e-09	8.53695e-11	6.18037e-12	3.90039e-13	2.15328e-14	1.0442e-15	4.47841e-17	1.73066e-18	6.5192e-20	3.99816e-21	
N5	0.132092	0.148288	0.163738	0.166277	0.147873	0.111709	0.07039	0.0365985	0.0156047	0.00543919	0.00154837	0.000360203	6.86009e-05	1.07248e-05	1.38098e-06	1.47025e-07	1.29963e-08	9.58061e-10	5.91687e-11	3.07557e-12	1.35177e-13	5.04693e-15	1.60792e-16	4.3909e-18	1.03254e-19	2.10678e-21	3.90877e-23	1.14191e-24	
N6	0.0840123	0.11056	0.14761	0.174945	0.17364	0.140703	0.0918661	0.0479658	0.0199433	0.00659119	0.00173167	0.000362256	6.05162e-05	8.10468e-06	8.74268e-07	7.63634e-08	5.4315e-09	3.16458e-10	1.51949e-11	6.04921e-13	2.00878e-14	5.5972e-16	1.31622e-17	2.62724e-19	4.48006e-21	6.60484e-23	8.87543e-25	1.75435e-26	
POCHCR_Pachybrachis_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.0473904	0.0702868	0.111444	0.158102	0.185618	0.174401	0.129052	0.0745774	0.0335055	0.0116788	0.0031575	0.000662918	0.000108338	1.38282e-05	1.38432e-06	1.09217e-07	6.82738e-09	3.40099e-10	1.3581e-11	4.37409e-13	1.14329e-14	2.44012e-16	4.27872e-18	6.20116e-20	7.4726e-22	7.53748e-24	6.53424e-26	7.88611e-28	
N8	0.00815993	0.0158859	0.0358559	0.073842	0.12713	0.176359	0.193548	0.166397	0.111493	0.0580994	0.0235466	0.00743388	0.00183351	0.000354661	5.40548e-05	6.52595e-06	6.2769e-07	4.8394e-08	3.00977e-09	1.51975e-10	6.27098e-12	2.12828e-13	5.97901e-15	1.39913e-16	2.74421e-18	4.54695e-20	6.60954e-22	1.43722e-23	
N9	0.00177812	0.00385541	0.010395	0.0266903	0.0590173	0.107738	0.159106	0.188065	0.17693	0.132141	0.0783008	0.0368461	0.0137984	0.00412496	0.000988194	0.000190575	2.97366e-05	3.77489e-06	3.92126e-07	3.35329e-08	2.37523e-09	1.40222e-10	6.94209e-12	2.90072e-13	1.03102e-14	3.17115e-16	9.11748e-18	4.11323e-19	
POCHCL_Coptocephala_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Lachnaia_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.0084313	0.0154603	0.0347605	0.0738417	0.130798	0.183422	0.199381	0.166632	0.106876	0.0527083	0.0200761	0.00594277	0.00137736	0.000252022	3.6722e-05	4.2987e-06	4.07826e-07	3.1627e-08	2.02153e-09	1.07346e-10	4.7716e-12	1.78824e-13	5.6888e-15	1.5461e-16	3.61209e-18	7.31169e-20	1.33786e-21	3.8806e-23	
POCHCL_Smaragdina_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Macrolenes_dentipes	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.053973	0.0735522	0.108088	0.147624	0.172601	0.166414	0.130156	0.081983	0.0414675	0.0168357	0.00549331	0.00144415	0.000306962	5.29795e-05	7.46079e-06	8.61772e-07	8.20964e-08	6.48689e-09	4.27573e-10	2.36437e-11	1.10304e-12	4.36551e-14	1.47372e-15	4.2677e-17	1.06806e-18	2.34948e-20	4.87789e-22	1.54267e-23	
POCHCR_Cryptocephalus_venustus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
