NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	
N1	0.153806	0.14965	0.141077	0.128226	0.111751	0.0928397	0.0730952	0.0542446	0.037771	0.0246006	0.0149731	0.0085363	0.00459217	0.00236692	0.00120198	0.000630899	0.000369439	0.000268154	
N2	0.190107	0.164013	0.139882	0.117582	0.0970439	0.0783118	0.0615279	0.046881	0.0345279	0.0245223	0.0167762	0.011063	0.00705633	0.00438704	0.00269828	0.00168501	0.00111324	0.00082216	
ADCACI_Omus_californicus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N3	0.249404	0.208613	0.166828	0.12704	0.0917992	0.0627549	0.0404805	0.0245869	0.0140381	0.0075261	0.00378703	0.00178934	0.000795416	0.000334318	0.000134501	5.34586e-05	2.27484e-05	1.23303e-05	
ADCACI_Amblycheila_baroni	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Mantichora_amygdaloides	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.17378	0.154754	0.139048	0.123521	0.106589	0.0882483	0.0695065	0.0517556	0.0362624	0.0238313	0.0146729	0.00847814	0.00462562	0.0024151	0.00123735	0.000649308	0.000372405	0.000253361	
N5	0.232452	0.196246	0.16003	0.125637	0.0946876	0.0683292	0.0471067	0.0309671	0.0193826	0.0115402	0.00653496	0.00352382	0.00181577	0.000901337	0.000438419	0.000216338	0.000115679	7.45142e-05	
ADCACI_Megacephala_whelani	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.273115	0.22722	0.17853	0.130443	0.0872174	0.0526356	0.0283799	0.0135802	0.00574611	0.00214708	0.000708893	0.000207274	5.38849e-05	1.25342e-05	2.63686e-06	5.13688e-07	1.00439e-07	2.75406e-08	
ADCACI_Megacephala_brasiliensis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Megacephala_sobrina	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.177672	0.155395	0.136042	0.118384	0.101436	0.0846933	0.0682175	0.05254	0.0384153	0.0265225	0.0172339	0.01053	0.00606421	0.00331657	0.00175157	0.000924083	0.00051912	0.000343729	
ADCACI_Lophyra_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N8	0.176252	0.15423	0.135216	0.118001	0.101554	0.0852639	0.0690778	0.0534638	0.0391977	0.0270471	0.0174909	0.0105861	0.00601204	0.00323289	0.00167954	0.000876666	0.000492054	0.000327505	
N9	0.163119	0.143704	0.127728	0.113744	0.100456	0.0869683	0.072964	0.0587214	0.0449562	0.0325321	0.0221559	0.0141724	0.00852302	0.00484598	0.00264217	0.00142467	0.000808039	0.000535245	
N10	0.185642	0.161156	0.139111	0.118851	0.0998491	0.0818539	0.0649462	0.0494853	0.0359551	0.0247697	0.0161145	0.00988431	0.00572786	0.00316138	0.00169327	0.00091297	0.000527831	0.000358058	
N11	0.145078	0.131738	0.123586	0.117292	0.10978	0.0989377	0.0842195	0.0667524	0.0487719	0.032632	0.019917	0.0110767	0.00562484	0.00262679	0.00114691	0.000485384	0.000215676	0.000119089	
ADCACI_Myriochile_undulata	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N12	0.151145	0.138414	0.131582	0.126217	0.118014	0.10413	0.0844892	0.0618738	0.040395	0.0233357	0.0118836	0.00533047	0.00211068	0.000742493	0.00023559	7.0058e-05	2.1689e-05	9.13478e-06	
ADCACI_Ellipsoptera_marginata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Cicindela_marutha	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N13	0.214247	0.184407	0.155992	0.128488	0.101892	0.0768987	0.0546605	0.0362771	0.022328	0.0126817	0.00662563	0.00317995	0.00140347	0.000572421	0.000218641	8.09429e-05	3.17459e-05	1.6126e-05	
N14	0.12633	0.130088	0.14572	0.15803	0.152217	0.124203	0.0839997	0.0467113	0.0213399	0.00803273	0.00250403	0.00065062	0.000142	2.6287e-05	4.18642e-06	5.89553e-07	7.99257e-08	1.54186e-08	
ADCACI_Cicindela_sexguttata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Cicindela_splendida	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Cicindela_tranquebarica	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	0.103871	0.0942671	0.0889391	0.0863728	0.0850689	0.0836039	0.0807773	0.0758075	0.0684885	0.0592133	0.0488294	0.0383744	0.0287915	0.020728	0.0144673	0.00998109	0.00704717	0.00537216	
ADCACI_Taenidia_circumdata	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
ADCACI_Cylindera_cognata	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N16	0.192761	0.166597	0.142534	0.120217	0.0993935	0.0800205	0.0622923	0.046568	0.0332283	0.0225187	0.0144443	0.00875651	0.00502361	0.00274331	0.00144613	0.000758531	0.000420946	0.000275025	
N17	0.216708	0.184987	0.154255	0.12511	0.098193	0.0741582	0.0535806	0.0368299	0.0239644	0.0147005	0.00847805	0.00459289	0.00234207	0.00113216	0.000527369	0.000245064	0.000121974	7.40829e-05	
N18	0.223599	0.192547	0.162577	0.132694	0.102931	0.0746368	0.0498738	0.0303651	0.016702	0.0082504	0.00364681	0.00144047	0.000509193	0.000162008	4.70412e-05	1.28756e-05	3.61603e-06	1.34944e-06	
ADCACI_Lophyridia_lunulata	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	0.199761	0.177416	0.158502	0.138608	0.114761	0.0871186	0.0590361	0.0349935	0.0178842	0.00780611	0.00289389	0.000909296	0.000242535	5.52796e-05	1.09408e-05	1.95096e-06	3.43663e-07	8.17093e-08	
N20	0.198326	0.176976	0.159397	0.140582	0.116954	0.088488	0.0590385	0.033922	0.0165023	0.00671984	0.00227439	0.000637668	0.000148117	2.86421e-05	4.67686e-06	6.71397e-07	9.66355e-08	2.16773e-08	
N21	0.199332	0.177456	0.15917	0.139748	0.115907	0.0877272	0.0588543	0.0342292	0.0169882	0.00712039	0.00250464	0.00073718	0.000181529	3.75279e-05	6.5825e-06	1.01121e-06	1.51747e-07	3.3413e-08	
N22	0.149893	0.15408	0.165775	0.165323	0.143337	0.105025	0.064173	0.0324716	0.0135566	0.00466303	0.00132186	0.000309349	5.99471e-05	9.66479e-06	1.30804e-06	1.52409e-07	1.68399e-08	2.70694e-09	
