NODE	41	42	43	44	45	46	47	48	49	
N1	0.000828255	0.00841409	0.0286521	0.0626228	0.106262	0.151884	0.191258	0.218528	0.231552	
POCHCH_Cyrtonus_plumbeus	0	0	0	0	0	0	0	1	0	
N2	0.000773749	0.0058099	0.0188068	0.0424887	0.0774041	0.12201	0.174964	0.23836	0.319383	
N3	0.00127574	0.00886144	0.0257655	0.051925	0.085427	0.124736	0.17077	0.227833	0.303407	
POCHCH_Cyrtonus_puncticeps	0	0	0	0	1	0	0	0	0	
N4	0.00160879	0.0110219	0.0312397	0.0605937	0.0948738	0.130974	0.169799	0.217103	0.282786	
N5	0.000124974	0.00225996	0.0180394	0.079588	0.195054	0.275958	0.235187	0.129499	0.0642895	
POCHCH_Cyrtonus_arcasi	0	0	0	1	0	0	0	0	0	
POCHCH_Cyrtonus_pardoi	0	0	0	0	0	0	0	1	0	
N6	0.00921739	0.0627093	0.160971	0.241153	0.23665	0.160532	0.0795776	0.0326688	0.0165218	
POCHCH_Cyrtonus_contractus	0	1	0	0	0	0	0	0	0	
POCHCH_Cyrtonus_fairmairei	0	0	0	0	0	1	0	0	0	
N7	0.000670479	0.00499851	0.0161539	0.0369376	0.069306	0.114278	0.172686	0.246324	0.338646	
N8	0.000629877	0.00462171	0.0147647	0.0338433	0.0646743	0.109825	0.171354	0.250803	0.349484	
N9	0.000683392	0.00499476	0.0158312	0.0358318	0.0673224	0.112146	0.171827	0.248075	0.343287	
POCHCH_Cyrtonus_rotundatus	0	0	0	0	0	0	1	0	0	
POCHCH_Cyrtonus_majoricensis	0	0	0	0	0	0	1	0	0	
N10	0.000581839	0.00430227	0.0139104	0.0323667	0.0628584	0.108379	0.171223	0.252749	0.35363	
N11	0.000464326	0.003527	0.0118591	0.028861	0.0585923	0.105021	0.170966	0.25735	0.363359	
POCHCH_Cyrtonus_dufouri	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_cupreovirens	0	0	0	0	0	0	0	1	0	
N12	0.000426893	0.00331518	0.0114485	0.0284998	0.0586643	0.105647	0.171726	0.257547	0.362725	
POCHCH_Cyrtonus_ruficornis	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_cylindricus	0	0	0	0	0	0	1	0	0	
POCHCH_Cyrtonus_elegans	0	0	0	0	0	0	0	1	0	
