NODE	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	
N1	6.40876e-21	1.0487e-20	2.26636e-20	5.42487e-20	1.34954e-19	3.41492e-19	8.69329e-19	2.20819e-18	5.5601e-18	1.3807e-17	3.36845e-17	8.05171e-17	2.7565e-13	1.4363e-12	7.12384e-12	3.35884e-11	1.50405e-10	6.39197e-10	2.57684e-09	9.85036e-09	3.56943e-08	1.22582e-07	3.98888e-07	1.22974e-06	3.59139e-06	9.93508e-06	2.60329e-05	6.46133e-05	0.000151911	0.000338358	0.000714093	0.00142836	0.00270877	0.00487264	0.00831912	0.0134912	0.0208027	0.0305369	0.0427401	0.0571437	0.0731458	0.0898686	0.106276	0.121311	0.133988	0.143405	0.148652	
N2	9.66358e-24	4.28172e-23	3.66556e-22	3.66407e-21	3.6991e-20	3.60559e-19	3.34176e-18	2.92845e-17	2.42064e-16	1.88504e-15	1.38187e-14	9.53037e-14	6.18041e-13	3.76686e-12	2.15674e-11	1.15953e-10	5.85127e-10	2.77029e-09	1.23009e-08	5.12068e-08	1.99775e-07	7.30181e-07	2.49952e-06	8.01105e-06	2.40325e-05	6.74631e-05	0.000177163	0.000435111	0.000999159	0.00214465	0.00430177	0.00806082	0.0141067	0.0230495	0.0351533	0.0500315	0.066441	0.0823311	0.0952301	0.102902	0.104044	0.0987156	0.0883066	0.0750395	0.061247	0.0487336	0.0384466	
N3	2.3271e-28	1.9901e-27	3.3679e-26	6.19779e-25	1.09766e-23	1.82238e-22	2.81786e-21	4.04932e-20	5.40191e-19	6.68429e-18	7.66622e-17	8.1435e-16	8.00643e-15	7.2805e-14	6.11899e-13	4.75006e-12	3.40351e-11	2.24944e-10	1.37044e-09	7.69135e-09	3.974e-08	1.88916e-07	8.25781e-07	3.3171e-06	1.22379e-05	4.14449e-05	0.000128773	0.00036691	0.000958237	0.00229291	0.00502511	0.0100837	0.018523	0.0311441	0.0479316	0.0675366	0.0871616	0.103117	0.111975	0.111837	0.103063	0.0880662	0.0703161	0.0531042	0.0386623	0.0279124	0.0207357	
N4	1.07102e-29	1.14247e-28	2.34116e-27	5.09843e-26	1.06263e-24	2.06958e-23	3.74108e-22	6.26124e-21	9.68961e-20	1.38516e-18	1.82744e-17	2.22305e-16	2.49135e-15	2.5699e-14	2.43789e-13	2.12496e-12	1.70039e-11	1.24806e-10	8.39543e-10	5.17141e-09	2.9146e-08	1.50177e-07	7.06874e-07	3.03718e-06	1.19035e-05	4.25259e-05	0.000138397	0.000410047	0.00110544	0.00271035	0.00604122	0.0122375	0.0225236	0.0376632	0.0572217	0.07901	0.0991991	0.11335	0.118041	0.112279	0.0978848	0.0786459	0.0587584	0.0414251	0.0282188	0.0192575	0.0138198	
N5	3.58903e-40	1.43068e-38	9.90757e-37	6.75843e-35	4.22575e-33	2.39713e-31	1.23046e-29	5.70584e-28	2.38662e-26	8.99104e-25	3.04612e-23	9.26699e-22	2.52774e-20	6.17261e-19	1.34739e-17	2.6251e-16	4.55804e-15	7.04267e-14	9.66901e-13	1.17781e-11	1.27114e-10	1.21373e-09	1.02391e-08	7.62136e-08	4.99893e-07	2.88574e-06	1.46443e-05	6.52579e-05	0.000255102	0.000874007	0.00262235	0.00688575	0.0158153	0.0317634	0.0557779	0.0856588	0.115109	0.135506	0.139998	0.127315	0.102387	0.0733541	0.0473883	0.0281751	0.0159751	0.00918105	0.00587516	
N6	2.65071e-28	2.61797e-27	4.53038e-26	8.7352e-25	1.65968e-23	2.98503e-22	5.01321e-21	7.82145e-20	1.13087e-18	1.51297e-17	1.87071e-16	2.13524e-15	2.24735e-14	2.17867e-13	1.94324e-12	1.59289e-11	1.19861e-10	8.27e-10	5.22611e-09	3.02134e-08	1.59616e-07	7.69694e-07	3.38407e-06	1.35508e-05	4.93654e-05	0.000163442	0.000491303	0.00133956	0.00330989	0.00740532	0.014991	0.0274407	0.045396	0.0678486	0.0915988	0.11171	0.123113	0.122705	0.110755	0.0907361	0.0677163	0.0463141	0.0293252	0.0174935	0.0101358	0.00600647	0.00393745	
N7	2.75653e-18	1.47906e-17	1.61438e-16	1.94335e-15	2.22754e-14	2.35685e-13	2.28465e-12	2.02348e-11	1.63452e-10	1.2023e-09	8.04091e-09	4.88232e-08	2.6875e-07	1.33926e-06	6.03385e-06	2.45462e-05	9.00575e-05	0.000297663	0.000885461	0.00236851	0.00569273	0.0122869	0.0238033	0.0413785	0.0645342	0.0902996	0.11338	0.127785	0.129338	0.11764	0.0962259	0.0708499	0.0470051	0.0281329	0.015209	0.00743699	0.00329416	0.00132377	0.000483397	0.000160668	4.86876e-05	1.34743e-05	3.41226e-06	7.93504e-07	1.71441e-07	3.63664e-08	9.94634e-09	
ADDYAG_Agabus_bipustulatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	8.79498e-20	7.87029e-19	1.42486e-17	2.63779e-16	4.47234e-15	6.83156e-14	9.36145e-13	1.14762e-11	1.25531e-10	1.22196e-09	1.05577e-08	8.07494e-08	5.45285e-07	3.24265e-06	1.69384e-05	7.75343e-05	0.000310291	0.00108339	0.00329395	0.00870663	0.01998	0.0397651	0.0685913	0.102507	0.132732	0.148972	0.145034	0.122615	0.0901397	0.0577169	0.0322487	0.0157556	0.00674567	0.00253682	0.00083999	0.000245498	6.34887e-05	1.45653e-05	2.97183e-06	5.40676e-07	8.79537e-08	1.28339e-08	1.68719e-09	2.01433e-10	2.22769e-11	2.45574e-12	3.91787e-13	
