NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
N1	0.300868	0.262595	0.198478	0.127428	0.0678646	0.0293068	0.0100705	0.00271526	0.000569075	9.22054e-05	1.15228e-05	1.1107e-06	8.2731e-08	4.77677e-09	2.14666e-10	7.54427e-12	2.08428e-13	1.67716e-17	2.21001e-18	2.6045e-19	2.75375e-20	2.62078e-21	2.2532e-22	1.75732e-23	1.2518e-24	8.42375e-26	7.80392e-27	
N2	0.252446	0.238134	0.197191	0.142492	0.0889752	0.047513	0.0215106	0.00820653	0.00262941	0.000706777	0.000159498	3.02826e-05	4.85217e-06	6.58581e-07	7.60373e-08	7.501e-09	6.35181e-10	4.63917e-11	2.93709e-12	1.62057e-13	7.84092e-15	3.35204e-16	1.27909e-17	4.41945e-19	1.41225e-20	4.36462e-22	1.79315e-23	
N3	0.252714	0.237975	0.196506	0.141737	0.0886999	0.0478005	0.0220294	0.00863355	0.00286554	0.000803372	0.000190001	3.79015e-05	6.38184e-06	9.08411e-07	1.09541e-07	1.12186e-08	9.78656e-10	7.29488e-11	4.66176e-12	2.56284e-13	1.21635e-14	5.00147e-16	1.78805e-17	5.57886e-19	1.52995e-20	3.88639e-22	1.64265e-23	
N4	0.212609	0.212049	0.1926	0.155242	0.108608	0.0649497	0.0328916	0.0140307	0.00502802	0.0015123	0.000381879	8.10492e-05	1.44838e-05	2.18427e-06	2.78719e-07	3.01805e-08	2.78189e-09	2.18989e-10	1.47719e-11	8.56777e-13	4.2878e-14	1.85833e-15	7.00467e-17	2.31221e-18	6.80489e-20	1.9168e-21	8.40159e-23	
N5	0.241237	0.231821	0.197711	0.14743	0.0945179	0.0513432	0.0233786	0.00886137	0.00278527	0.000724923	0.000156276	2.79463e-05	4.15546e-06	5.1532e-07	5.34793e-08	4.66189e-09	3.42697e-10	2.13298e-11	1.12869e-12	5.09875e-14	1.97442e-15	6.58071e-17	1.89553e-18	4.73992e-20	1.03806e-21	2.09738e-23	6.73299e-25	
N6	0.314799	0.277819	0.201378	0.119039	0.0568031	0.0216726	0.00656621	0.00157406	0.000298417	4.48351e-05	5.35973e-06	5.12521e-07	3.94473e-08	2.46018e-09	1.25191e-10	5.23437e-12	1.81068e-13	5.21714e-15	1.26028e-16	2.56845e-18	4.44279e-20	6.56018e-22	8.31492e-24	9.09954e-26	8.68704e-28	7.62122e-30	9.78248e-32	
POCHCR_Pachybrachis_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.328563	0.287406	0.202642	0.112734	0.0483607	0.0156999	0.00380821	0.000685253	9.12379e-05	8.99763e-06	6.59638e-07	3.61535e-08	1.49178e-09	4.67105e-11	1.11939e-12	2.07127e-14	2.98584e-16	3.38326e-18	3.03978e-20	2.18418e-22	1.26547e-24	5.95906e-27	2.29807e-29	7.31084e-32	1.93223e-34	4.29796e-37	1.1378e-39	
N8	0.328285	0.28679	0.202149	0.112862	0.0488841	0.0161455	0.00401947	0.000749735	0.000104636	1.09512e-05	8.63691e-07	5.16767e-08	2.36444e-09	8.34555e-11	2.29322e-12	4.95153e-14	8.47916e-16	1.16205e-17	1.28581e-19	1.15847e-21	8.56781e-24	5.24178e-26	2.67237e-28	1.14326e-30	4.13278e-33	1.28535e-35	5.07649e-38	
