NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	
N1	0.0714319	0.0714317	0.0714313	0.0714308	0.0714302	0.0714295	0.0714288	0.0714281	0.0714274	0.0714268	0.0714263	0.0714259	0.0714257	0.0714256	
POELCA_Cardiophorus_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N2	0.0510001	0.054408	0.0576102	0.0606069	0.063424	0.0661142	0.068757	0.071457	0.0743414	0.0775563	0.0812617	0.0856264	0.0908218	0.097015	
N3	0.0462949	0.0496015	0.0529546	0.0563643	0.0598524	0.0634534	0.0672146	0.0711955	0.0754671	0.08011	0.085213	0.0908698	0.0971773	0.104232	
POELDE_Athous_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.0454722	0.0487613	0.0521411	0.0556233	0.059229	0.0629894	0.0669461	0.0711507	0.0756643	0.0805564	0.0859031	0.0917853	0.0982866	0.105491	
N5	0.0388014	0.0419688	0.0456037	0.049723	0.05433	0.0594163	0.0649658	0.0709582	0.0773729	0.0841919	0.0914014	0.0989927	0.106962	0.115311	
POELAG_Agrypnus_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
POELAG_Chalcolepidius_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N6	0.0432358	0.046476	0.0499264	0.0536033	0.0575264	0.0617185	0.0662065	0.0710207	0.0761957	0.0817696	0.0877843	0.0942845	0.101318	0.108934	
N7	0.0631394	0.0672225	0.0707927	0.0736441	0.0755672	0.0764143	0.0761586	0.0749325	0.0730361	0.0709166	0.0691271	0.0682759	0.0689754	0.0717975	
POELAG_Lacon_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
POELAG_Adelocera_sp_M	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N8	0.0422327	0.0454525	0.0489371	0.0527047	0.0567732	0.0611612	0.0658877	0.0709735	0.0764409	0.0823144	0.0886213	0.0953912	0.102657	0.110453	
N9	0.0330393	0.0360184	0.0397181	0.044192	0.0494744	0.0555745	0.0624725	0.0701163	0.0784218	0.087276	0.0965435	0.106076	0.115725	0.125352	
POELEL_Elater_sp	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POELME_Melanotus_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N10	0.0470681	0.0504349	0.0538447	0.0572897	0.0607683	0.0642906	0.0678843	0.0715998	0.0755128	0.0797244	0.084358	0.0895533	0.0954572	0.102214	
POELEL_Agriotes_sputator	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N11	0.0563303	0.0623538	0.0700819	0.0785054	0.0860834	0.0911068	0.0922359	0.0890038	0.0820356	0.0728625	0.0634302	0.0555671	0.0506739	0.0497294	
POELEL_Agriotes_obscurus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
POELEL_Agriotes_lineatus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
POELDE_Limonius_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
